System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
18:37:11:970150877,1700000|1200000|1200000|1200000,18.8030,2.8978,4.6583,47000,
18:37:12:304294834,1200000|1200000|1200000|1200000,18.7058,2.6987,4.6378,47000,
18:37:12:638830868,1200000|1200000|1300000|1700000,21.6968,5.5860,5.0028,46000,
18:37:12:973452722,1200000|1400000|1900000|1300000,20.8389,4.8135,4.8119,48000,
18:37:13:307506560,1200000|1200000|1200000|1200000,19.3596,3.4028,4.6822,48000,
18:37:13:642111458,1200000|1200000|1200000|1200000,18.6407,2.6688,4.6526,47000,
18:37:13:976611321,1200000|2200000|1200000|1500000,21.9466,5.7910,5.0387,48000,
18:37:14:311139985,1200000|1200000|1200000|1200000,18.5833,2.6166,4.5954,48000,
18:37:14:645662135,1200000|1200000|1200000|1200000,18.7953,2.8184,4.6375,47000,
18:37:14:980136822,1800000|1200000|1200000|1700000,22.5734,6.5738,4.8917,48000,
18:37:15:314301251,1200000|1200000|1400000|1600000,20.5563,4.3831,4.9186,47000,
18:37:15:648931539,1200000|1200000|1200000|1200000,18.5768,2.6676,4.6491,48000,
18:37:15:983461672,1200000|1200000|2200000|1200000,18.6897,2.7093,4.6197,47000,
18:37:16:318005096,1200000|1200000|1200000|1200000,18.6438,2.6794,4.6654,47000,
18:37:16:653309620,1500000|1600000|1200000|1200000,25.0229,8.8200,5.1928,47000,
18:37:16:987637595,1200000|1600000|1300000|1200000,18.8272,2.8411,4.6295,47000,
18:37:17:322306430,1200000|1200000|1200000|1200000,18.6006,2.6934,4.6505,47000,
18:37:17:656822350,1200000|1200000|1200000|1200000,18.7060,2.7286,4.6665,47000,
18:37:17:991350896,1200000|1200000|1600000|1200000,22.0381,5.9063,5.0240,47000,
18:37:18:325990124,1200000|1200000|1200000|1200000,18.5835,2.6174,4.6340,47000,
18:37:18:660496605,1200000|1600000|1800000|1600000,20.8399,4.8064,4.8458,46000,
18:37:18:995047682,1200000|2200000|1800000|1600000,18.8694,2.8928,4.6983,47000,
18:37:19:329563541,1200000|1200000|1200000|1200000,18.6304,2.7182,4.6110,48000,
18:37:19:664104879,1700000|1200000|1200000|1200000,21.7837,5.6041,5.0721,47000,
18:37:19:998258474,1200000|1200000|1200000|2200000,18.7002,2.7635,4.6242,47000,
18:37:20:332774125,1200000|1200000|1200000|2200000,18.7870,2.8065,4.6811,47000,
18:37:20:667233544,1200000|1900000|1200000|1200000,21.8204,5.8661,4.7297,48000,
18:37:21:  1834202,1200000|1200000|1200000|1200000,18.7000,2.7206,4.6086,47000,
18:37:21:336367349,1200000|1200000|2100000|1200000,21.6018,5.4144,5.0643,47000,
18:37:21:671412817,1200000|1200000|1200000|1200000,18.5467,2.5970,4.6455,47000,
18:37:22:  5988981,1200000|1200000|1400000|1200000,18.6170,2.6471,4.6203,47000,
18:37:22:340570749,1200000|1200000|1200000|1200000,18.4884,2.5779,4.6374,47000,
18:37:22:675079012,1200000|1200000|1200000|1200000,18.6321,2.6537,4.6265,48000,
18:37:23:  9627096,1200000|2200000|1400000|1500000,25.2087,9.0041,5.1836,47000,
18:37:23:344188839,1200000|1200000|1200000|1200000,18.7207,2.7453,4.6637,47000,
18:37:23:678711663,1200000|1200000|1200000|1200000,18.5697,2.6020,4.5821,47000,
18:37:24: 13267917,1200000|1200000|1200000|1200000,18.5520,2.6378,4.6503,47000,
18:37:24:347787910,1200000|1200000|1200000|1200000,18.5249,2.5468,4.6233,47000,
18:37:24:682317837,1500000|1600000|1700000|2000000,19.1502,3.1386,4.7063,48000,
18:37:25: 17045516,1200000|1300000|1200000|1600000,23.3143,7.2408,5.0467,48000,
18:37:25:351306834,1200000|1200000|1200000|1200000,19.2891,3.2547,4.7029,48000,
18:37:25:685891771,1200000|1200000|1200000|1200000,18.8242,2.9112,4.6101,47000,
18:37:26: 20394037,1200000|1200000|1200000|1200000,18.6392,2.6620,4.6219,48000,
18:37:26:354927971,1200000|1200000|1200000|1200000,18.5250,2.5556,4.6389,47000,
18:37:26:689913120,1900000|1700000|1800000|1900000,20.7548,4.6824,4.8340,48000,
18:37:27: 24052935,1200000|1700000|1200000|1200000,20.0006,3.9772,4.8015,47000,
18:37:27:358609751,1200000|1200000|1500000|1600000,20.2422,4.2404,4.6836,48000,
18:37:27:692933364,1200000|1200000|1200000|1200000,19.9565,4.0117,4.6624,46000,
18:37:28: 27479465,1200000|2200000|1200000|1200000,18.6533,2.6715,4.5948,47000,
18:37:28:362040055,1200000|1200000|1200000|1200000,18.6920,2.7790,4.5826,47000,
18:37:28:696564073,1900000|1200000|2200000|1900000,19.1435,3.1591,4.6815,48000,
18:37:29: 30504713,1200000|1200000|1200000|1200000,21.7465,5.6086,4.9460,47000,
18:37:29:365126561,1200000|1200000|1200000|1200000,18.5805,2.6010,4.6767,46000,
18:37:29:699658111,1200000|1200000|1200000|1200000,18.5342,2.6209,4.6552,47000,
18:37:30: 34209438,1200000|1200000|1500000|1200000,21.9531,5.9449,4.7316,48000,
18:37:30:368774872,1200000|1200000|1200000|1200000,18.6218,2.6361,4.6547,46000,
18:37:30:703313552,1200000|1200000|1200000|1200000,18.5771,2.6638,4.6229,47000,
18:37:31: 37855639,1200000|2100000|1200000|1200000,22.2901,6.0764,5.0663,47000,
18:37:31:372427133,1200000|1200000|1200000|1200000,18.6196,2.6524,4.5955,47000,
18:37:31:707553112,1200000|1200000|1200000|1200000,18.5945,2.6553,4.6311,48000,
18:37:32: 42135210,1200000|1200000|2200000|1200000,18.6518,2.6822,4.6618,47000,
18:37:32:376657124,1300000|1200000|1900000|2100000,20.8456,4.8777,4.7455,48000,
18:37:32:710690870,1200000|1200000|1200000|1200000,19.6850,3.7357,4.6634,47000,
18:37:33: 45285764,1200000|1200000|1500000|1200000,18.6258,2.6471,4.6600,46000,
18:37:33:379846905,1200000|1800000|1200000|1200000,21.4294,5.2584,5.0364,47000,
18:37:33:714441745,1200000|1200000|1200000|1200000,18.5987,2.6881,4.6195,47000,
18:37:34: 48984275,1200000|2200000|1200000|1200000,18.7875,2.8094,4.6221,47000,
18:37:34:383466505,1200000|1200000|1200000|1200000,18.6217,2.7059,4.6113,47000,
18:37:34:718074483,1200000|1200000|1200000|1200000,18.5951,2.6338,4.6245,48000,
18:37:35: 52581576,1200000|1500000|1300000|1200000,21.9942,5.9680,4.7451,48000,
18:37:35:387278131,1200000|1200000|1300000|1200000,18.6363,2.6705,4.6160,47000,
18:37:35:721902559,1200000|1200000|1200000|1200000,22.1044,6.0088,4.9563,47000,
18:37:36: 56465927,1200000|2200000|1200000|1200000,18.6742,2.6901,4.6954,47000,
18:37:36:390974536,1200000|1200000|1200000|1200000,18.6042,2.6377,4.6362,46000,
18:37:36:726296454,1200000|1200000|1200000|1200000,18.7754,2.8453,4.6718,47000,
18:37:37: 60760867,1200000|1200000|1200000|1200000,18.6132,2.6964,4.6525,47000,
18:37:37:395325278,1200000|1200000|1200000|1200000,18.5371,2.5720,4.6518,48000,
18:37:37:729859252,1800000|1900000|1800000|1700000,20.1194,4.1149,4.6583,48000,
18:37:38: 63957321,1400000|1200000|1400000|1400000,23.5441,7.3666,5.2134,47000,
18:37:38:398363593,1200000|1200000|1200000|1400000,18.5570,2.6387,4.6745,47000,
18:37:38:733007428,1200000|1200000|1200000|1200000,18.6075,2.6444,4.6088,47000,
18:37:39: 67595522,1200000|1200000|1200000|1200000,18.6391,2.6631,4.6365,46000,
18:37:39:402177359,1200000|1200000|1200000|1200000,18.6118,2.6967,4.6217,47000,
18:37:39:736702010,1200000|1200000|1200000|1200000,18.9190,2.9540,4.6670,47000,
18:37:40: 71215936,1200000|1200000|1200000|1200000,18.6335,2.6543,4.6110,47000,
18:37:40:405805384,1200000|1200000|1200000|1200000,18.5002,2.5843,4.5851,48000,
18:37:40:740348252,1800000|1200000|1200000|1500000,24.1028,7.8699,5.1324,48000,
18:37:41: 74455931,1200000|1200000|1200000|1200000,18.8613,2.9210,4.6969,48000,
18:37:41:409036311,1200000|1200000|1200000|1200000,18.4952,2.5222,4.6522,47000,
18:37:41:744067043,1200000|1200000|1200000|1200000,18.5804,2.6345,4.6047,48000,
18:37:42: 78586707,1200000|1200000|1200000|1200000,18.6807,2.7111,4.6507,47000,
18:37:42:413137798,1200000|1200000|2200000|1200000,18.5505,2.6367,4.6667,47000,
18:37:42:747650894,1200000|1200000|1200000|1200000,18.6872,2.7171,4.6404,46000,
18:37:43: 82184864,1200000|1200000|1200000|1200000,18.6439,2.6758,4.5834,47000,
18:37:43:416738431,1200000|1200000|1900000|1200000,21.4095,5.2893,5.0396,47000,
18:37:43:751322639,1200000|1200000|1800000|1500000,21.5452,5.5238,4.7409,46000,
18:37:44: 85902617,1200000|1200000|1200000|1500000,18.7221,2.7432,4.5986,47000,
18:37:44:420625939,1200000|1200000|1200000|1500000,18.4702,2.5674,4.6781,47000,
18:37:44:755182086,1200000|1200000|1200000|1200000,18.6225,2.6578,4.6250,47000,
18:37:45: 89737020,1200000|1300000|1300000|1200000,18.6773,2.7008,4.6363,47000,
18:37:45:424392468,1200000|1200000|1200000|1200000,18.6052,2.6407,4.6217,47000,
18:37:45:758976966,1200000|1200000|1200000|1200000,18.5049,2.5955,4.6392,47000,
18:37:46: 93503269,1200000|1200000|1200000|1700000,21.4227,5.2220,5.1084,47000,
18:37:46:428087123,1200000|1200000|1200000|1200000,18.5158,2.5506,4.6114,47000,
18:37:46:763277559,1200000|1200000|1500000|1200000,21.7737,5.8009,4.7353,47000,
18:37:47: 97932058,1200000|1200000|1200000|1200000,18.6825,2.7082,4.5856,46000,
18:37:47:432479422,1200000|1200000|1200000|1200000,18.4288,2.5184,4.6394,47000,
18:37:47:766988545,1200000|1200000|1200000|1200000,18.5832,2.6064,4.6108,47000,
18:37:48:101583873,1200000|1200000|1200000|1200000,18.8759,2.9097,4.6211,47000,
18:37:48:436136183,1200000|1200000|1200000|1200000,18.4935,2.5827,4.6216,48000,
18:37:48:770709279,1700000|1200000|1900000|1800000,19.9557,3.8820,4.8013,48000,
18:37:49:105009309,2200000|1200000|1200000|1200000,20.3267,4.2784,4.8358,47000,
18:37:49:439005518,1200000|1200000|1200000|1200000,18.4905,2.5422,4.6120,47000,
18:37:49:773757393,1200000|1300000|1200000|1700000,21.5723,5.5698,4.8000,47000,
18:37:50:108344728,1200000|1200000|1200000|1200000,18.7124,2.7267,4.6193,47000,
18:37:50:442900932,1200000|1200000|1200000|1200000,18.5388,2.5700,4.6098,48000,
18:37:50:777425755,1200000|1200000|1200000|1200000,18.5308,2.6163,4.6295,47000,
18:37:51:111922762,2200000|1200000|1200000|1200000,18.9581,2.9779,4.6344,47000,
18:37:51:445879830,1200000|1200000|1200000|1200000,19.2185,3.2344,4.7430,47000,
18:37:51:780527731,2200000|1900000|1200000|1200000,22.0353,5.8800,5.0430,47000,
18:37:52:114468276,1200000|1200000|1200000|1200000,20.3749,4.3275,4.8849,48000,
18:37:52:449047254,1200000|1200000|1200000|1200000,18.4933,2.5847,4.6236,48000,
18:37:52:783537678,1200000|1200000|1200000|1200000,18.5543,2.5869,4.6414,47000,
18:37:53:118201354,2200000|1200000|1200000|1800000,22.1551,6.1252,4.8318,48000,
18:37:53:452169994,1200000|1200000|1200000|1800000,19.5017,3.5394,4.6751,47000,
18:37:53:786674980,2100000|1200000|1200000|1200000,20.4190,4.4860,4.6463,47000,
18:37:54:120674936,1200000|1200000|1200000|1200000,18.7005,2.6839,4.6124,47000,
18:37:54:455236101,1200000|1400000|1600000|2000000,24.1045,7.8687,5.2995,49000,
18:37:54:789298862,1200000|1200000|1400000|2000000,28.5543,12.0063,5.9036,48000,
18:37:55:123364706,1700000|1500000|1600000|1200000,28.8264,12.2594,5.8674,49000,
18:37:55:457542610,1700000|1600000|1800000|1500000,28.2131,11.5053,5.9768,49000,
18:37:55:791735394,1700000|1400000|1900000|1700000,26.4677,9.9526,5.7799,49000,
18:37:56:125941975,1500000|1300000|1400000|1700000,25.6251,9.1854,5.5923,48000,
18:37:56:460241758,1200000|1200000|1200000|1700000,24.8111,8.4310,5.2848,47000,
18:37:56:794898427,1200000|1300000|1300000|1200000,21.8800,5.7095,5.0916,47000,
18:37:57:129564669,1500000|1600000|1500000|1200000,21.5415,5.3443,5.0003,47000,
18:37:57:463880307,1500000|1200000|1200000|1800000,21.5340,5.2930,5.0005,47000,
18:37:57:798269379,1200000|1200000|1200000|1200000,18.4666,2.5321,4.6606,48000,
18:37:58:132782002,1200000|1600000|1600000|1700000,21.7227,5.5248,5.0512,47000,
18:37:58:467380200,2200000|1200000|1200000|1700000,18.8951,2.9830,4.6350,48000,
18:37:58:802074732,1200000|1200000|1600000|1200000,25.0142,8.7386,5.1391,47000,
18:37:59:136623440,1200000|1200000|1200000|1200000,18.6946,2.7112,4.6319,47000,
18:37:59:471243670,1200000|1600000|1500000|1200000,21.8464,5.7153,5.0427,47000,
18:37:59:805976550,2200000|1200000|1700000|1200000,22.7674,6.4122,5.0721,47000,
18:38:00:145764336,1200000|1300000|1200000|1200000,19.0369,3.3481,4.5746,47000,
18:38:00:480426522,1200000|1200000|1200000|1200000,22.4777,6.2936,5.0256,47000,
18:38:00:815055507,1200000|1200000|1200000|1200000,18.4984,2.5377,4.6223,47000,
18:38:01:149598416,1700000|1400000|1600000|1800000,19.5002,3.5677,4.7432,48000,
18:38:01:483826698,1200000|1200000|1500000|1200000,20.6829,4.4909,5.0509,47000,
18:38:01:818440589,1200000|1200000|1500000|1200000,18.5974,2.6882,4.6489,48000,
18:38:02:153002400,1200000|1200000|1200000|1200000,18.7051,2.7240,4.6499,47000,
18:38:02:487561976,1600000|1200000|1200000|1900000,21.9872,5.7806,5.0315,47000,
18:38:02:821937693,1700000|1400000|1600000|1700000,21.1241,5.1525,4.7028,48000,
18:38:03:156109527,1200000|1800000|1200000|1800000,27.6139,11.6200,4.7914,48000,
18:38:03:490449302,1600000|1200000|1500000|1200000,28.5660,12.1833,5.3208,49000,
18:38:03:824675018,1300000|1200000|1600000|1200000,27.2081,11.1886,4.8136,49000,
18:38:04:159049300,1700000|1900000|1200000|1500000,25.6796,9.6125,4.7120,48000,
18:38:04:493136075,1300000|1500000|1700000|1200000,24.3152,8.3053,4.7641,48000,
18:38:04:827587831,1200000|1200000|1400000|1400000,25.5417,9.3125,5.1417,47000,
18:38:05:162160048,1200000|2000000|1500000|1700000,21.5128,5.4805,4.7996,48000,
18:38:05:496663742,1300000|1200000|1700000|1200000,21.1747,5.1662,4.7145,47000,
18:38:05:831150415,1200000|1300000|1200000|1200000,20.2512,4.3137,4.6799,48000,
18:38:06:165826786,1600000|1300000|1200000|1200000,24.2271,7.9618,5.1389,48000,
18:38:06:500077024,1200000|1200000|1200000|1200000,18.6789,2.7376,4.6106,47000,
18:38:06:834628795,1200000|1200000|1600000|2200000,21.0727,5.0701,4.7554,47000,
18:38:07:169242146,1200000|1200000|1200000|1200000,18.8529,2.9359,4.6180,47000,
18:38:07:503810691,1200000|1200000|1700000|1200000,24.7885,8.5516,5.1396,47000,
18:38:07:838397905,1200000|1200000|1700000|1200000,18.5912,2.6130,4.6624,48000,
18:38:08:172982213,1200000|1200000|1800000|1200000,21.1185,5.1231,4.7263,47000,
18:38:08:507570990,1200000|1200000|1200000|1200000,18.7000,2.7820,4.6596,47000,
18:38:08:842149261,1200000|1200000|1200000|1200000,18.5237,2.5497,4.6389,48000,
18:38:09:176691139,1200000|1200000|1200000|1200000,23.0657,6.8967,5.1100,47000,
18:38:09:511301406,1200000|1200000|1200000|1200000,18.6773,2.7102,4.5789,47000,
18:38:09:845950727,1200000|1900000|1200000|1600000,18.7683,2.7850,4.6631,47000,
18:38:10:180233079,1200000|1200000|1200000|1200000,20.6683,4.6951,4.7522,47000,
18:38:10:514775060,1200000|1200000|1200000|1200000,18.6506,2.6720,4.6354,47000,
18:38:10:849322531,1200000|1500000|1200000|1200000,21.5233,5.3108,5.0405,47000,
18:38:11:183884395,1200000|2000000|1200000|1200000,21.1434,5.1643,4.8160,46000,
18:38:11:518428929,1200000|1200000|1200000|1200000,18.6522,2.6686,4.6301,47000,
18:38:11:853018763,1200000|1200000|1200000|1200000,18.4940,2.5297,4.6248,47000,
18:38:12:187519533,1200000|1400000|1500000|1500000,20.9536,4.9858,4.7554,47000,
18:38:12:522097471,1200000|1200000|2000000|1300000,22.1752,5.9531,5.0487,47000,
18:38:12:856724616,1200000|1200000|1200000|1300000,18.5824,2.6166,4.6809,47000,
18:38:13:191277499,1200000|1200000|2000000|1300000,18.7069,2.7923,4.6819,47000,
18:38:13:525921290,1300000|1200000|1200000|1500000,21.0904,5.0818,4.7169,47000,
18:38:13:860390988,1200000|1200000|1200000|1500000,18.5257,2.5516,4.6371,47000,
18:38:14:195643131,1400000|2000000|1700000|2200000,20.3204,4.2666,4.7980,48000,
18:38:14:529847603,1200000|1200000|1200000|1200000,20.7896,4.7134,4.8969,47000,
18:38:14:864403616,1200000|1200000|1200000|1200000,21.0665,5.0443,4.7132,47000,
18:38:15:198945357,1200000|1200000|1200000|1200000,18.7511,2.7743,4.5922,47000,
18:38:15:533556781,1200000|1200000|1200000|1200000,18.6622,2.7527,4.6476,47000,
18:38:15:868149409,1200000|1200000|1200000|1200000,18.5160,2.5538,4.6260,47000,
18:38:16:202653667,1600000|1800000|1800000|2100000,22.4779,6.2635,4.9962,49000,
18:38:16:536629282,1200000|1200000|1800000|1200000,18.9406,2.9860,4.6886,47000,
18:38:16:871192246,1200000|1200000|1200000|1200000,18.4816,2.5721,4.6262,47000,
18:38:17:205723046,1200000|1200000|1200000|1200000,18.7136,2.7409,4.6349,47000,
18:38:17:540295807,1200000|1200000|1200000|1200000,18.5621,2.5843,4.6090,47000,
18:38:17:874827291,1200000|1800000|1900000|1200000,21.2158,5.2502,4.8440,47000,
18:38:18:209372717,1200000|1200000|1900000|1900000,20.9022,4.7466,4.8907,47000,
18:38:18:543441764,1200000|1200000|1200000|1200000,19.6151,3.6121,4.7948,47000,
18:38:18:878131340,1200000|1200000|1200000|1200000,18.4748,2.5059,4.6238,47000,
18:38:19:213209285,1200000|1200000|1200000|1200000,18.6030,2.6649,4.6303,47000,
18:38:19:547766159,1200000|1200000|1300000|1700000,21.3310,5.3123,4.7377,47000,
18:38:19:882336928,1200000|1200000|1300000|1200000,18.5732,2.6031,4.6830,47000,
18:38:20:216958672,1200000|1200000|1200000|1200000,18.5970,2.6632,4.6379,47000,
18:38:20:551518853,1200000|1200000|1200000|1200000,21.7637,5.5853,4.9781,47000,
18:38:20:886048387,1200000|1200000|1200000|1200000,18.4553,2.5418,4.6367,47000,
18:38:21:220561647,1800000|1400000|2100000|1700000,22.0418,6.0188,4.7774,47000,
18:38:21:554722734,1200000|1200000|1200000|1200000,18.6996,2.7546,4.6097,47000,
18:38:21:889341508,1200000|1200000|1200000|1200000,18.4969,2.5347,4.6532,46000,
18:38:22:223870082,1200000|1200000|1200000|1200000,18.6597,2.7447,4.6551,47000,
18:38:22:558425489,1200000|1300000|1300000|1200000,19.7424,3.6948,4.8047,48000,
18:38:22:892963734,1200000|1200000|1200000|1800000,20.2261,4.1111,4.8772,47000,
18:38:23:227466107,1200000|1200000|2000000|1200000,21.9993,6.0128,4.8576,47000,
18:38:23:562062796,1200000|1200000|1200000|2200000,19.3254,3.3457,4.6657,47000,
18:38:23:896599412,1200000|1200000|1200000|1200000,18.5685,2.6033,4.6129,47000,
18:38:24:231803962,1200000|1200000|1200000|1200000,18.5831,2.6433,4.6270,47000,
18:38:24:566307187,1200000|1200000|1200000|1200000,18.6010,2.6282,4.5957,47000,
18:38:24:900894744,1500000|1200000|1500000|1600000,20.0575,4.0806,4.8370,48000,
18:38:25:235133045,1200000|1200000|1200000|1200000,21.3956,5.2796,4.8747,47000,
18:38:25:569740610,1200000|1200000|1200000|1200000,18.6062,2.6417,4.6505,47000,
18:38:25:904267620,1200000|1200000|1200000|1200000,18.5011,2.5253,4.6392,46000,
18:38:26:238816741,1200000|1200000|1200000|1200000,18.6600,2.7483,4.6137,46000,
18:38:26:573409162,1200000|1200000|1200000|1200000,18.6452,2.6738,4.6520,47000,
18:38:26:908020759,1500000|1200000|1200000|1600000,18.5491,2.5890,4.6668,47000,
18:38:27:242357262,1200000|1200000|1200000|1500000,21.6477,5.6776,4.7846,47000,
18:38:27:576981957,1200000|1200000|1200000|1500000,21.7842,5.5803,4.9750,47000,
18:38:27:911615132,1200000|1200000|1200000|1200000,18.5249,2.5591,4.6666,47000,
18:38:28:246194713,1200000|1200000|1200000|1200000,18.5835,2.6706,4.6208,46000,
18:38:28:580773354,1200000|1200000|1200000|1200000,18.6028,2.6399,4.6386,45000,
18:38:28:915315301,1200000|1200000|1200000|1200000,18.4829,2.5089,4.6538,47000,
18:38:29:250586742,1200000|1500000|1200000|1200000,21.5392,5.5570,4.8020,47000,
18:38:29:585188097,1200000|1500000|1200000|1200000,18.8298,2.8496,4.6321,47000,
18:38:29:919698021,1500000|1500000|1700000|1600000,21.5050,5.3966,5.0704,49000,
18:38:30:254036136,1200000|1200000|1700000|1200000,18.8307,2.8081,4.7630,46000,
18:38:30:588563247,1200000|1200000|1200000|1200000,18.6139,2.6453,4.6357,47000,
18:38:30:923069294,1200000|1200000|1200000|1200000,18.4451,2.5334,4.6541,47000,
18:38:31:257610727,1200000|1200000|1200000|1200000,18.7378,2.7579,4.6206,47000,
18:38:31:592180427,1500000|1200000|1200000|1200000,21.5063,5.4925,4.7225,47000,
18:38:31:926469470,1200000|1200000|1200000|1200000,18.4753,2.5368,4.6429,47000,
18:38:32:261039248,1200000|1200000|1200000|1200000,18.6404,2.6664,4.6056,47000,
18:38:32:595596212,1300000|1200000|1800000|1800000,21.4290,5.3339,5.0946,47000,
18:38:32:930111136,1200000|1200000|1200000|1800000,18.6575,2.6772,4.6400,47000,
18:38:33:264621880,1200000|1200000|1200000|1800000,18.9904,3.0674,4.6533,47000,
18:38:33:599169057,1200000|1200000|1200000|1200000,18.6861,2.7099,4.5973,47000,
18:38:33:933738609,1500000|1400000|1200000|1200000,21.3280,5.3221,4.7347,48000,
18:38:34:268644312,1200000|1200000|1200000|1200000,18.9033,2.9395,4.6628,47000,
18:38:34:603188523,1200000|1200000|1200000|1200000,18.5628,2.6519,4.5969,46000,
18:38:34:937741550,1200000|1200000|1200000|1200000,18.5480,2.5760,4.6396,46000,
18:38:35:272282523,1800000|1400000|1600000|1700000,21.9218,5.7739,4.9889,47000,
18:38:35:606457095,1200000|1200000|1200000|1200000,18.8624,2.9108,4.6309,46000,
18:38:35:941059656,1200000|1200000|1200000|1200000,18.4806,2.5153,4.6107,47000,
18:38:36:275545133,1200000|1800000|1300000|1200000,21.4134,5.4484,4.7566,47000,
18:38:36:610128911,1200000|1200000|1200000|1200000,18.6497,2.6709,4.6474,47000,
18:38:36:944674448,1200000|1200000|1200000|1200000,18.5123,2.5471,4.6259,47000,
18:38:37:279215026,1200000|1200000|1200000|1200000,18.6065,2.6920,4.6352,48000,
18:38:37:613797917,1200000|1200000|1200000|1200000,18.6398,2.6686,4.6247,47000,
18:38:37:948335457,1200000|1200000|1200000|1200000,18.5299,2.5617,4.6397,47000,
18:38:38:282852005,1200000|1200000|2000000|1200000,21.8661,5.7668,5.0009,47000,
18:38:38:617485929,1200000|1200000|1200000|1200000,18.8772,2.8991,4.6507,47000,
18:38:38:952053304,1200000|1900000|1200000|1200000,20.8090,4.8646,4.6968,47000,
18:38:39:286616908,1200000|1200000|1200000|2200000,18.9741,2.9986,4.6329,47000,
18:38:39:621195739,1200000|1200000|1200000|2200000,19.3168,3.3431,4.6098,47000,
18:38:39:955696319,1200000|1200000|1200000|1200000,18.6098,2.6965,4.6414,48000,
18:38:40:290244050,1200000|1200000|1200000|1200000,18.6024,2.6358,4.6089,47000,
18:38:40:624759417,1200000|1200000|1200000|1200000,18.6341,2.6583,4.5979,47000,
18:38:40:959247776,1800000|1700000|1500000|1600000,19.4926,3.4548,4.7178,49000,
18:38:41:293492885,2000000|1200000|2000000|1200000,21.8263,5.7306,4.9865,49000,
18:38:41:627508318,1200000|1200000|1200000|1200000,19.5422,3.5750,4.7113,48000,
18:38:41:962122439,1200000|1200000|1200000|1200000,18.5293,2.5608,4.6558,47000,
18:38:42:296637477,1200000|1200000|1200000|1200000,18.6224,2.7058,4.6611,47000,
18:38:42:631176657,1200000|1200000|1200000|1200000,18.6920,2.7165,4.6531,47000,
18:38:42:965728451,1200000|1200000|1200000|1200000,18.5405,2.6321,4.6266,48000,
18:38:43:300232105,1200000|1200000|1200000|1200000,18.7635,2.7811,4.6114,47000,
18:38:43:634767553,1200000|1200000|1200000|1200000,18.6132,2.6462,4.5972,47000,
18:38:43:969295008,2200000|1900000|1600000|2100000,19.1496,3.2593,4.7048,48000,
18:38:44:303237378,1200000|1200000|1200000|1200000,23.2186,6.9805,4.9181,47000,
18:38:44:637820886,1200000|1200000|1200000|1200000,18.6167,2.6469,4.5918,47000,
18:38:44:972374443,1200000|1200000|1200000|1500000,18.4983,2.5863,4.5838,47000,
18:38:45:306901774,1200000|1200000|1200000|1500000,18.8423,2.8628,4.6523,47000,
18:38:45:641502355,1200000|1200000|1200000|1200000,18.7637,2.7969,4.6508,47000,
18:38:45:976020603,1200000|1200000|1200000|1200000,18.5075,2.5996,4.6111,47000,
18:38:46:310525343,1200000|1200000|1200000|1200000,18.5705,2.5904,4.6370,47000,
18:38:46:645084084,1200000|1200000|1200000|1200000,18.6075,2.6492,4.6304,47000,
18:38:46:979587938,1200000|1600000|1400000|1600000,21.1753,5.2165,4.7405,48000,
18:38:47:314133505,1500000|1700000|1200000|1200000,21.5609,5.3754,5.0168,48000,
18:38:47:648484238,1500000|1200000|1200000|1200000,18.6863,2.7610,4.6220,48000,
18:38:47:982768606,1500000|1200000|1200000|1200000,18.6833,2.6931,4.6043,48000,
18:38:48:317117658,1200000|1200000|1200000|1200000,18.5468,2.6231,4.6157,47000,
18:38:48:651640905,1200000|1200000|1200000|1200000,18.6004,2.6280,4.6262,47000,
18:38:48:986186590,1200000|2200000|1200000|1200000,18.6474,2.7359,4.6027,47000,
18:38:49:320695447,1200000|2200000|1200000|1200000,18.8957,2.9187,4.6667,47000,
18:38:49:655119673,1200000|1200000|1200000|1200000,18.7564,2.7852,4.5861,47000,
18:38:49:989632421,1200000|2200000|1400000|1400000,21.3453,5.3868,4.7928,47000,
18:38:50:324136215,1300000|1600000|1500000|1200000,20.3834,4.2901,4.8097,48000,
18:38:50:658536771,1200000|1200000|1900000|1200000,20.1928,4.1642,4.8187,48000,
18:38:50:993118868,1200000|2200000|1200000|1200000,18.7593,2.7816,4.6589,47000,
18:38:51:327615318,1200000|1200000|1200000|1200000,18.6333,2.6644,4.6088,47000,
18:38:51:662210083,1200000|1200000|1200000|1200000,18.5339,2.6255,4.6706,47000,
18:38:51:996744870,2200000|1200000|1200000|1200000,18.6375,2.6642,4.6525,47000,
18:38:52:330691629,1200000|1200000|1200000|1200000,18.5375,2.5889,4.5919,47000,
18:38:52:665261993,1200000|1200000|1200000|1200000,18.5866,2.6233,4.5979,48000,
18:38:52:999800890,2200000|1300000|1200000|1200000,21.2306,5.2725,4.7934,48000,
18:38:53:333748613,1200000|1300000|1200000|1200000,18.5408,2.5878,4.6173,47000,
18:38:53:668298821,1700000|1900000|1200000|1600000,20.9671,4.8029,4.9570,47000,
18:38:54:  2532645,2200000|1200000|1200000|1200000,19.4133,3.4316,4.7140,48000,
18:38:54:336492370,2200000|1200000|1200000|1200000,18.7218,2.7686,4.6299,48000,
18:38:54:670428295,2200000|1200000|1200000|1200000,19.3256,3.3738,4.6180,48000,
