System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
11:54:45:420451712,1200000|1200000|1200000|1500000,18.4708,2.5330,4.6775,52000,
11:54:45:572013068,1200000|1200000|1200000|1200000,18.6742,2.7159,4.6185,53000,
11:54:45:723567573,1200000|1200000|1200000|1200000,23.3187,7.3424,4.6481,52000,
11:54:45:875138262,1200000|1200000|1200000|1200000,18.5877,2.6701,4.6742,51000,
11:54:46: 26636433,1500000|1200000|1200000|1200000,18.6663,2.6855,4.6609,52000,
11:54:46:177942357,1200000|1200000|1300000|1200000,20.7143,4.7249,4.7224,53000,
11:54:46:329417207,1200000|1200000|1200000|1500000,21.6186,5.6714,4.6645,52000,
11:54:46:480984578,1200000|1200000|1200000|1500000,18.6097,2.6426,4.6159,52000,
11:54:46:632519996,1200000|1200000|1200000|1200000,18.6283,2.6687,4.6041,53000,
11:54:46:784078632,1600000|1200000|1900000|1300000,23.4708,7.4875,4.7374,52000,
11:54:46:935329200,1200000|1200000|1200000|1300000,18.5349,2.5664,4.7188,52000,
11:54:47: 86893833,1200000|1200000|1200000|1200000,18.8870,2.7910,4.6688,51000,
11:54:47:238433903,1800000|1400000|1400000|1400000,21.0778,5.0906,4.6379,52000,
11:54:47:389488783,1200000|1200000|1900000|1700000,21.3806,5.4999,4.6534,52000,
11:54:47:541023800,1200000|1200000|1200000|1200000,18.8114,2.7233,4.5840,51000,
11:54:47:692553793,1200000|1200000|1200000|1200000,18.4495,2.5002,4.6471,52000,
11:54:47:844095974,1900000|1400000|1300000|1200000,23.6097,7.6287,4.7272,52000,
11:54:47:995193858,1200000|1400000|1300000|1200000,18.6937,2.8190,4.6868,52000,
11:54:48:146819269,1200000|1200000|1300000|1200000,18.8026,2.7418,4.7379,52000,
11:54:48:298303380,1400000|1200000|1800000|1200000,21.8548,5.8841,4.6923,52000,
11:54:48:449596141,1200000|1200000|1200000|1500000,19.7613,3.7929,4.7093,52000,
11:54:48:601451351,1200000|1200000|1200000|1500000,18.6239,2.6912,4.6630,51000,
11:54:48:753014728,1500000|1500000|1400000|1500000,19.1331,3.2260,4.7132,53000,
11:54:48:904281084,1300000|1200000|1400000|1700000,22.8489,6.8153,4.7229,52000,
11:54:49: 55827191,1200000|1200000|1200000|1200000,18.7309,2.7740,4.6563,52000,
11:54:49:207394581,1200000|1200000|1200000|1200000,18.4389,2.5034,4.6148,52000,
11:54:49:358923918,1800000|1400000|1800000|1200000,23.0479,6.9487,4.6613,52000,
11:54:49:509997957,1200000|1200000|1200000|1700000,19.0415,3.1681,4.6672,52000,
11:54:49:661531840,1200000|1200000|1200000|1700000,18.6396,2.6937,4.6480,52000,
11:54:49:813044990,1600000|1700000|1700000|1500000,19.4682,3.5532,4.6297,53000,
11:54:49:964273663,1200000|1900000|1300000|1600000,22.7528,6.7241,4.7302,53000,
11:54:50:115844119,1200000|1900000|2200000|2200000,20.2489,4.2654,4.8132,52000,
11:54:50:267503938,1200000|1200000|2200000|2200000,18.7964,2.7473,4.7073,52000,
11:54:50:419000733,1600000|1600000|1500000|1600000,23.7039,7.7342,4.7160,53000,
11:54:50:570153112,1200000|1200000|1200000|1300000,19.2562,3.2527,4.6577,52000,
11:54:50:721739198,1200000|1200000|1200000|1300000,18.4443,2.4985,4.6585,53000,
11:54:50:873289353,1200000|1200000|1200000|1300000,18.5369,2.5955,4.6455,52000,
11:54:51: 24868860,1600000|1200000|1200000|1800000,24.0186,8.0313,4.6790,52000,
11:54:51:176157285,1200000|1200000|1200000|1800000,18.7568,2.7802,4.6787,52000,
11:54:51:327700784,1200000|1200000|1200000|1800000,18.5286,2.5828,4.6482,53000,
11:54:51:479253023,1500000|1500000|1200000|1400000,19.5502,3.6557,4.7031,52000,
11:54:51:630513536,1300000|1200000|1700000|1500000,22.6429,6.5537,4.9184,52000,
11:54:51:782003554,1300000|1200000|1200000|1500000,18.4792,2.5393,4.6788,51000,
11:54:51:933409648,1200000|1200000|1200000|1500000,18.5672,2.6262,4.6833,52000,
11:54:52: 84918087,1300000|1500000|1500000|1200000,20.0505,4.0820,4.6885,52000,
11:54:52:236184001,1400000|1200000|1400000|1500000,21.7622,5.7369,4.7304,51000,
11:54:52:387591846,1200000|1200000|1200000|1500000,18.5386,2.5785,4.7738,51000,
11:54:52:539162625,1200000|1200000|2200000|1500000,18.7548,2.8176,4.6625,52000,
11:54:52:690698151,1500000|1700000|1400000|1700000,21.4471,5.5430,4.6907,53000,
11:54:52:841867778,1700000|1200000|1200000|1500000,20.8578,4.7854,4.6170,52000,
11:54:52:993023330,1200000|1200000|1200000|1500000,18.6571,2.6667,4.6678,52000,
11:54:53:144549743,1200000|1200000|1200000|1200000,18.6325,2.7002,4.6286,51000,
11:54:53:296122675,1400000|1400000|1700000|1800000,23.0324,7.0813,4.6487,52000,
11:54:53:447383034,1400000|1200000|1200000|1200000,19.2206,3.2190,4.6862,51000,
11:54:53:598721091,1200000|1200000|1200000|1200000,18.6457,2.6653,4.6956,52000,
11:54:53:750262563,1200000|1200000|1200000|1200000,18.4116,2.4785,4.6475,51000,
11:54:53:901780316,1700000|1300000|1800000|1200000,24.5969,8.6159,4.7054,51000,
11:54:54: 52928923,1700000|1200000|1200000|1200000,18.8923,2.8881,4.7100,52000,
11:54:54:204059241,1200000|1200000|1200000|1200000,18.6409,2.6528,4.6533,51000,
11:54:54:355581131,1900000|1400000|1700000|1400000,23.4149,7.4335,4.6210,53000,
11:54:54:506604497,1200000|1200000|1200000|1300000,19.4541,3.4279,4.7214,52000,
11:54:54:658162877,1200000|1200000|1200000|1200000,18.4814,2.5170,4.6783,51000,
11:54:54:809650320,1700000|1700000|1600000|1400000,21.7230,5.7308,4.6836,53000,
11:54:54:960786472,1200000|1200000|1200000|1200000,19.9758,4.1044,4.7108,51000,
11:54:55:112692110,1200000|1200000|1200000|1200000,18.7784,2.7321,4.6915,51000,
11:54:55:264229248,1200000|1300000|1200000|1300000,22.4025,6.4300,4.6304,52000,
11:54:55:415580267,1200000|1300000|1200000|1800000,19.8362,3.8735,4.6472,51000,
11:54:55:567201373,1200000|1300000|1200000|2200000,18.8442,2.9131,4.6789,51000,
11:54:55:718708274,1500000|1300000|1200000|1300000,23.7407,7.8083,4.7082,53000,
11:54:55:869979488,1200000|1700000|1800000|1200000,18.9414,2.8984,4.6807,51000,
11:54:56: 21545047,1200000|1700000|1200000|2200000,18.8205,2.8901,4.7084,52000,
11:54:56:173078237,1900000|1900000|1200000|1200000,24.9878,9.0025,4.7332,53000,
11:54:56:324135396,1200000|1200000|1200000|1200000,18.6797,2.6652,4.6318,52000,
11:54:56:475283366,1400000|1700000|1700000|1400000,21.4684,5.4614,4.6117,53000,
11:54:56:626318152,1200000|1200000|1300000|1200000,21.5641,5.6446,4.6478,52000,
11:54:56:777874327,1200000|1200000|1300000|1200000,18.5731,2.5078,4.6376,53000,
11:54:56:929374202,1700000|1600000|1800000|1500000,24.3031,8.3264,4.7413,53000,
11:54:57: 80549724,1200000|1600000|1800000|1200000,19.0240,3.0165,4.7371,52000,
11:54:57:232188361,1900000|1700000|2100000|1200000,21.2739,5.3101,4.7120,53000,
11:54:57:383339420,1200000|1700000|1200000|1400000,21.0198,5.1636,4.6492,52000,
11:54:57:534958369,1200000|1200000|1200000|1200000,18.8408,2.7755,4.6586,52000,
11:54:57:686500876,1600000|1200000|1200000|1300000,23.5844,7.6081,4.6859,51000,
11:54:57:837721212,1200000|1200000|1200000|1300000,18.5529,2.5787,4.6468,51000,
11:54:57:989225623,1800000|1400000|1200000|1500000,22.2090,6.2412,4.5928,53000,
11:54:58:140253178,2000000|1500000|1900000|1200000,20.1284,4.2199,4.7941,52000,
11:54:58:291320717,1800000|1400000|1200000|1900000,19.4536,3.4083,4.6216,53000,
11:54:58:442415725,1500000|1300000|1200000|1900000,23.4654,7.4730,4.6749,52000,
11:54:58:593699538,1200000|1200000|2200000|1200000,18.8073,2.8306,4.7664,51000,
11:54:58:745221439,1600000|1200000|1500000|1400000,24.4545,8.4734,4.7249,53000,
11:54:58:896389421,1600000|1200000|1200000|1200000,18.6045,2.7517,4.6837,51000,
11:54:59: 47606457,1200000|1200000|1400000|1500000,20.9599,4.9456,4.7768,53000,
11:54:59:199244187,1200000|1500000|1200000|1200000,20.8764,4.7740,4.6241,52000,
11:54:59:350874083,1200000|1200000|1200000|1200000,18.4589,2.5171,4.6454,52000,
11:54:59:502387576,1700000|1500000|1200000|1200000,23.3289,7.3588,4.6438,53000,
11:54:59:653515526,1200000|1200000|1200000|1200000,18.7243,2.7305,4.5677,52000,
11:54:59:805036859,1300000|1200000|1400000|1800000,23.2671,7.2894,4.6714,52000,
11:54:59:956327935,1200000|1200000|1200000|1800000,19.6762,3.7151,4.6823,52000,
11:55:00:107899401,1400000|1200000|1500000|1200000,20.6721,4.6802,4.7629,53000,
11:55:00:259096109,1200000|1200000|1200000|1900000,22.4282,6.5608,4.7871,52000,
11:55:00:410644181,1200000|1200000|1200000|1200000,18.5575,2.5010,4.6475,52000,
11:55:00:562128320,1300000|1600000|1200000|2100000,23.2179,7.2180,4.7457,52000,
11:55:00:713656158,1300000|1600000|1200000|1200000,18.5978,2.6489,4.6610,51000,
11:55:00:865099649,1300000|1300000|1300000|1200000,22.4952,6.5186,4.6512,52000,
11:55:01: 16530056,1200000|1200000|1400000|1200000,18.9156,2.9604,4.5771,52000,
11:55:01:168151307,1200000|1500000|1400000|1700000,22.1211,6.1353,4.8070,53000,
11:55:01:319349519,1200000|1200000|1200000|1300000,20.2027,4.2215,4.6719,52000,
11:55:01:470930246,1400000|1500000|1600000|1200000,20.9853,5.0338,4.6536,53000,
11:55:01:622123144,1200000|1200000|1200000|1400000,20.9463,4.9284,4.7791,52000,
11:55:01:773725631,1700000|1500000|1500000|1500000,20.2074,4.2568,4.6649,52000,
11:55:01:924884367,1200000|1200000|1900000|1200000,21.7357,5.7419,4.6301,52000,
11:55:02: 76408059,1200000|1200000|1200000|1200000,20.6752,4.6837,4.7341,53000,
11:55:02:227922291,2100000|1200000|2100000|1500000,22.6673,6.7111,4.6861,52000,
11:55:02:378929647,1900000|1900000|1900000|1200000,21.3600,5.3559,4.6801,52000,
11:55:02:529953942,1200000|1200000|1200000|2200000,22.5117,6.6133,4.6315,51000,
11:55:02:681451885,1200000|1700000|1400000|1200000,22.8901,6.9667,4.6573,53000,
11:55:02:832966087,1400000|1200000|1200000|1200000,20.4216,4.4300,4.7318,52000,
11:55:02:984284837,1400000|1500000|1800000|1700000,24.2886,8.3727,4.6322,53000,
11:55:03:135460749,1200000|1200000|1200000|1200000,19.7096,3.6119,4.7532,52000,
11:55:03:287082871,1500000|1300000|1700000|1200000,24.7287,8.7976,4.6557,51000,
11:55:03:438365387,1200000|1200000|1200000|1200000,18.4609,2.4938,4.6566,51000,
11:55:03:589827855,1200000|1800000|1300000|1200000,23.6308,7.6276,4.8351,51000,
11:55:03:741421425,1200000|1800000|1200000|1200000,18.5524,2.6134,4.6396,51000,
11:55:03:892964343,1200000|1400000|1400000|1500000,23.6388,7.6732,4.6096,52000,
11:55:04: 44606736,1200000|1200000|1400000|1500000,18.9331,2.8564,4.6609,52000,
11:55:04:196243484,1200000|1400000|1800000|1800000,23.2885,7.3225,4.7831,53000,
11:55:04:347641766,1200000|1200000|1800000|1200000,18.6346,2.6720,4.6963,52000,
11:55:04:499235539,1200000|1200000|1500000|1400000,24.6801,8.7279,4.5837,53000,
11:55:04:650684268,1200000|1200000|1500000|1400000,18.7382,2.7927,4.6660,51000,
11:55:04:802224649,1200000|1300000|1200000|1300000,23.2341,7.2817,4.6921,53000,
11:55:04:953606893,1200000|1200000|1200000|1200000,18.6558,2.6782,4.6828,53000,
11:55:05:105091668,2000000|1700000|1400000|1200000,23.7864,7.7982,4.8358,53000,
11:55:05:256118292,1200000|1200000|1200000|1200000,18.6997,2.6328,4.6015,52000,
11:55:05:407669369,1200000|1200000|1200000|1300000,24.9913,9.0348,4.6240,52000,
11:55:05:559227826,1200000|1200000|1200000|1200000,18.6667,2.7350,4.6452,53000,
11:55:05:710831762,1300000|1800000|1700000|1200000,25.0307,9.0561,4.6437,51000,
11:55:05:862366059,1300000|1200000|1200000|1200000,18.7082,2.6528,4.6471,52000,
11:55:06: 13745916,1500000|1300000|1500000|1800000,24.4628,8.4834,4.6179,52000,
11:55:06:164976724,1700000|1300000|2000000|2000000,20.2097,4.3947,4.7739,53000,
11:55:06:315965930,1200000|1500000|1500000|1200000,24.2237,8.1163,4.6677,53000,
11:55:06:467551962,1900000|1800000|1200000|2100000,20.4378,4.5800,4.5655,54000,
11:55:06:618723235,1900000|1800000|1500000|1200000,23.6329,7.5222,4.6608,52000,
11:55:06:769790133,1900000|1300000|2100000|1900000,20.4702,4.4706,4.7059,53000,
11:55:06:920821044,1200000|2100000|1200000|1200000,23.8802,7.9972,4.7285,52000,
11:55:07: 72388432,1500000|1200000|1200000|1200000,19.2587,3.3742,4.6024,53000,
11:55:07:223608649,1200000|1500000|1200000|1300000,23.3936,7.3167,4.7149,52000,
11:55:07:375282979,1200000|1200000|1200000|1300000,18.4193,2.4991,4.6425,53000,
11:55:07:526869192,1200000|1300000|1200000|1900000,25.0692,8.9723,4.6226,51000,
11:55:07:678476564,1200000|1300000|1200000|1900000,18.6457,2.7125,4.6698,52000,
11:55:07:830036367,1800000|1300000|1600000|1800000,22.1195,5.9446,4.6996,53000,
11:55:07:983221594,1200000|1200000|1500000|1500000,20.4619,4.6965,4.5575,51000,
11:55:08:134867660,1200000|1200000|1200000|1500000,18.7804,2.8269,4.6723,51000,
11:55:08:286443456,1200000|1200000|1200000|1200000,24.0969,8.1510,4.7637,52000,
11:55:08:437986305,1200000|1200000|1200000|1200000,18.4042,2.4730,4.6182,52000,
11:55:08:589463423,1700000|1200000|1200000|1200000,22.8653,6.9104,4.7197,53000,
11:55:08:740602012,1200000|1200000|1500000|1700000,19.6431,3.5952,4.7732,52000,
11:55:08:892166940,1600000|1200000|1900000|1200000,19.8348,3.9696,4.5740,53000,
11:55:09: 43303799,1200000|1200000|1200000|1900000,23.6261,7.5334,4.6468,51000,
11:55:09:194910049,1200000|1200000|1200000|1900000,18.7849,2.8527,4.6323,51000,
11:55:09:346429407,1800000|1500000|1600000|1200000,23.8002,7.8364,4.6231,52000,
11:55:09:497549019,1800000|1500000|1200000|1200000,18.5333,2.5057,4.5832,51000,
11:55:09:648598827,1800000|1200000|1400000|1700000,24.6938,8.6501,4.7138,53000,
11:55:09:799677550,1200000|1200000|1400000|1200000,18.7637,2.8954,4.6726,51000,
11:55:09:951255006,1200000|1700000|1300000|1200000,22.4973,6.5851,4.6299,52000,
11:55:10:102678614,1200000|1200000|1200000|1500000,20.1317,4.1100,4.6889,51000,
11:55:10:254229780,1400000|1200000|1600000|1300000,21.8005,5.7123,4.7028,53000,
11:55:10:405544850,1200000|1200000|1500000|1200000,21.1055,5.1333,4.6408,52000,
11:55:10:557088517,1200000|1200000|1200000|1200000,18.8908,2.9256,4.7535,52000,
11:55:10:708622493,1200000|1900000|2000000|1500000,23.9503,7.9941,4.6818,52000,
11:55:10:860256190,1200000|1900000|2000000|1200000,18.7395,2.8086,4.6762,52000,
11:55:11: 11845069,1200000|1200000|2100000|1200000,24.0565,8.1276,4.7067,53000,
11:55:11:163464413,1200000|1200000|2100000|1200000,18.9283,2.9682,4.7565,52000,
11:55:11:315106741,2000000|1800000|1300000|1700000,22.9815,6.9025,4.6598,53000,
11:55:11:466132498,1500000|2100000|1200000|1600000,20.6471,4.7861,4.6265,52000,
11:55:11:617458334,1800000|1800000|2000000|1700000,20.0941,4.0732,4.7380,53000,
11:55:11:768452398,1200000|1500000|1200000|1300000,23.1958,7.1857,4.6724,52000,
11:55:11:920113503,1200000|1200000|1200000|1200000,18.4714,2.5516,4.6445,51000,
11:55:12: 71637116,1700000|1500000|1200000|1500000,25.7467,9.7432,4.7240,52000,
11:55:12:222815518,1200000|1500000|1200000|1500000,18.8518,2.8703,4.6497,52000,
11:55:12:374369695,1200000|1800000|1900000|1700000,24.3391,8.3770,4.6599,53000,
11:55:12:525360762,1200000|1200000|1900000|1200000,19.4629,3.4944,4.6365,53000,
11:55:12:676944084,1300000|1400000|1200000|1200000,21.9689,6.0574,4.6966,52000,
11:55:12:828456821,1200000|1200000|1400000|1200000,20.7345,4.7391,4.6630,53000,
11:55:12:980061023,1900000|1600000|1200000|1800000,18.8491,2.9936,4.6359,51000,
11:55:13:131095011,1700000|1200000|1600000|1200000,24.0290,7.8755,4.8036,52000,
11:55:13:282275281,1700000|1200000|1600000|1200000,18.5985,2.6223,4.6869,53000,
11:55:13:433371388,1700000|1400000|1200000|1400000,23.1986,7.1839,4.7224,52000,
11:55:13:584515852,1200000|1200000|1200000|1400000,18.7226,2.8500,4.6251,52000,
11:55:13:736202253,1200000|1300000|1800000|1500000,20.3071,4.2338,4.7459,52000,
11:55:13:887646898,1200000|1200000|1200000|1400000,22.6847,6.7188,4.6857,52000,
11:55:14: 39277187,1200000|1200000|1200000|1200000,18.6646,2.7118,4.6428,52000,
11:55:14:190832100,1300000|1600000|1700000|1600000,22.9918,7.0089,4.7616,53000,
11:55:14:342343227,1300000|1200000|1200000|1200000,18.5043,2.5671,4.7109,52000,
11:55:14:493723509,1200000|1300000|2100000|1700000,20.3301,4.3684,4.6129,52000,
11:55:14:644757486,1300000|1200000|1200000|1200000,22.7110,6.6707,4.6865,52000,
11:55:14:796213291,1200000|1200000|1200000|1200000,18.4719,2.5216,4.6750,51000,
11:55:14:947752791,1200000|1200000|1200000|1700000,24.7003,8.7358,4.7585,52000,
11:55:15: 99272774,1200000|1200000|1200000|1700000,18.8070,2.8385,4.7241,51000,
11:55:15:250721022,1200000|1700000|1300000|1400000,20.6375,4.6455,4.6699,53000,
11:55:15:401955649,1200000|1200000|1200000|1200000,21.9073,5.9216,4.6435,52000,
11:55:15:553493227,1300000|1200000|1200000|1200000,18.5768,2.6080,4.6115,51000,
11:55:15:704931383,1600000|1200000|1500000|1200000,24.8660,8.8723,4.6471,53000,
11:55:15:856136645,1200000|1200000|1500000|1200000,18.6306,2.6411,4.6475,52000,
11:55:16:  7714060,1200000|1900000|1800000|1800000,21.1505,5.1816,4.5984,52000,
11:55:16:158747034,1300000|1200000|1300000|1200000,22.1452,6.0744,4.7505,52000,
11:55:16:310212703,1200000|1200000|1300000|1200000,18.5192,2.5424,4.6311,53000,
11:55:16:461704347,1700000|1200000|1600000|1300000,23.3295,7.3375,4.7183,53000,
11:55:16:612887717,1700000|1200000|1600000|1200000,18.8047,2.9188,4.7169,52000,
11:55:16:763999365,1800000|1200000|1200000|1200000,21.0101,5.0541,4.7492,53000,
11:55:16:915121516,1200000|1200000|1700000|1200000,21.1764,5.0904,4.6691,52000,
11:55:17: 66640961,1200000|1200000|1200000|1200000,18.6934,2.7233,4.6551,52000,
11:55:17:218161719,1300000|1200000|1300000|1200000,23.3509,7.3732,4.8256,52000,
11:55:17:369622954,1200000|1200000|1200000|1200000,18.4743,2.5206,4.6823,52000,
11:55:17:521116422,1200000|1600000|1200000|1300000,20.8624,4.9267,4.5989,53000,
11:55:17:672340249,1400000|1300000|1200000|1400000,21.0576,5.0115,4.7682,51000,
11:55:17:823754114,1200000|1200000|1200000|1200000,18.5156,2.5477,4.6161,52000,
11:55:17:975294322,1500000|1200000|1700000|1200000,22.8056,6.8448,4.6813,52000,
11:55:18:126667553,1500000|1200000|1200000|1200000,18.8649,2.8518,4.7058,52000,
11:55:18:277930806,1200000|1300000|1500000|1700000,23.3482,7.3457,4.7373,52000,
11:55:18:429522926,1200000|1200000|1200000|1700000,18.4522,2.5413,4.6145,50000,
11:55:18:581034991,1700000|1200000|1300000|1300000,23.8536,7.8559,4.7161,52000,
11:55:18:732216309,1200000|1200000|1200000|1300000,18.5863,2.5778,4.6425,51000,
11:55:18:883589403,1200000|1200000|1200000|1200000,24.4881,8.4967,4.6142,52000,
11:55:19: 35167081,1400000|1400000|1500000|1600000,21.0338,5.0690,4.7277,52000,
11:55:19:186356378,1200000|1200000|1200000|1200000,22.1111,6.0917,4.7503,51000,
11:55:19:337984967,1200000|2000000|1700000|1500000,23.3177,7.3506,4.6147,53000,
11:55:19:489364005,1200000|1200000|1200000|1200000,18.8070,2.9075,4.6518,52000,
11:55:19:640837840,1300000|1200000|1200000|1700000,23.0034,6.9625,4.8382,52000,
11:55:19:792307333,1200000|1300000|1900000|1800000,21.3053,5.4036,4.6592,52000,
11:55:19:943470284,2100000|1200000|1300000|1200000,21.1402,5.0671,4.7604,52000,
11:55:20: 94431403,1200000|1600000|1300000|1200000,23.7419,7.6551,4.8915,53000,
11:55:20:245645637,1200000|1200000|1300000|1200000,18.6934,2.8257,4.6763,52000,
11:55:20:397158428,1200000|1500000|1200000|1400000,23.0728,6.9794,4.6509,52000,
11:55:20:548737799,1300000|1200000|1300000|1500000,20.1002,4.1217,4.6406,53000,
11:55:20:699978494,1200000|1500000|1200000|1200000,21.7261,5.7183,4.7535,52000,
11:55:20:851561895,1200000|1500000|1200000|1500000,22.5359,6.4584,4.7717,53000,
11:55:21:  4098610,1200000|1200000|1200000|1300000,19.4973,3.6494,4.5507,52000,
11:55:21:155378174,1200000|1900000|2100000|1600000,24.1459,8.0794,4.8318,53000,
11:55:21:306974563,1200000|1900000|2100000|1600000,18.7493,2.8052,4.6734,52000,
11:55:21:458532092,1200000|1200000|1200000|1300000,25.0006,9.0624,4.6833,52000,
11:55:21:610050134,1400000|1500000|1400000|1200000,19.8250,3.8163,4.6702,53000,
11:55:21:761323167,1200000|1200000|1700000|1400000,22.7809,6.7985,4.6678,53000,
11:55:21:912895397,1900000|1600000|1200000|1700000,21.4758,5.6051,4.7076,53000,
11:55:22: 63943554,1200000|1200000|1200000|1500000,21.4633,5.3505,4.6375,52000,
11:55:22:215535486,1200000|1200000|1500000|1900000,22.3027,6.3135,4.7234,53000,
11:55:22:366642344,1300000|1200000|1200000|1300000,19.6020,3.6105,4.5954,53000,
11:55:22:518048540,1300000|1300000|1500000|1200000,22.6341,6.6474,4.5595,53000,
11:55:22:669271345,1200000|1200000|1200000|1300000,19.4153,3.4032,4.7326,52000,
11:55:22:820791520,1900000|1200000|1500000|1800000,23.0718,7.0867,4.4801,54000,
11:55:22:971813607,1200000|1200000|1200000|1800000,18.8594,2.9883,4.6328,52000,
11:55:23:123355437,1500000|1800000|1200000|1200000,23.7492,7.7308,4.8344,52000,
11:55:23:274652139,1200000|1200000|1200000|1200000,18.7712,2.7695,4.6934,52000,
11:55:23:426184692,1200000|1200000|1700000|2100000,23.4413,7.4258,4.8833,52000,
11:55:23:577707593,1300000|1200000|1200000|1800000,20.7104,4.5801,4.6949,53000,
11:55:23:728980075,1400000|1200000|1200000|1200000,22.2291,6.3727,4.6684,52000,
11:55:23:880344544,1800000|1200000|1200000|1200000,23.0485,7.1104,4.5831,53000,
11:55:24: 31429109,2200000|1700000|1200000|1200000,19.3157,3.2550,4.6055,52000,
11:55:24:182370495,1200000|1200000|1400000|1800000,24.3572,8.2969,4.8429,51000,
11:55:24:333979501,1200000|1300000|1400000|1300000,22.3611,6.4160,4.6859,52000,
11:55:24:485426804,2000000|1200000|1200000|1200000,20.0059,4.0577,4.7354,53000,
11:55:24:636446057,1200000|1200000|1900000|1200000,24.5641,8.6296,4.8249,53000,
11:55:24:788009748,1200000|1400000|1700000|1400000,21.3421,5.2703,4.6560,52000,
11:55:24:939164344,1200000|1500000|1700000|1700000,21.9779,6.1127,4.6744,53000,
11:55:25: 90798508,1400000|1200000|2200000|1200000,25.2538,9.1315,4.6964,53000,
11:55:25:242115668,1700000|1800000|2000000|2200000,19.8692,4.1111,4.6994,53000,
11:55:25:393273023,1200000|1200000|1200000|1200000,23.5716,7.4851,4.6365,52000,
11:55:25:544815664,1500000|1200000|1500000|1200000,22.5486,6.6283,4.7275,53000,
11:55:25:696063627,1600000|1400000|1200000|1200000,21.0006,4.9222,4.6499,52000,
11:55:25:847326527,1200000|1300000|1800000|1200000,23.4479,7.4446,4.6275,51000,
11:55:25:998900493,1400000|1300000|1500000|1200000,20.4222,4.4668,4.7262,53000,
11:55:26:150214385,1300000|1300000|1200000|1200000,22.0143,5.9940,4.7144,53000,
11:55:26:301656182,1200000|1200000|1200000|1200000,23.9689,7.9841,4.6741,53000,
11:55:26:453158367,1200000|1200000|1200000|1200000,19.1923,3.2451,4.6070,51000,
11:55:26:604661299,1200000|1200000|1500000|1200000,23.3399,7.3489,4.8138,51000,
11:55:26:756228242,1200000|1700000|1700000|1400000,19.3561,3.4632,4.6010,53000,
11:55:26:907732233,1700000|1300000|1200000|1200000,22.1003,6.0986,4.5671,52000,
11:55:27: 59051780,1500000|1200000|1500000|1400000,22.4179,6.4529,4.7023,53000,
11:55:27:210210388,1200000|1300000|1700000|1200000,19.9027,3.8279,4.7965,52000,
11:55:27:361844737,1400000|1200000|1200000|1300000,23.7529,7.8153,4.7382,52000,
11:55:27:513160795,1600000|1400000|1600000|1500000,21.6791,5.7602,4.7017,53000,
11:55:27:664300213,1200000|1200000|1400000|1700000,21.2462,5.1431,4.6995,53000,
11:55:27:815771578,1900000|1900000|1200000|1900000,24.9039,8.9292,4.6962,52000,
11:55:27:966843805,1900000|1600000|1700000|1900000,24.9188,8.9152,4.6022,53000,
11:55:28:117842546,1200000|1800000|1600000|1200000,22.4372,6.5602,4.7451,53000,
11:55:28:269204304,1900000|1200000|2100000|1400000,22.3308,6.3173,4.7098,52000,
11:55:28:420284468,1400000|1400000|1200000|1400000,25.7539,9.7164,4.6300,52000,
11:55:28:571655386,1500000|1700000|1700000|1600000,22.6571,6.6626,4.6502,53000,
11:55:28:722784692,1600000|2100000|1900000|1900000,21.1551,5.1425,4.6952,52000,
11:55:28:874044321,1200000|1200000|2100000|1200000,24.7147,8.7253,4.6560,51000,
11:55:29: 25581190,1600000|1400000|1300000|1200000,22.0865,6.1323,4.6244,53000,
11:55:29:176771842,1200000|1200000|1200000|1800000,21.3849,5.4856,4.7687,53000,
11:55:29:328343859,1900000|1200000|1200000|1200000,25.4883,9.4002,4.7125,53000,
11:55:29:479451236,1200000|1200000|1700000|1200000,18.6522,2.8178,4.6233,53000,
11:55:29:630933687,1200000|1600000|1200000|1200000,24.1548,8.1140,4.7456,52000,
11:55:29:782509933,1700000|1200000|1400000|1200000,20.6243,4.7053,4.6882,53000,
11:55:29:933640104,1300000|1200000|1200000|1300000,21.6131,5.5832,4.7583,51000,
11:55:30: 85068283,1800000|1800000|2100000|1700000,23.2341,7.3239,4.7800,53000,
11:55:30:236046247,1200000|1200000|1700000|1400000,21.1203,4.9799,4.6673,51000,
11:55:30:387271983,1200000|1300000|1200000|1300000,23.9780,7.9801,4.6869,52000,
11:55:30:538925507,1200000|1200000|1200000|1300000,18.6708,2.7387,4.6416,52000,
11:55:30:690427700,1600000|1200000|1300000|1400000,24.0309,8.0240,4.7087,51000,
11:55:30:841617676,1200000|1900000|2100000|1400000,21.6733,5.6806,4.7280,53000,
11:55:30:992863336,1200000|1600000|1200000|1500000,20.7002,4.8498,4.5793,52000,
11:55:31:144410865,1200000|1800000|1300000|1300000,24.1652,8.0192,4.7553,52000,
11:55:31:295866910,1200000|1200000|1300000|1200000,19.0266,3.0697,4.6868,53000,
11:55:31:447441783,1200000|1200000|1500000|1400000,23.1195,7.1642,4.7365,51000,
11:55:31:599119611,1700000|1200000|1400000|1800000,22.7212,6.7362,4.7771,54000,
11:55:31:750212954,1400000|1200000|1200000|1600000,20.3926,4.3838,4.6980,52000,
11:55:31:901611969,1600000|1200000|1200000|1600000,24.2134,8.2355,4.6209,53000,
