System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
18:30:23:940501839,1200000|1200000|1200000|2200000,7.2425,0.3713,1.3107,48000,
18:30:24: 91965718,1200000|1200000|1200000|2200000,7.4535,0.3681,1.3322,47000,
18:30:24:243468521,1200000|1200000|1200000|2200000,7.6270,0.4072,1.2896,47000,
18:30:24:394967871,1200000|1200000|1200000|2200000,6.4941,0.3219,1.2935,47000,
18:30:24:546427932,1200000|1200000|1200000|2200000,7.1382,0.4058,1.3152,47000,
18:30:24:697892485,1200000|1200000|1200000|1200000,7.5842,0.3578,1.3080,47000,
18:30:24:849371050,1200000|1200000|1200000|1200000,7.6806,0.4597,1.4306,47000,
18:30:25:   837244,1200000|1200000|1200000|1200000,8.6392,0.5145,1.4779,46000,
18:30:25:152317963,1200000|1200000|1200000|1200000,7.4978,0.3339,1.2828,47000,
18:30:25:303880983,1200000|1200000|1200000|1200000,7.8397,0.3960,1.3234,48000,
18:30:25:455391176,1200000|1200000|1200000|1200000,7.7410,0.4422,1.3007,48000,
18:30:25:606921999,1200000|1200000|1200000|1200000,8.1099,0.3563,1.2839,47000,
18:30:25:758406440,1200000|1200000|1200000|1200000,8.4601,0.5052,1.4156,47000,
18:30:25:909891147,1200000|1200000|1200000|1200000,7.3892,0.3287,1.2961,46000,
18:30:26: 61375437,1200000|1200000|1200000|1200000,7.3790,0.3713,1.3438,47000,
18:30:26:212855614,1200000|1200000|1200000|1200000,6.8146,0.3177,1.3040,47000,
18:30:26:364343806,1200000|1200000|1200000|1200000,7.3806,0.3658,1.3498,47000,
18:30:26:515848853,1200000|1200000|1200000|1200000,7.7406,0.4193,1.3234,47000,
18:30:26:667354308,1200000|1200000|1200000|1200000,8.1330,0.3968,1.3128,47000,
18:30:26:818885488,1200000|1200000|1200000|1200000,7.5328,0.4217,1.2808,47000,
18:30:26:970371982,1200000|1200000|1200000|1200000,6.8936,0.3297,1.3269,47000,
18:30:27:121844994,1200000|1200000|1200000|1200000,7.5849,0.3699,1.2702,47000,
18:30:27:273317494,1200000|1200000|1200000|1200000,7.3492,0.3448,1.2835,47000,
18:30:27:424792488,1200000|1200000|1200000|1200000,7.3950,0.3386,1.2865,47000,
18:30:27:576262921,1200000|1200000|1200000|1200000,7.8969,0.4145,1.3620,47000,
18:30:27:727774977,1200000|1200000|1200000|1200000,8.2972,0.4726,1.3942,47000,
18:30:27:879312706,1200000|1200000|1200000|1200000,7.7461,0.3830,1.3580,48000,
18:30:28: 30847767,2200000|1200000|1200000|1200000,7.0362,0.3398,1.2992,47000,
18:30:28:181759531,1200000|1200000|1200000|1200000,8.0601,0.4071,1.2923,47000,
18:30:28:333248346,1200000|1200000|1200000|1200000,7.3205,0.3357,1.3199,48000,
18:30:28:484728723,1200000|1200000|1200000|1200000,8.5345,0.4851,1.3685,48000,
18:30:28:636225892,1200000|1200000|1200000|1200000,8.6884,0.4686,1.3748,46000,
18:30:28:787740387,1200000|1200000|1200000|1200000,8.6491,0.5034,1.4354,47000,
18:30:28:939256551,1200000|1200000|1200000|1200000,9.0386,0.4720,1.3523,47000,
18:30:29: 90800314,1200000|1200000|1200000|1200000,8.1501,0.4862,1.3461,47000,
18:30:29:242273483,1200000|1200000|1200000|1200000,7.8449,0.4514,1.3173,47000,
18:30:29:393743645,1200000|1200000|1200000|1200000,8.6705,0.4329,1.3258,47000,
18:30:29:545214303,1200000|1200000|1200000|1200000,8.1157,0.4493,1.3358,47000,
18:30:29:696681391,1200000|1200000|1200000|1200000,8.0471,0.4674,1.4125,47000,
18:30:29:848156781,1200000|1200000|1200000|1200000,8.8331,0.5302,1.3997,47000,
18:30:29:999671896,1200000|1200000|1200000|1200000,7.8014,0.4088,1.3390,48000,
18:30:30:151206666,1200000|1200000|1200000|1200000,8.4147,0.4921,1.3958,47000,
18:30:30:302701074,1200000|1200000|1200000|1200000,7.2210,0.3603,1.3554,47000,
18:30:30:454179315,1200000|1200000|1200000|1200000,7.6517,0.4378,1.3360,47000,
18:30:30:605645294,1200000|1200000|1200000|1200000,7.6251,0.3360,1.3561,47000,
18:30:30:757125828,1200000|1200000|1200000|1200000,8.6897,0.4872,1.3877,46000,
18:30:30:908597400,1200000|1200000|1200000|1200000,7.7568,0.4049,1.3612,46000,
18:30:31: 60080108,1200000|1200000|1200000|1200000,7.8944,0.4507,1.3573,46000,
18:30:31:211594903,1200000|1200000|1200000|1200000,7.7217,0.3837,1.2967,46000,
18:30:31:363097748,1200000|1200000|1200000|1200000,6.6253,0.2973,1.2754,47000,
18:30:31:514646265,1200000|1200000|1200000|1200000,6.9106,0.4134,1.2922,47000,
18:30:31:666121887,1200000|1200000|1200000|1200000,8.1997,0.4504,1.4255,47000,
18:30:31:817590431,1200000|1200000|1200000|1200000,8.0377,0.4375,1.4307,46000,
18:30:31:969062195,1200000|1200000|1200000|1200000,8.1284,0.4061,1.3062,47000,
18:30:32:120529296,1200000|1200000|1200000|1200000,6.8785,0.3678,1.4012,46000,
18:30:32:272012905,1200000|1200000|1200000|1200000,7.7112,0.4023,1.3085,46000,
18:30:32:423523252,1200000|1200000|1200000|1200000,9.1345,0.5007,1.3675,46000,
18:30:32:575075056,1200000|1200000|1200000|1200000,8.7489,0.5278,1.3994,47000,
18:30:32:726594722,1200000|1200000|1200000|1200000,8.7181,0.5000,1.3807,47000,
18:30:32:878069456,1200000|1200000|1200000|1200000,10.3664,0.7684,1.7042,46000,
18:30:33: 29537350,1200000|1200000|1200000|1200000,7.4535,0.4034,1.3400,47000,
18:30:33:181011119,1200000|1200000|1200000|1200000,8.0461,0.4211,1.3511,46000,
18:30:33:332481711,1200000|1200000|1200000|1200000,7.3892,0.3375,1.3055,47000,
18:30:33:483958230,1200000|1200000|1200000|1200000,9.1205,0.5642,1.3568,47000,
18:30:33:635471715,1200000|1200000|1200000|1200000,9.0340,0.4961,1.3542,47000,
18:30:33:786983477,1200000|1200000|1200000|1200000,8.1389,0.5184,1.4761,47000,
18:30:33:938454497,1200000|1200000|1200000|1200000,8.0521,0.4483,1.3294,46000,
18:30:34: 89919255,1200000|1200000|1200000|1200000,7.2918,0.4016,1.3240,46000,
18:30:34:241397414,1200000|1200000|1200000|1200000,8.7936,0.4770,1.3682,47000,
18:30:34:392868159,1200000|1200000|1200000|1200000,7.1473,0.3401,1.3218,46000,
18:30:34:544330855,1200000|1200000|1200000|1200000,7.8024,0.4234,1.3797,47000,
18:30:34:695848749,1200000|1200000|1200000|1200000,8.5341,0.5517,1.4286,48000,
18:30:34:847353516,1200000|1200000|1200000|1200000,8.7315,0.5475,1.3875,46000,
18:30:34:998886692,1200000|1200000|1200000|1200000,8.6585,0.5055,1.3971,47000,
18:30:35:150373078,1200000|1200000|1200000|1200000,8.7626,0.4499,1.4215,46000,
18:30:35:301853307,1200000|1200000|1200000|1200000,8.6139,0.4949,1.3879,47000,
18:30:35:453332721,1200000|1200000|1200000|1200000,8.6000,0.4195,1.3517,47000,
18:30:35:604819496,1200000|1200000|1200000|1200000,9.2179,0.6912,1.7251,47000,
18:30:35:756312626,1200000|1200000|1200000|1200000,8.7906,0.5022,1.3715,47000,
18:30:35:907834735,1200000|1200000|1200000|1200000,8.3166,0.4514,1.3202,47000,
18:30:36: 59336780,1200000|1200000|1200000|1200000,7.3119,0.4022,1.3430,46000,
18:30:36:210889132,1200000|1200000|1200000|1200000,7.5269,0.4151,1.3744,47000,
18:30:36:362371508,1200000|1200000|1200000|1200000,7.1743,0.3334,1.3076,46000,
18:30:36:513852637,1200000|1200000|1200000|1200000,6.9259,0.3415,1.2882,47000,
18:30:36:665334583,1200000|1200000|1200000|1200000,8.3810,0.4719,1.4262,48000,
18:30:36:816820545,1200000|1200000|1200000|1200000,8.0722,0.4669,1.3304,48000,
18:30:36:968844332,1200000|1200000|1200000|1200000,7.5379,0.4036,1.2970,47000,
18:30:37:120327109,1200000|1200000|1200000|1200000,8.4850,0.4713,1.3752,47000,
