System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
20:15:31:551346567,1900000|1700000|2100000|1900000,31.3407,15.0936,5.9441,54000,
20:15:32: 52318017,1800000|1600000|1900000|1200000,30.7680,14.4420,5.7802,53000,
20:15:32:553455597,1300000|1600000|1500000|1300000,32.1780,15.7626,6.2015,54000,
20:15:33: 54611535,1900000|2200000|1800000|2000000,30.1494,13.8865,5.7085,55000,
20:15:33:555515364,1500000|1700000|1400000|1600000,29.9426,13.7419,5.6810,53000,
20:15:34: 56655420,1500000|1700000|2100000|1600000,30.1742,13.8721,5.7894,55000,
20:15:34:557568852,1700000|1700000|1400000|2200000,32.1912,15.7386,6.0415,54000,
20:15:35: 58452523,2200000|2100000|2100000|2100000,31.3127,15.0521,5.7566,54000,
20:15:35:559351465,1800000|2000000|1800000|2200000,30.4490,14.2362,5.8258,54000,
20:15:36: 60341994,1300000|2100000|1200000|2000000,33.0787,16.5638,6.1562,55000,
