,,45280.394818513,43.7046,10.4,59,
,,45280.545848213,8.2846,1.7342,57,
,,45280.697497596,7.3816,1.323,57,
,,45280.848970948,8.1388,1.3415,57,
,,45281.000431217,7.6556,1.3962,55,
,,45281.151953933,7.0868,1.3459,56,
,,45281.303541845,8.1471,1.326,56,
,,45281.455131644,7.7559,1.4169,56,
,,45281.606652408,8.3409,1.2991,55,
,,45281.758184988,7.9683,1.3165,56,
,,45281.909654996,7.1225,1.3711,56,
,,45282.061206195,8.4633,1.3553,55,
,,45282.212809617,8.2398,1.4001,56,
,,45282.364365605,7.9149,1.3587,56,
,,45282.515945319,7.2161,1.3424,55,
,,45282.667527662,7.5831,1.2922,55,
,,45282.819058291,7.1470,1.3289,55,
,,45282.970539938,6.4631,1.2973,55,
,,45283.122021773,7.7321,1.3296,55,
,,45283.273477866,7.5557,1.405,56,
,,45283.42493537,7.1669,1.3827,55,
,,45283.576417072,7.3969,1.4104,55,
,,45283.727928804,7.2150,1.3407,55,
,,45283.879446255,7.2261,1.2931,55,
,,45284.030996878,6.9228,1.3296,56,
,,45284.182477279,6.8793,1.3076,54,
,,45284.333960253,8.0773,1.4461,54,
,,45284.485439573,7.9008,1.3729,55,
,,45284.636950609,7.5522,1.346,55,
,,45284.788434067,7.1865,1.2956,55,
,,45284.939938373,6.7263,1.2992,54,
,,45285.091442166,7.4549,1.3077,55,
,,45285.242946846,7.1631,1.3429,54,
,,45285.394426425,8.0103,1.3723,54,
,,45285.545904101,7.1164,1.4219,55,
,,45285.697392089,7.3386,1.2997,54,
,,45285.848876942,6.9085,1.3042,54,
,,45286.000356286,7.1761,1.3445,55,
,,45286.151868071,7.2531,1.3399,55,
,,45286.303381505,6.5959,1.3685,54,
,,45286.454870415,7.8477,1.4434,54,
,,45286.606345424,6.4025,1.3131,54,
,,45286.757832927,7.2986,1.3619,54,
,,45286.909319123,7.4229,1.3097,53,
,,45287.060815367,7.0226,1.3533,54,
,,45287.212304641,6.6427,1.3405,52,
,,45287.363806071,7.4879,1.331,55,
,,45287.515320124,7.2607,1.3532,54,
,,45287.666814232,7.2872,1.3114,53,
,,45287.818298067,7.3470,1.3258,54,
,,45287.969808381,6.7238,1.3179,54,
,,45288.121284565,6.6451,1.3215,54,
,,45288.272737757,6.8870,1.3166,54,
,,45288.424210871,7.5697,1.3188,54,
,,45288.575714548,6.5247,1.3436,54,
,,45288.727228268,7.4670,1.3136,54,
,,45288.878791543,7.3912,1.3021,53,
,,45289.03027037,7.1714,1.2929,54,
,,45289.181742181,7.4805,1.3092,54,
,,45289.333209885,7.1123,1.4221,55,
,,45289.48469007,7.4291,1.2964,54,
,,45289.636164913,7.0078,1.3482,54,
,,45289.787682084,7.2828,1.2976,55,
,,45289.939249221,6.2688,1.2866,55,
,,45290.090779296,7.4718,1.3235,54,
,,45290.242254415,6.8899,1.2807,54,
,,45290.393742751,8.3069,1.3686,54,
,,45290.545223448,7.1996,1.349,54,
,,45290.696706474,6.9066,1.3079,53,
,,45290.84819311,6.5940,1.28,53,
,,45290.999705566,7.0480,1.2874,53,
,,45291.151236709,8.0960,1.549,54,
,,45291.302735263,6.9047,1.3716,53,
,,45291.454213348,6.8884,1.3433,54,
,,45291.605696099,6.6952,1.2508,54,
,,45291.757179681,7.1149,1.2798,53,
,,45291.908665783,6.6829,1.2997,53,
,,45292.060136166,6.3171,1.3264,53,
,,45292.211662205,7.0327,1.3268,53,
,,45292.363200153,7.4105,1.3674,54,
,,45292.514708564,7.0400,1.3061,53,
,,45292.666186154,6.6388,1.2738,54,
,,45292.817663065,6.9639,1.2867,54,
,,45292.969149277,6.6168,1.3048,54,
,,45293.120633966,6.8222,1.2561,54,
,,45293.272119702,7.0550,1.3187,54,
,,45293.423594606,7.2239,1.4077,53,
,,45293.575135658,7.5339,1.3058,53,
,,45293.726647265,6.3876,1.3299,52,
,,45293.878123689,6.6177,1.3264,53,
,,45294.029605028,6.8398,1.2749,54,
,,45294.181091229,7.5835,1.3365,53,
,,45294.332575571,7.2733,1.3569,54,
,,45294.484065363,6.9468,1.3274,54,
,,45294.635566955,8.1274,1.2702,54,
,,45294.787106914,6.3471,1.3128,55,
,,45294.938622363,6.8123,1.3094,54,
,,45295.090100797,7.3062,1.278,55,
,,45295.241583048,6.3553,1.3033,54,
,,45295.393063304,7.2799,1.4069,54,
,,45295.544524686,6.9820,1.3274,53,
,,45295.696007727,7.4744,1.3209,53,
,,45295.847520947,7.5191,1.2807,54,
,,45295.999062511,6.6476,1.3059,53,
,,45296.150549206,7.5166,1.348,53,
,,45296.302028767,7.1672,1.3124,54,
,,45296.453511672,7.2957,1.306,53,
,,45296.604996043,7.0377,1.2927,54,
,,45296.756474464,6.8908,1.3059,54,
,,45296.907954971,7.2608,1.3221,54,
,,45297.059466465,6.5480,1.3064,55,
,,45297.210997087,7.6298,1.331,54,
,,45297.362483257,6.6018,1.3173,54,
,,45297.513968343,6.9285,1.2861,53,
,,45297.665449899,7.8195,1.3194,53,
,,45297.816966334,7.1835,1.2496,53,
,,45297.968473776,6.5659,1.3001,55,
,,45298.119950201,7.5742,1.3705,53,
,,45298.27143914,6.3314,1.2432,53,
,,45298.422964331,8.3846,1.3452,53,
,,45298.574424265,8.8845,1.3181,53,
,,45298.725891306,8.3116,1.3724,54,
,,45298.877361698,7.8640,1.3783,54,
,,45299.02883465,9.8275,1.3931,54,
,,45299.180306698,10.9091,1.5561,53,
,,45299.331822473,8.2033,1.3281,53,
,,45299.483309213,7.3912,1.4033,54,
,,45299.634788121,7.6779,1.2912,54,
,,45299.786257628,8.3309,1.3198,54,
,,45299.93772737,6.7411,1.3072,53,
,,45300.089188155,7.7623,1.6429,53,
,,45300.240644824,7.4706,1.2744,53,
,,45300.392117066,7.9384,1.3901,53,
,,45300.543607625,7.4669,1.2985,53,
,,45300.695140794,7.7633,1.3234,54,
,,45300.846655054,8.2315,1.343,54,
,,45300.998143636,7.2131,1.3054,53,
,,45301.149625142,6.8811,1.2825,53,
,,45301.301105731,7.6219,1.3838,54,
