System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
12:33:49:510584578,2200000|2200000|2200000|2200000,40.3164,22.2310,7.0645,58000,
12:33:49:661629896,2200000|2200000|2200000|2200000,41.3552,22.7113,7.5282,58000,
12:33:49:812526165,2200000|2200000|2200000|2200000,41.1354,22.7397,7.6035,58000,
12:33:49:963422350,2200000|2200000|2200000|2200000,41.3800,22.5861,7.4920,58000,
12:33:50:114326371,2200000|2200000|2200000|2200000,41.0948,22.7420,7.6775,58000,
12:33:50:265228658,2200000|2200000|2200000|2200000,41.3543,22.5695,7.4602,58000,
12:33:50:416111700,2200000|2200000|2200000|2200000,41.1320,22.7443,7.6475,58000,
12:33:50:567028879,2200000|2200000|2200000|2200000,41.3932,22.5854,7.5849,58000,
12:33:50:717914381,2200000|2200000|2200000|2200000,41.1357,22.7456,7.6479,58000,
12:33:50:868804979,2200000|2200000|2200000|2200000,41.3511,22.5797,7.6142,58000,
12:33:51: 19703180,2200000|2200000|2200000|2200000,41.3906,22.7408,7.6186,58000,
12:33:51:170624291,2200000|2200000|2200000|2200000,41.1126,22.5848,7.5784,58000,
12:33:51:321534746,2200000|2200000|2200000|2200000,41.3620,22.7173,7.6468,58000,
12:33:51:472432225,2200000|2200000|2200000|2200000,41.1143,22.5892,7.6180,58000,
12:33:51:623342820,2200000|2200000|2200000|2200000,41.3854,22.7378,7.5781,58000,
12:33:51:774253883,2200000|2200000|2200000|2200000,41.1471,22.5926,7.5817,58000,
12:33:51:925127691,2200000|2200000|2200000|2200000,41.4164,22.7479,7.5302,59000,
12:33:52: 76043066,2200000|2200000|2200000|2200000,41.0634,22.5843,7.6173,58000,
12:33:52:226957986,2200000|2200000|2200000|2200000,41.4037,22.7410,7.6292,58000,
12:33:52:377855753,2200000|2200000|2200000|2200000,41.0797,22.5662,7.6416,58000,
12:33:52:528751456,2200000|2200000|2200000|2200000,42.7005,22.9898,8.3011,58000,
12:33:52:679671354,2200000|2200000|2200000|2200000,42.4971,22.8249,8.3926,57000,
12:33:52:830634529,2200000|2200000|2200000|2200000,42.7809,22.9953,8.3089,58000,
12:33:52:981551849,2200000|2200000|2200000|2200000,42.5250,22.8534,8.4250,58000,
12:33:53:132481514,2200000|2200000|2200000|2200000,42.7767,22.9925,8.3295,58000,
12:33:53:283408969,2200000|2200000|2200000|2200000,42.4425,22.9695,8.4407,58000,
12:33:53:434350400,2200000|2200000|2200000|2200000,42.7688,22.8510,8.3788,59000,
12:33:53:585253874,2200000|2200000|2200000|2200000,42.5286,23.0183,8.3359,58000,
12:33:53:736170007,2200000|2200000|2200000|2200000,42.8146,22.8573,8.3586,57000,
12:33:53:887111543,2200000|2200000|2200000|2200000,42.4950,23.0020,8.4422,58000,
12:33:54: 38047405,2200000|2200000|2200000|2200000,42.7703,22.8375,8.3391,57000,
12:33:54:188967656,2200000|2200000|2200000|2200000,42.4682,22.9860,8.4397,58000,
12:33:54:339883250,2200000|2200000|2200000|2200000,42.7448,22.8314,8.4063,58000,
12:33:54:490839907,2200000|2200000|2200000|2200000,42.7679,22.9822,8.3801,58000,
12:33:54:641761159,2200000|2200000|2200000|2200000,42.4653,22.8449,8.4653,58000,
12:33:54:792693103,2200000|2200000|2200000|2200000,42.7813,22.9875,8.3448,58000,
12:33:54:943606006,2200000|2200000|2200000|2200000,42.4779,22.8447,8.4901,58000,
12:33:55: 94505495,2200000|2200000|2200000|2200000,42.8065,23.0026,8.3825,58000,
12:33:55:245437893,2200000|2200000|2200000|2200000,42.4783,22.8546,8.4563,58000,
12:33:55:396347226,2200000|2200000|2200000|2200000,42.8806,22.9672,8.3930,58000,
12:33:55:547366883,2200000|2200000|2200000|2200000,43.1772,22.5217,10.1013,59000,
12:33:55:698353804,2200000|2200000|2200000|2200000,43.5693,22.4130,10.1590,58000,
12:33:55:849349715,2200000|2200000|2200000|2200000,43.3616,22.4694,9.7058,58000,
12:33:56:   396643,2200000|2200000|2200000|2200000,42.9683,22.2767,9.6362,58000,
12:33:56:151392433,2200000|2200000|2200000|2200000,43.5359,22.5436,10.3455,58000,
12:33:56:302358959,2200000|2200000|2200000|2200000,43.3474,22.5851,10.6220,58000,
12:33:56:453391129,2200000|2200000|2200000|2200000,43.5648,22.4070,10.3025,58000,
12:33:56:604499835,2200000|2200000|2200000|2200000,43.3008,22.4342,9.8279,58000,
12:33:56:755640691,2200000|2200000|2200000|2200000,43.2809,22.4339,9.6358,59000,
12:33:56:906683578,2200000|2200000|2200000|2200000,43.2027,22.3766,10.2892,58000,
12:33:57: 57795714,2200000|2200000|2200000|2200000,43.3236,22.4456,9.6906,58000,
12:33:57:208761991,2200000|2200000|2200000|2200000,43.1452,22.4980,10.1183,58000,
12:33:57:359721709,2200000|2200000|2200000|2200000,43.4388,22.3678,9.7529,58000,
12:33:57:510745428,2200000|2200000|2200000|2200000,43.3736,22.4744,9.8851,59000,
12:33:57:661778713,2200000|2200000|2200000|2200000,43.2808,22.4090,10.5057,58000,
12:33:57:812754252,2200000|2200000|2200000|2200000,43.3659,22.4677,9.6573,58000,
12:33:57:963719785,2200000|2200000|2200000|2200000,43.1273,22.4900,10.0953,58000,
12:33:58:114817261,2200000|2200000|2200000|2200000,43.4426,22.3532,10.0706,58000,
12:33:58:265750366,2200000|2200000|2200000|2200000,43.6046,22.5800,10.4427,58000,
12:33:58:416699366,2200000|2200000|2200000|2200000,43.1840,22.3714,10.0325,58000,
12:33:58:567825274,2200000|2200000|2200000|2200000,43.7002,22.5884,10.4694,58000,
12:33:58:718884606,2200000|2200000|2200000|2200000,43.4326,22.4836,9.7982,58000,
12:33:58:869991760,2200000|2200000|2200000|2200000,43.3937,22.5770,10.7070,58000,
12:33:59: 21058052,2200000|2200000|2200000|2200000,43.4575,22.3457,9.8858,58000,
12:33:59:172174805,2200000|2200000|2200000|2200000,43.4663,22.4912,9.9932,58000,
12:33:59:323215390,2200000|2200000|2200000|2200000,43.3936,22.5803,10.5314,58000,
12:33:59:474260486,2200000|2200000|2200000|2200000,43.5792,22.3846,10.2766,58000,
12:33:59:625241151,2200000|2200000|2200000|2200000,43.6528,22.5715,10.3214,58000,
12:33:59:776284882,2200000|2200000|2200000|2200000,43.4453,22.4469,10.6537,58000,
12:33:59:927259991,2200000|2200000|2200000|2200000,43.5311,22.5149,9.9522,58000,
12:34:00: 78269099,2200000|2200000|2200000|2200000,43.5675,22.5394,10.1890,58000,
12:34:00:229340541,2200000|2200000|2200000|2200000,43.4423,22.4468,10.7350,58000,
12:34:00:380418224,2200000|2200000|2200000|2200000,43.4658,22.4922,9.9027,58000,
12:34:00:531389485,2200000|2200000|2200000|2200000,43.3915,22.5837,10.4465,58000,
12:34:00:682508405,2200000|2200000|2200000|2200000,43.6460,22.4126,10.4362,58000,
12:34:00:833568904,2200000|2200000|2200000|2200000,43.4871,22.5043,9.9853,58000,
12:34:00:984600963,2200000|2200000|2200000|2200000,43.2463,22.5344,10.0607,59000,
12:34:01:135713959,2200000|2200000|2200000|2200000,43.5802,22.3894,10.2441,58000,
12:34:01:286835418,2200000|2200000|2200000|2200000,43.6528,22.5670,10.5680,58000,
12:34:01:437839600,2200000|2200000|2200000|2200000,43.4060,22.4677,9.7486,59000,
12:34:01:588931747,2200000|2200000|2200000|2200000,43.3512,22.5139,10.6230,59000,
12:34:01:739964510,2200000|2200000|2200000|2200000,43.7665,22.4144,10.6918,59000,
12:34:01:891023417,2200000|2200000|2200000|2200000,43.4616,22.4526,10.2152,58000,
12:34:02: 42113682,2200000|2200000|2200000|2200000,43.4280,22.5360,10.6853,58000,
12:34:02:193187970,2200000|2200000|2200000|2200000,43.4142,22.2965,10.0182,58000,
12:34:02:344225635,2200000|2200000|2200000|2200000,43.7440,22.5634,10.5957,59000,
12:34:02:495325979,2200000|2200000|2200000|2200000,43.1945,22.4793,10.2002,59000,
12:34:02:646435578,2200000|2200000|2200000|2200000,43.5498,22.3439,10.2571,59000,
12:34:02:797434808,2200000|2200000|2200000|2200000,43.6859,22.5565,10.5416,58000,
12:34:02:948399625,2200000|2200000|2200000|2200000,43.2536,22.3593,10.3102,58000,
12:34:03: 99452664,2200000|2200000|2200000|2200000,43.5860,22.5043,10.3097,58000,
12:34:03:250454272,2200000|2200000|2200000|2200000,43.4061,22.4446,10.0641,58000,
12:34:03:401402310,2200000|2200000|2200000|2200000,43.3809,22.3932,10.5885,59000,
12:34:03:552504085,2200000|2200000|2200000|2200000,43.3538,22.4195,10.0097,58000,
12:34:03:703437407,2200000|2200000|2200000|2200000,43.4551,22.5623,10.6973,58000,
12:34:03:854444806,2200000|2200000|2200000|2200000,43.5010,22.3347,10.2766,58000,
12:34:04:  5520176,2200000|2200000|2200000|2200000,43.6722,22.5373,10.5943,58000,
12:34:04:156680476,2200000|2200000|2200000|2200000,43.1221,22.4319,10.1945,58000,
12:34:04:307760112,2200000|2200000|2200000|2200000,43.6145,22.3742,10.4796,59000,
12:34:04:458808845,2200000|2200000|2200000|2200000,40.7838,22.0320,8.1042,58000,
12:34:04:609654693,2200000|2200000|2200000|2200000,37.2859,21.3377,4.6006,58000,
12:34:04:760433288,2200000|2200000|2200000|2200000,37.3126,21.5009,4.6624,58000,
12:34:04:911216132,2200000|2200000|2200000|2200000,37.5511,21.3492,4.6286,58000,
12:34:05: 61994381,2200000|2200000|2200000|2200000,37.3088,21.3564,4.6564,58000,
12:34:05:212769838,2200000|2200000|2200000|2200000,37.2940,21.4830,4.5962,58000,
12:34:05:363547975,2200000|2200000|2200000|2200000,37.5210,21.3185,4.6265,58000,
12:34:05:514330568,2200000|2200000|2200000|2200000,37.2937,21.4837,4.6573,58000,
12:34:05:665114226,2200000|2200000|2200000|2200000,37.5412,21.3417,4.6280,58000,
12:34:05:815894117,2200000|2200000|2200000|2200000,37.2773,21.3300,4.6551,58000,
12:34:05:966682685,2200000|2200000|2200000|2200000,37.2813,21.4805,4.6242,58000,
12:34:06:117459545,2200000|2200000|2200000|2200000,37.5297,21.3322,4.6248,58000,
12:34:06:268243042,2200000|2200000|2200000|2200000,37.2612,21.3118,4.6557,58000,
12:34:06:419030317,2200000|2200000|2200000|2200000,37.5353,21.4791,4.6279,58000,
12:34:06:569808781,2200000|2200000|2200000|2200000,37.2966,21.3466,4.6543,58000,
12:34:06:720583118,2200000|2200000|2200000|2200000,37.5374,21.4784,4.6246,58000,
12:34:06:871361758,2200000|2200000|2200000|2200000,37.2768,21.3273,4.6220,58000,
12:34:07: 22139596,2200000|2200000|2200000|2200000,37.2719,21.3233,4.6533,58000,
12:34:07:172910053,2200000|2200000|2200000|2200000,37.5370,21.4802,4.6248,58000,
12:34:07:323690879,2200000|2200000|2200000|2200000,37.2689,21.3195,4.6248,58000,
12:34:07:474485706,2200000|2200000|2200000|2200000,39.8216,22.2939,6.3022,58000,
12:34:07:625407626,2200000|2200000|2200000|2200000,41.1493,22.7030,7.6714,58000,
12:34:07:776308291,2200000|2200000|2200000|2200000,41.1542,22.8575,7.7386,58000,
12:34:07:927223379,2200000|2200000|2200000|2200000,41.4501,22.7026,7.7098,58000,
12:34:08: 78112047,2200000|2200000|2200000|2200000,41.3835,22.8544,7.6525,58000,
12:34:08:229004023,2200000|2200000|2200000|2200000,41.1192,22.7029,7.6991,58000,
12:34:08:379877521,2200000|2200000|2200000|2200000,41.3720,22.8327,7.7301,58000,
12:34:08:530798732,2200000|2200000|2200000|2200000,41.1058,22.7006,7.6512,58000,
12:34:08:681699029,2200000|2200000|2200000|2200000,41.3527,22.8623,7.7388,58000,
12:34:08:832596522,2200000|2200000|2200000|2200000,41.1880,22.7246,7.7277,59000,
12:34:08:983487703,2200000|2200000|2200000|2200000,41.4482,22.8709,7.6470,58000,
12:34:09:134581285,2200000|2200000|2200000|2200000,41.0893,22.8317,7.6751,59000,
12:34:09:285529665,2200000|2200000|2200000|2200000,41.4089,22.6994,7.6869,58000,
12:34:09:436416005,2200000|2200000|2200000|2200000,41.1706,22.8753,7.7386,58000,
12:34:09:587337121,2200000|2200000|2200000|2200000,41.3805,22.7204,7.5662,58000,
12:34:09:738232443,2200000|2200000|2200000|2200000,41.1457,22.8687,7.7053,59000,
12:34:09:889131831,2200000|2200000|2200000|2200000,41.4551,22.7345,7.6332,58000,
12:34:10: 40021253,2200000|2200000|2200000|2200000,41.1693,22.8850,7.6359,59000,
12:34:10:190944254,2200000|2200000|2200000|2200000,41.4112,22.7133,7.6559,58000,
12:34:10:341847014,2200000|2200000|2200000|2200000,41.1111,22.8568,7.7309,59000,
12:34:10:492748454,2200000|2200000|2200000|2200000,42.8478,22.7418,8.9344,59000,
12:34:10:643689178,2200000|2200000|2200000|2200000,43.1636,22.9128,9.6101,58000,
12:34:10:794651303,2200000|2200000|2200000|2200000,43.3276,22.6959,9.6028,59000,
12:34:10:945609844,2200000|2200000|2200000|2200000,43.3727,22.8515,9.6068,59000,
12:34:11: 96526480,2200000|2200000|2200000|2200000,43.1024,22.7286,9.6273,59000,
12:34:11:247459834,2200000|2200000|2200000|2200000,43.4170,22.8912,9.5677,60000,
12:34:11:398395669,2200000|2200000|2200000|2200000,43.0851,22.7019,9.5502,58000,
12:34:11:549367776,2200000|2200000|2200000|2200000,43.4378,22.8992,9.5505,60000,
12:34:11:700319353,2200000|2200000|2200000|2200000,43.0839,22.8532,9.5493,59000,
12:34:11:851361981,2200000|2200000|2200000|2200000,43.3650,22.7128,9.5603,59000,
12:34:12:  2326236,2200000|2200000|2200000|2200000,43.4139,22.8951,9.5942,58000,
12:34:12:153284498,2200000|2200000|2200000|2200000,43.1326,22.7400,9.5659,59000,
12:34:12:304242457,2200000|2200000|2200000|2200000,43.3473,22.8765,9.4569,59000,
12:34:12:455220388,2200000|2200000|2200000|2200000,43.1038,22.8816,9.6205,59000,
12:34:12:606143295,2200000|2200000|2200000|2200000,43.3964,22.7241,9.5481,59000,
12:34:12:757049559,2200000|2200000|2200000|2200000,43.1033,22.8415,9.5207,58000,
12:34:12:907972686,2200000|2200000|2200000|2200000,43.3923,22.7108,9.5579,59000,
12:34:13: 58921660,2200000|2200000|2200000|2200000,42.9874,22.7815,9.6091,59000,
12:34:13:209882130,2200000|2200000|2200000|2200000,43.3057,22.6490,9.5199,59000,
12:34:13:360839188,2200000|2200000|2200000|2200000,43.2455,22.7657,9.5381,59000,
12:34:13:511770212,2200000|2200000|2200000|2200000,43.2075,22.4210,9.9908,59000,
12:34:13:662754590,2200000|2200000|2200000|2200000,43.6984,22.5764,10.5433,59000,
12:34:13:813893276,2200000|2200000|2200000|2200000,43.1667,22.4752,10.1420,59000,
12:34:13:964939543,2200000|2200000|2200000|2200000,43.7475,22.4380,10.7238,58000,
12:34:14:115939522,2200000|2200000|2200000|2200000,43.5197,22.5146,10.0694,59000,
12:34:14:266976701,2200000|2200000|2200000|2200000,43.2412,22.5080,10.2448,58000,
12:34:14:417980154,2200000|2200000|2200000|2200000,43.7670,22.4594,10.6009,59000,
12:34:14:569076176,2200000|2200000|2200000|2200000,43.4581,22.4834,10.1499,59000,
12:34:14:720144872,2200000|2200000|2200000|2200000,43.4731,22.5897,10.7676,58000,
12:34:14:871262986,2200000|2200000|2200000|2200000,43.4176,22.3138,10.0614,59000,
12:34:15: 22213892,2200000|2200000|2200000|2200000,43.7985,22.6254,10.5341,59000,
12:34:15:173245024,2200000|2200000|2200000|2200000,43.4381,22.5919,10.6231,59000,
12:34:15:324378426,2200000|2200000|2200000|2200000,43.4710,22.3364,10.1760,59000,
12:34:15:475473394,2200000|2200000|2200000|2200000,43.7387,22.5892,10.6477,58000,
12:34:15:626596611,2200000|2200000|2200000|2200000,43.2400,22.5056,10.4050,59000,
12:34:15:777629415,2200000|2200000|2200000|2200000,43.7672,22.4627,10.6805,59000,
12:34:15:928668211,2200000|2200000|2200000|2200000,43.4695,22.4856,10.1690,58000,
12:34:16: 79791047,2200000|2200000|2200000|2200000,43.4334,22.5635,10.7882,59000,
12:34:16:230826047,2200000|2200000|2200000|2200000,43.5713,22.3785,10.3691,58000,
12:34:16:381924377,2200000|2200000|2200000|2200000,43.5078,22.4902,10.1972,58000,
12:34:16:532954895,2200000|2200000|2200000|2200000,43.3833,22.5930,10.4268,59000,
12:34:16:684096204,2200000|2200000|2200000|2200000,43.8051,22.4816,10.6643,59000,
12:34:16:835154291,2200000|2200000|2200000|2200000,43.4718,22.5176,9.9447,58000,
12:34:16:986191602,2200000|2200000|2200000|2200000,43.5612,22.6492,10.7701,59000,
12:34:17:137216325,2200000|2200000|2200000|2200000,43.5865,22.4065,10.2078,58000,
12:34:17:288377938,2200000|2200000|2200000|2200000,43.7064,22.5877,10.5073,60000,
12:34:17:439372953,2200000|2200000|2200000|2200000,43.3849,22.6105,10.2717,59000,
12:34:17:590417455,2200000|2200000|2200000|2200000,43.7746,22.4866,10.6105,58000,
12:34:17:741480174,2200000|2200000|2200000|2200000,43.6620,22.5864,10.3023,59000,
12:34:17:892502086,2200000|2200000|2200000|2200000,43.5496,22.5195,10.7146,60000,
12:34:18: 43623673,2200000|2200000|2200000|2200000,43.5544,22.5619,10.1491,59000,
12:34:18:194778624,2200000|2200000|2200000|2200000,43.5679,22.5460,10.2393,58000,
12:34:18:345776519,2200000|2200000|2200000|2200000,43.3722,22.5831,10.4099,59000,
12:34:18:496730802,2200000|2200000|2200000|2200000,43.8894,22.5310,10.6032,58000,
12:34:18:647852763,2200000|2200000|2200000|2200000,43.5820,22.5444,10.1867,59000,
12:34:18:798879242,2200000|2200000|2200000|2200000,43.4846,22.6307,10.4517,58000,
12:34:18:949854376,2200000|2200000|2200000|2200000,43.7501,22.4726,10.4263,59000,
12:34:19:100871435,2200000|2200000|2200000|2200000,43.8295,22.6549,10.6856,59000,
12:34:19:251999882,2200000|2200000|2200000|2200000,43.1689,22.4952,9.9643,58000,
12:34:19:403025199,2200000|2200000|2200000|2200000,43.7010,22.4449,10.4975,59000,
12:34:19:554045575,2200000|2200000|2200000|2200000,43.6427,22.6060,10.1950,59000,
12:34:19:705044039,2200000|2200000|2200000|2200000,43.4827,22.4925,10.4753,59000,
12:34:19:856290864,2200000|2200000|2200000|2200000,43.5441,22.5517,10.1065,59000,
12:34:20:  7400958,2200000|2200000|2200000|2200000,43.8116,22.6430,10.5979,58000,
12:34:20:158445394,2200000|2200000|2200000|2200000,43.5186,22.6558,10.5766,59000,
12:34:20:309631144,2200000|2200000|2200000|2200000,43.4889,22.3757,10.0967,58000,
12:34:20:460701323,2200000|2200000|2200000|2200000,43.8411,22.6527,10.4575,58000,
12:34:20:611829727,2200000|2200000|2200000|2200000,43.3433,22.6021,10.2152,58000,
12:34:20:763050697,2200000|2200000|2200000|2200000,43.6108,22.5929,10.3077,58000,
12:34:20:914257934,2200000|2200000|2200000|2200000,43.8169,22.5074,10.6988,59000,
12:34:21: 65879777,2200000|2200000|2200000|2200000,43.4134,22.6345,10.1730,59000,
12:34:21:216995624,2200000|2200000|2200000|2200000,43.8864,22.5364,10.7215,59000,
12:34:21:368000345,2200000|2200000|2200000|2200000,43.5877,22.5834,10.0684,58000,
12:34:21:519039699,2200000|2200000|2200000|2200000,43.4599,22.6482,10.4540,58000,
12:34:21:670080680,2200000|2200000|2200000|2200000,43.7935,22.4980,10.3959,58000,
12:34:21:821101095,2200000|2200000|2200000|2200000,43.5730,22.5719,10.0364,59000,
12:34:21:972098440,2200000|2200000|2200000|2200000,43.5262,22.4903,10.6390,58000,
12:34:22:123123206,2200000|2200000|2200000|2200000,43.6199,22.5857,10.1858,58000,
12:34:22:274155612,2200000|2200000|2200000|2200000,43.4664,22.6402,10.4452,59000,
12:34:22:425151389,2200000|2200000|2200000|2200000,42.1446,22.0245,9.4101,59000,
12:34:22:575988787,2200000|2200000|2200000|2200000,36.4224,20.6006,4.6322,58000,
12:34:22:726773582,2200000|2200000|2200000|2200000,36.6913,20.4890,4.5961,59000,
12:34:22:877540027,2200000|2200000|2200000|2200000,36.4558,20.4940,4.6270,58000,
12:34:23: 28308229,2200000|2200000|2200000|2200000,36.6929,20.6255,4.6266,59000,
12:34:23:179092068,2200000|2200000|2200000|2200000,36.4447,20.4841,4.6276,59000,
12:34:23:329864979,2200000|2200000|2200000|2200000,36.4309,20.4661,4.6507,58000,
12:34:23:480643017,2200000|2200000|2200000|2200000,36.6771,20.6115,4.6227,59000,
12:34:23:631412236,2200000|2200000|2200000|2200000,36.4225,20.4687,4.6212,59000,
12:34:23:782178149,2200000|2200000|2200000|2200000,36.4427,20.6185,4.6558,60000,
12:34:23:932944911,2200000|2200000|2200000|2200000,36.6878,20.4851,4.6227,59000,
12:34:24: 83718338,2200000|2200000|2200000|2200000,36.4282,20.4713,4.6534,58000,
12:34:24:234490864,2200000|2200000|2200000|2200000,36.4362,20.6153,4.5932,58000,
12:34:24:385257895,2200000|2200000|2200000|2200000,36.6705,20.4708,4.6236,58000,
12:34:24:536023542,2200000|2200000|2200000|2200000,36.4408,20.4802,4.6531,59000,
12:34:24:686810717,2200000|2200000|2200000|2200000,36.6582,20.5975,4.6213,59000,
12:34:24:837586614,2200000|2200000|2200000|2200000,36.4389,20.4798,4.5912,58000,
12:34:24:988359991,2200000|2200000|2200000|2200000,36.4191,20.5926,4.6501,59000,
12:34:25:139137736,2200000|2200000|2200000|2200000,36.6806,20.4780,4.5934,59000,
12:34:25:289911864,2200000|2200000|2200000|2200000,36.4198,20.4606,4.6508,59000,
12:34:25:440691504,2200000|2200000|2200000|2200000,39.0834,21.4170,6.2406,59000,
12:34:25:591681816,2200000|2200000|2200000|2200000,43.0978,22.7282,9.6537,58000,
12:34:25:742673494,2200000|2200000|2200000|2200000,43.3427,22.8300,9.5633,59000,
12:34:25:893598314,2200000|2200000|2200000|2200000,42.9857,22.7816,9.6677,58000,
12:34:26: 44565578,2200000|2200000|2200000|2200000,43.3768,22.6969,9.5494,59000,
12:34:26:195507351,2200000|2200000|2200000|2200000,43.1327,22.8582,9.5410,59000,
12:34:26:346442535,2200000|2200000|2200000|2200000,43.3460,22.6929,9.5806,59000,
12:34:26:497411831,2200000|2200000|2200000|2200000,42.9948,22.8053,9.5906,59000,
12:34:26:648342833,2200000|2200000|2200000|2200000,43.3779,22.7120,9.5893,60000,
12:34:26:799291931,2200000|2200000|2200000|2200000,43.4475,22.8809,9.4748,59000,
12:34:26:950286834,2200000|2200000|2200000|2200000,43.0863,22.7303,9.6395,59000,
12:34:27:101243245,2200000|2200000|2200000|2200000,43.3138,22.8081,9.5717,59000,
12:34:27:252165547,2200000|2200000|2200000|2200000,43.1127,22.8823,9.5629,60000,
12:34:27:403112498,2200000|2200000|2200000|2200000,43.4034,22.7401,9.5443,60000,
12:34:27:554052947,2200000|2200000|2200000|2200000,43.0818,22.8412,9.5824,59000,
12:34:27:705000283,2200000|2200000|2200000|2200000,43.3973,22.6807,9.5242,59000,
12:34:27:855922341,2200000|2200000|2200000|2200000,43.2251,22.9412,9.6106,59000,
12:34:28:  6867022,2200000|2200000|2200000|2200000,43.4295,22.7484,9.4803,59000,
12:34:28:157827847,2200000|2200000|2200000|2200000,43.3758,22.8850,9.6651,59000,
12:34:28:308748765,2200000|2200000|2200000|2200000,43.0605,22.6811,9.4923,59000,
12:34:28:459738995,2200000|2200000|2200000|2200000,43.5444,22.7448,9.8708,60000,
12:34:28:610813755,2200000|2200000|2200000|2200000,43.2952,22.5381,10.3709,59000,
12:34:28:761873665,2200000|2200000|2200000|2200000,43.7761,22.4509,10.6824,59000,
12:34:28:912884880,2200000|2200000|2200000|2200000,43.4814,22.4933,10.0017,59000,
12:34:29: 63880921,2200000|2200000|2200000|2200000,43.3135,22.5432,10.2855,59000,
12:34:29:215059843,2200000|2200000|2200000|2200000,43.5007,22.3395,10.2020,59000,
12:34:29:366103768,2200000|2200000|2200000|2200000,43.5968,22.5394,10.3710,59000,
12:34:29:517069850,2200000|2200000|2200000|2200000,43.2666,22.5303,10.1180,59000,
12:34:29:668105504,2200000|2200000|2200000|2200000,43.6549,22.4195,10.3991,59000,
12:34:29:819218882,2200000|2200000|2200000|2200000,43.7279,22.5815,10.6927,59000,
12:34:29:970231202,2200000|2200000|2200000|2200000,43.2173,22.5037,10.2228,59000,
12:34:30:121396908,2200000|2200000|2200000|2200000,43.6733,22.4128,10.4734,59000,
12:34:30:272393455,2200000|2200000|2200000|2200000,43.3745,22.5559,10.4318,59000,
12:34:30:423373182,2200000|2200000|2200000|2200000,43.6708,22.4280,10.4377,59000,
12:34:30:574497860,2200000|2200000|2200000|2200000,43.6419,22.5570,10.3877,59000,
12:34:30:725642059,2200000|2200000|2200000|2200000,43.4467,22.4879,10.0490,59000,
12:34:30:876872129,2200000|2200000|2200000|2200000,43.5957,22.5305,10.4701,59000,
12:34:31: 27907215,2200000|2200000|2200000|2200000,43.2899,22.3949,10.2561,60000,
12:34:31:178940072,2200000|2200000|2200000|2200000,43.6496,22.5694,10.3379,60000,
12:34:31:330021583,2200000|2200000|2200000|2200000,43.4867,22.6116,10.7516,59000,
12:34:31:481015825,2200000|2200000|2200000|2200000,43.4969,22.4019,9.9435,58000,
12:34:31:632080687,2200000|2200000|2200000|2200000,43.8551,22.7071,10.4609,59000,
12:34:31:783052554,2200000|2200000|2200000|2200000,43.6485,22.7346,10.6592,59000,
12:34:31:934104939,2200000|2200000|2200000|2200000,43.6136,22.4696,9.9911,59000,
12:34:32: 85115558,2200000|2200000|2200000|2200000,43.7600,22.6891,10.1707,60000,
12:34:32:236250469,2200000|2200000|2200000|2200000,43.6467,22.7208,10.6399,59000,
12:34:32:387308741,2200000|2200000|2200000|2200000,43.8178,22.5419,10.4701,58000,
12:34:32:538519635,2200000|2200000|2200000|2200000,43.6342,22.6070,10.0940,60000,
12:34:32:689487144,2200000|2200000|2200000|2200000,43.4590,22.6860,10.2736,59000,
12:34:32:840861821,2200000|2200000|2200000|2200000,43.8463,22.6795,10.5814,59000,
12:34:32:991943185,2200000|2200000|2200000|2200000,43.6467,22.4928,10.2106,59000,
12:34:33:143140502,2200000|2200000|2200000|2200000,43.7342,22.6403,10.2599,60000,
12:34:33:294140208,2200000|2200000|2200000|2200000,43.6391,22.7243,10.4893,59000,
12:34:33:445071079,2200000|2200000|2200000|2200000,43.6948,22.5013,10.1111,60000,
12:34:33:596281963,2200000|2200000|2200000|2200000,43.6355,22.6186,9.9856,59000,
12:34:33:747255393,2200000|2200000|2200000|2200000,43.6121,22.7394,10.4599,59000,
12:34:33:898295937,2200000|2200000|2200000|2200000,43.9603,22.5999,10.6066,59000,
12:34:34: 49352535,2200000|2200000|2200000|2200000,43.8067,22.6812,10.4093,59000,
12:34:34:200425362,2200000|2200000|2200000|2200000,43.3913,22.6378,10.1916,59000,
12:34:34:351414695,2200000|2200000|2200000|2200000,43.9249,22.5986,10.4776,60000,
12:34:34:502603876,2200000|2200000|2200000|2200000,43.9092,22.7364,10.5021,59000,
12:34:34:653678177,2200000|2200000|2200000|2200000,43.6676,22.7390,10.5567,60000,
12:34:34:804660321,2200000|2200000|2200000|2200000,43.6746,22.5233,9.9716,59000,
12:34:34:955755296,2200000|2200000|2200000|2200000,43.8903,22.7404,10.3975,60000,
12:34:35:106857385,2200000|2200000|2200000|2200000,43.6262,22.7436,10.4947,60000,
12:34:35:257957911,2200000|2200000|2200000|2200000,43.9678,22.6004,10.6481,60000,
12:34:35:409012689,2200000|2200000|2200000|2200000,43.7070,22.6749,10.0676,60000,
12:34:35:560096845,2200000|2200000|2200000|2200000,43.5359,22.7187,10.2464,59000,
12:34:35:711174293,2200000|2200000|2200000|2200000,43.8401,22.5716,10.3216,58000,
12:34:35:862207971,2200000|2200000|2200000|2200000,44.0410,22.7897,10.5941,59000,
