System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
12:49:01:380537358,1200000|1200000|1200000|1200000,18.5303,2.5770,4.6368,49000,
12:49:01:882082686,1200000|1200000|1400000|1200000,20.1052,3.9984,4.8520,50000,
12:49:02:383617823,1200000|1200000|1400000|1200000,18.5735,2.6185,4.7103,49000,
12:49:02:885224875,1200000|1200000|1200000|1200000,18.5283,2.5418,4.6544,49000,
12:49:03:386737172,1200000|1200000|1200000|1200000,18.5340,2.5860,4.6490,50000,
12:49:03:888247537,1200000|1200000|1200000|1200000,20.0764,3.9830,4.8348,50000,
12:49:04:390110551,1200000|1200000|1200000|1200000,18.5572,2.5779,4.6636,49000,
12:49:04:891621791,1200000|1200000|1200000|1200000,18.4926,2.5428,4.6424,49000,
12:49:05:393167926,1200000|1200000|1200000|1200000,18.5425,2.5895,4.6570,49000,
12:49:05:894679890,1200000|1200000|1200000|1200000,20.3778,4.2657,4.8919,48000,
12:49:06:396183731,1200000|1200000|1200000|1200000,18.5261,2.5749,4.6549,49000,
12:49:06:897731021,1200000|1200000|1200000|1200000,18.4837,2.5318,4.6402,48000,
12:49:07:399250832,1200000|1200000|1200000|1200000,18.5957,2.6085,4.6476,48000,
12:49:07:900797733,1200000|1200000|1700000|1200000,20.1480,4.0328,4.9392,50000,
12:49:08:402308568,1200000|1200000|1700000|1200000,18.5841,2.6251,4.6847,49000,
12:49:08:903881573,1200000|1200000|1200000|1200000,18.5207,2.5791,4.6310,49000,
12:49:09:405415980,1200000|1200000|1200000|1200000,18.5449,2.5958,4.6566,49000,
12:49:09:906948329,1500000|1400000|1500000|1200000,20.2924,4.1289,4.9096,50000,
12:49:10:408187606,1200000|1200000|1200000|1200000,18.5824,2.6146,4.6655,49000,
12:49:10:909687194,1200000|1200000|1200000|1200000,18.4917,2.5436,4.6526,50000,
12:49:11:411198751,1200000|1300000|1200000|1600000,20.3243,4.2015,4.9527,50000,
12:49:11:912813839,1200000|1200000|1200000|1200000,18.5057,2.5627,4.6703,49000,
12:49:12:414325400,1200000|1200000|1200000|1200000,20.1975,4.0859,4.8845,49000,
12:49:12:915837703,1200000|1200000|1200000|1300000,22.2686,5.9872,5.1966,51000,
12:49:13:417295548,1200000|1400000|1500000|1200000,23.9773,7.6644,5.3819,49000,
12:49:13:918996165,1200000|1200000|1900000|1200000,22.7947,6.5323,5.2140,49000,
12:49:14:420511835,1200000|1200000|1700000|1200000,22.8033,6.5809,5.1457,50000,
12:49:14:922166095,1200000|1500000|1700000|1500000,20.8212,4.7478,4.9415,49000,
12:49:15:423738596,1200000|1200000|1600000|2200000,20.9198,4.7905,4.9930,50000,
12:49:15:925142779,1200000|1800000|1200000|1200000,20.4745,4.3854,4.8576,50000,
12:49:16:426698514,1200000|1200000|1200000|1200000,20.4579,4.3676,4.8964,49000,
12:49:16:928202204,1200000|1200000|1200000|1900000,20.4793,4.3865,4.8750,50000,
12:49:17:429763679,1200000|1500000|1200000|1800000,20.3108,4.2379,4.8941,50000,
12:49:17:931406691,1200000|1200000|1200000|1200000,18.5666,2.6081,4.6300,49000,
12:49:18:432955350,1200000|1200000|1300000|1200000,20.6014,4.4735,4.9493,49000,
12:49:18:934489616,1200000|1200000|1200000|1200000,18.5181,2.5631,4.6790,49000,
12:49:19:436000223,1200000|1200000|1500000|1200000,20.4450,4.3446,4.8644,49000,
12:49:19:937537236,1200000|1200000|1200000|1200000,18.5122,2.5602,4.6753,48000,
12:49:20:439040472,1200000|1200000|1200000|1200000,20.4898,4.3636,4.9166,50000,
12:49:20:940570556,1200000|1200000|1200000|1200000,18.5280,2.5318,4.6198,50000,
12:49:21:442110683,1200000|1200000|1300000|1200000,20.3214,4.2097,4.9398,50000,
12:49:21:943701223,1200000|1200000|1200000|1200000,18.4986,2.5437,4.6560,49000,
12:49:22:445247724,1300000|1400000|1500000|1500000,20.2581,4.1701,4.9041,51000,
12:49:22:946629495,1200000|1200000|1200000|1200000,18.6588,2.6913,4.7050,49000,
12:49:23:448133448,1200000|1200000|1200000|1200000,18.5227,2.5653,4.6527,49000,
12:49:23:949623021,1200000|1200000|1200000|1200000,20.3820,4.2307,4.8940,49000,
12:49:24:451140557,1200000|1200000|1200000|1200000,18.5328,2.5722,4.6660,49000,
12:49:24:952706639,1400000|1200000|1200000|1200000,20.0937,3.9789,4.9116,50000,
12:49:25:454117294,1200000|1200000|1200000|1200000,18.5458,2.5762,4.6328,48000,
12:49:25:955644007,2000000|1800000|1200000|1900000,20.4673,4.3679,4.8944,48000,
12:49:26:456642432,1200000|1200000|1200000|1900000,18.7956,2.8186,4.6983,50000,
12:49:26:958162125,1800000|1200000|1700000|1200000,20.5581,4.4710,4.9112,51000,
12:49:27:459249986,1200000|1200000|1600000|1200000,22.2960,6.0413,5.0917,50000,
12:49:27:960879621,1600000|2200000|1200000|1400000,24.5508,8.1760,5.3824,49000,
12:49:28:462142127,1500000|1200000|1400000|1900000,23.1204,6.7345,5.3751,51000,
12:49:28:963339963,1200000|1700000|1300000|1200000,23.1782,6.9454,5.2386,52000,
12:49:29:464521526,1200000|1200000|1200000|1200000,20.8687,4.7364,5.0048,51000,
12:49:29:966057587,1200000|1200000|1200000|1300000,22.3379,6.1086,5.1340,50000,
12:49:30:467601970,1200000|1200000|1200000|1700000,20.4862,4.4016,4.9771,50000,
12:49:30:969173874,1500000|1200000|1200000|1200000,20.4916,4.3814,4.8545,51000,
12:49:31:470433431,1200000|1200000|1500000|1200000,20.5836,4.4683,4.9032,50000,
12:49:31:971925684,1300000|1800000|1200000|1900000,19.9196,3.8715,4.8179,51000,
12:49:32:473130461,1200000|1200000|1200000|1200000,19.0377,3.0073,4.7021,50000,
12:49:32:974636511,1200000|1200000|1200000|1800000,20.5660,4.4436,4.9321,50000,
12:49:33:476150501,1200000|1200000|1200000|1200000,18.5919,2.6316,4.7259,50000,
12:49:33:977697348,1200000|1200000|1200000|1200000,20.2448,4.1024,4.8606,49000,
12:49:34:479204371,1400000|1700000|2100000|1500000,19.6195,3.5782,4.7788,52000,
12:49:34:980326074,1200000|1200000|1200000|1200000,19.5627,3.5284,4.7827,50000,
12:49:35:482042354,1600000|1700000|1800000|1900000,18.7318,2.7603,4.6444,51000,
12:49:35:983192609,1200000|1200000|1300000|1200000,20.3641,4.2547,4.8958,50000,
12:49:36:484714205,1200000|1200000|1200000|1200000,18.5567,2.6078,4.6366,49000,
12:49:36:986229179,1200000|1200000|1200000|1600000,20.8148,4.7074,4.9174,50000,
12:49:37:487768476,1200000|1200000|1200000|1200000,18.6112,2.6165,4.6428,50000,
12:49:37:989330776,1200000|1800000|1700000|1500000,20.2823,4.1730,4.9116,51000,
12:49:38:490913743,1200000|1200000|1200000|2200000,19.2947,3.3220,4.6182,50000,
12:49:38:992410697,1200000|1200000|1200000|1200000,18.5065,2.5575,4.6665,50000,
12:49:39:493957797,1200000|1200000|1200000|1200000,20.4158,4.2988,4.8920,50000,
12:49:39:995479924,1200000|1200000|1200000|1200000,18.5226,2.5595,4.6359,48000,
12:49:40:497014263,1200000|1200000|1200000|1200000,18.5674,2.5734,4.6212,50000,
12:49:40:998517494,1200000|1200000|1200000|1200000,20.6718,4.5493,4.9437,50000,
12:49:41:500021956,1200000|1200000|1200000|1200000,18.5461,2.5881,4.6831,50000,
12:49:42:  1574330,1200000|1200000|1200000|1200000,18.5371,2.5904,4.6566,49000,
12:49:42:503078550,1200000|1200000|1200000|1200000,20.4431,4.3370,4.9304,49000,
12:49:43:  4586920,1200000|1200000|1200000|1200000,18.6050,2.6083,4.6595,50000,
12:49:43:506144231,1200000|1200000|1200000|1200000,18.5162,2.5637,4.6562,50000,
12:49:44:  7672974,1200000|1700000|1200000|1200000,20.5301,4.4099,4.8537,50000,
12:49:44:509369719,1200000|1200000|1200000|1200000,18.5370,2.5887,4.6440,50000,
12:49:45: 10870182,1200000|1200000|1200000|1200000,18.5131,2.5579,4.6669,49000,
12:49:45:512388949,1200000|1200000|1200000|1200000,18.5712,2.5811,4.6478,49000,
12:49:46: 13929223,1200000|1200000|1200000|1200000,20.2736,4.1641,4.9260,51000,
12:49:46:515377175,1200000|1200000|1200000|1200000,18.5422,2.5849,4.6876,49000,
12:49:47: 16931426,1200000|1200000|1200000|1200000,18.5036,2.5520,4.6286,50000,
12:49:47:518464946,1500000|1500000|1400000|1700000,20.5651,4.4580,4.8935,49000,
12:49:48: 19800481,1200000|1200000|1200000|1200000,18.5446,2.5789,4.6840,50000,
12:49:48:521337491,1200000|1200000|1200000|1200000,18.5254,2.5670,4.6428,49000,
12:49:49: 22853744,1200000|1200000|1200000|1200000,18.5238,2.5285,4.6258,49000,
12:49:49:524354677,1200000|1500000|1200000|1400000,20.1966,4.0893,4.9479,49000,
12:49:50: 25945381,1200000|1200000|1200000|1200000,18.5130,2.5543,4.6366,49000,
12:49:50:527468952,1200000|1200000|1200000|1200000,18.5291,2.5736,4.6659,49000,
12:49:51: 28982955,1200000|1200000|1200000|1200000,18.5005,2.5522,4.6588,49000,
12:49:51:530502411,1500000|1200000|1200000|1200000,20.5880,4.5179,4.8891,50000,
12:49:52: 31748560,1200000|1200000|1200000|1200000,18.5367,2.5696,4.6676,50000,
12:49:52:533282446,1200000|1200000|1200000|1200000,18.5778,2.5852,4.6235,50000,
12:49:53: 34782446,1200000|1200000|1200000|1200000,18.4854,2.5287,4.6357,50000,
12:49:53:536288894,1600000|1300000|1600000|1700000,19.5565,3.5300,4.8184,50000,
12:49:54: 37557737,1200000|1200000|1200000|1200000,19.2093,3.1877,4.7391,50000,
12:49:54:539067227,1200000|1300000|1200000|1200000,18.5371,2.5772,4.6310,50000,
12:49:55: 40644391,1200000|1200000|1200000|1200000,18.4914,2.5418,4.6481,50000,
12:49:55:542199572,1200000|1200000|1200000|1200000,18.5368,2.5828,4.6289,50000,
12:49:56: 43718472,1200000|1200000|1200000|1200000,20.5156,4.3543,4.9047,50000,
12:49:56:545255805,1200000|1200000|1200000|1200000,18.5145,2.5558,4.6322,49000,
12:49:57: 46766102,1200000|1200000|1200000|1200000,18.4932,2.5404,4.6396,49000,
12:49:57:548272452,1200000|1200000|1200000|1200000,18.5302,2.5809,4.6472,50000,
12:49:58: 49812243,1500000|1400000|1700000|1300000,18.7902,2.8068,4.7566,50000,
12:49:58:551186254,1200000|1200000|1200000|1200000,19.9247,3.8116,4.8762,49000,
12:49:59: 52691378,1200000|1200000|1200000|1200000,18.5156,2.5223,4.6149,49000,
12:49:59:554193074,1200000|1200000|1200000|1200000,18.5156,2.5581,4.6665,50000,
12:50:00: 55713495,1200000|1200000|1200000|1200000,18.4820,2.5278,4.6244,50000,
12:50:00:557277412,1700000|1500000|2000000|1500000,20.6211,4.5629,4.8829,50000,
12:50:01: 58459719,1200000|1200000|1200000|1200000,18.7076,2.7389,4.6880,49000,
12:50:01:559973259,1200000|1200000|1200000|1200000,18.5197,2.5722,4.6557,49000,
12:50:02: 61516613,1200000|1200000|1200000|1200000,18.4882,2.5372,4.6681,49000,
12:50:02:563017372,1200000|1200000|1200000|1200000,18.6843,2.6929,4.6329,48000,
12:50:03: 64521896,1300000|1200000|1800000|1600000,20.4882,4.4117,4.9090,50000,
12:50:03:565762640,1200000|1200000|1200000|1200000,18.8029,2.8167,4.6955,50000,
12:50:04: 67310467,1200000|1200000|1200000|1200000,18.4963,2.5421,4.6397,50000,
12:50:04:568872394,1200000|1500000|1200000|1200000,18.5334,2.5818,4.6751,49000,
12:50:05: 70442115,1200000|1200000|1200000|1200000,18.6557,2.7101,4.6479,50000,
12:50:05:571960149,1200000|1200000|1200000|1200000,18.5429,2.5859,4.6288,50000,
12:50:06: 73492579,1200000|1300000|1200000|1200000,20.1104,3.9811,4.9203,50000,
12:50:06:575071660,1200000|1200000|1200000|1200000,18.5407,2.5870,4.6457,49000,
12:50:07: 76604507,1200000|1200000|1200000|1200000,18.4910,2.5478,4.6391,50000,
12:50:07:578445473,1200000|1200000|1200000|1200000,18.5409,2.5954,4.6445,49000,
12:50:08: 79967847,1200000|1200000|1200000|1200000,18.5310,2.5418,4.5910,49000,
12:50:08:581509584,1200000|1200000|1200000|1200000,20.3609,4.2528,4.8891,49000,
12:50:09: 83004714,1200000|1200000|1200000|1200000,18.5184,2.5586,4.6350,49000,
12:50:09:584507200,1200000|1200000|1200000|1200000,18.5249,2.5759,4.6485,49000,
12:50:10: 86060097,1200000|1200000|1200000|1200000,18.4957,2.5430,4.6609,50000,
12:50:10:587572224,1200000|1200000|1200000|1200000,18.5660,2.5761,4.6502,50000,
12:50:11: 89152919,1900000|1600000|1400000|1200000,20.2867,4.1710,4.9827,49000,
12:50:11:590286609,1200000|1200000|1200000|1200000,18.6864,2.7115,4.6861,49000,
12:50:12: 91791796,1200000|1200000|1200000|1200000,18.5073,2.5528,4.6118,49000,
12:50:12:593333623,1200000|1200000|1200000|1200000,18.5185,2.5656,4.6748,50000,
12:50:13: 94847966,1200000|1200000|1200000|1200000,18.5787,2.6266,4.6614,49000,
12:50:13:596346573,1400000|1200000|1500000|1600000,20.3390,4.2613,4.9181,50000,
12:50:14: 97750968,1200000|1200000|1200000|1200000,18.5575,2.5983,4.6825,50000,
12:50:14:599262792,1200000|1200000|1200000|1200000,18.5317,2.5750,4.6390,50000,
12:50:15:100821569,1200000|1200000|1200000|1200000,18.5327,2.5421,4.6544,50000,
12:50:15:602332807,1400000|1500000|1200000|1200000,20.8189,4.6924,4.9255,49000,
12:50:16:103730089,1200000|1200000|1200000|1200000,18.5104,2.5478,4.6937,49000,
12:50:16:605274859,1200000|1200000|1200000|1200000,18.5270,2.5777,4.6466,50000,
12:50:17:106774022,1300000|1400000|1700000|1700000,19.1166,3.1396,4.7166,51000,
12:50:17:607914069,1200000|1200000|1200000|1200000,19.8967,3.8026,4.8181,49000,
12:50:18:109456609,1200000|1200000|1200000|1200000,18.4938,2.5473,4.6632,51000,
12:50:18:610989530,1200000|1500000|1200000|1400000,20.3341,4.2426,4.8885,49000,
12:50:19:112511417,1200000|1200000|1200000|1200000,18.5981,2.6085,4.6805,50000,
12:50:19:614027258,1600000|1500000|2100000|1700000,20.1000,4.0297,4.8137,52000,
12:50:20:115216744,1200000|1200000|1200000|1200000,19.1909,3.1861,4.7837,50000,
12:50:20:616746033,1300000|1300000|1200000|1600000,20.3758,4.2825,4.9006,50000,
12:50:21:118181198,1200000|1200000|1200000|1200000,18.5351,2.5722,4.6451,50000,
12:50:21:619683444,1700000|1200000|1200000|1200000,20.4842,4.3891,4.8326,50000,
12:50:22:120830240,1900000|1600000|1300000|2000000,20.3099,4.2255,4.8487,50000,
12:50:22:621846007,1200000|1200000|1200000|1200000,18.9901,3.0046,4.7012,51000,
12:50:23:123349124,1200000|1300000|1200000|1200000,20.6263,4.5287,4.9341,51000,
12:50:23:624927905,1700000|1700000|2100000|2000000,19.2782,3.2784,4.7742,51000,
12:50:24:125960290,1200000|1200000|1200000|1200000,19.6987,3.6360,4.8336,50000,
12:50:24:627447100,1200000|1200000|1200000|2000000,20.4571,4.3612,4.9272,50000,
12:50:25:129075948,1200000|1200000|1200000|1200000,18.5689,2.6199,4.6327,51000,
12:50:25:630551094,1800000|1500000|1500000|1800000,20.3316,4.2498,4.8433,50000,
12:50:26:131646218,1800000|1200000|1200000|1200000,18.6073,2.6282,4.6484,50000,
12:50:26:632723549,1300000|1800000|1300000|1600000,19.8572,3.7889,4.8490,51000,
12:50:27:133905391,1200000|1200000|1200000|1200000,19.1272,3.1196,4.7655,51000,
12:50:27:635402561,1200000|1200000|1200000|1200000,18.5318,2.5754,4.6746,50000,
12:50:28:136952452,1200000|1200000|1200000|2200000,20.9607,4.8601,4.8971,50000,
12:50:28:638444539,1200000|1200000|1200000|1200000,18.6120,2.6559,4.6470,50000,
12:50:29:139968506,1200000|1200000|1400000|1600000,20.4306,4.3015,4.9058,50000,
12:50:29:641626894,1200000|1200000|1200000|1600000,18.8223,2.8681,4.6846,50000,
12:50:30:143174271,1200000|1200000|1200000|1200000,18.5995,2.6483,4.6563,50000,
12:50:30:644660468,1200000|1200000|1200000|1200000,20.2805,4.1862,4.9199,50000,
12:50:31:146168779,1200000|1200000|1200000|1200000,18.5452,2.5843,4.6275,50000,
12:50:31:647706196,1200000|1200000|1200000|1200000,18.5800,2.5921,4.6558,50000,
12:50:32:149274029,1200000|1200000|1200000|1200000,20.5010,4.3942,4.9093,49000,
12:50:32:650800490,1200000|1200000|1200000|1200000,18.5636,2.6094,4.6613,50000,
12:50:33:152325764,1200000|1200000|1200000|1200000,18.5072,2.5698,4.6334,50000,
12:50:33:653859018,1200000|1200000|2200000|1200000,20.7844,4.6653,4.9062,51000,
12:50:34:155400415,1200000|1200000|1200000|1200000,18.5852,2.6010,4.6660,50000,
12:50:34:656945725,1200000|1200000|1200000|1200000,18.5872,2.6384,4.6384,50000,
12:50:35:158456122,1200000|1200000|1200000|1200000,20.4023,4.3016,4.9622,50000,
12:50:35:660005896,1200000|1200000|1200000|1200000,18.5197,2.5685,4.6272,50000,
12:50:36:161567854,1200000|1200000|1200000|1200000,18.5044,2.5634,4.6118,49000,
12:50:36:663102888,1200000|1200000|1200000|1200000,20.4845,4.3831,4.9028,50000,
12:50:37:164614118,1200000|1200000|1200000|1200000,18.5692,2.5760,4.6355,49000,
12:50:37:666174936,1200000|1200000|1200000|1200000,18.5438,2.5926,4.6496,50000,
12:50:38:167732669,1200000|1700000|1200000|1200000,20.4363,4.3399,4.8780,50000,
12:50:38:669155049,1200000|1200000|1200000|1200000,18.5466,2.5879,4.6131,49000,
12:50:39:170676910,1200000|1200000|1200000|1200000,18.5212,2.5764,4.6658,50000,
12:50:39:672181204,1600000|1500000|1700000|1600000,19.4458,3.3739,4.7859,51000,
12:50:40:173427678,1200000|1200000|1200000|1200000,19.7549,3.7196,4.8547,50000,
12:50:40:674965158,1200000|1200000|1200000|1200000,18.5613,2.5715,4.6359,50000,
12:50:41:176494115,1200000|1200000|1200000|1200000,18.5262,2.5746,4.6598,50000,
12:50:41:678039390,1200000|1200000|1200000|1200000,20.4926,4.3600,4.9257,49000,
12:50:42:179576474,1200000|1200000|1200000|1200000,18.5116,2.5607,4.6315,50000,
12:50:42:681152491,1200000|1200000|1200000|1200000,18.5623,2.6194,4.6259,50000,
12:50:43:182660108,1200000|1200000|1200000|1200000,18.5688,2.6170,4.6459,50000,
12:50:43:684196736,1200000|1200000|1200000|1200000,20.2365,4.0910,4.8977,49000,
12:50:44:185784784,1200000|1200000|1200000|1200000,18.5174,2.5682,4.6486,48000,
12:50:44:687319787,1200000|1200000|1200000|1200000,18.5756,2.6279,4.6262,50000,
12:50:45:188908032,1200000|1200000|1200000|1200000,18.5271,2.5855,4.6301,50000,
12:50:45:690471839,1200000|1200000|1200000|1200000,20.2225,4.0737,4.8550,49000,
12:50:46:192019217,1200000|1200000|1200000|1200000,18.5329,2.5791,4.6106,50000,
12:50:46:693565644,1200000|1200000|1200000|1200000,18.5329,2.5819,4.6143,49000,
12:50:47:195108364,1200000|1300000|1800000|1700000,20.0099,3.9376,4.8570,51000,
12:50:47:696208101,1200000|1200000|1200000|1200000,19.0982,3.0675,4.7841,49000,
12:50:48:197754959,1200000|1200000|1200000|1200000,18.5388,2.5958,4.6458,49000,
12:50:48:699267122,1200000|1200000|1200000|1200000,18.5537,2.6020,4.6453,49000,
12:50:49:200813890,1200000|1500000|2000000|1200000,20.2776,4.1863,4.9511,49000,
12:50:49:702371754,1200000|2200000|1200000|1200000,18.6316,2.6408,4.6586,49000,
12:50:50:203907655,1200000|1200000|1200000|1200000,18.5371,2.5888,4.6201,50000,
12:50:50:705470872,1200000|1200000|1200000|1200000,18.5271,2.5850,4.6826,50000,
12:50:51:206998573,1200000|1200000|1200000|1500000,20.4577,4.3592,4.8948,50000,
12:50:51:708529190,1200000|1200000|1200000|1200000,18.6034,2.6167,4.6391,51000,
12:50:52:210049961,1200000|1200000|1200000|1200000,18.5181,2.5688,4.6479,50000,
12:50:52:711559598,1200000|1200000|1200000|1200000,18.5316,2.5816,4.6301,50000,
12:50:53:213112631,1300000|1200000|1200000|1700000,20.5822,4.4979,4.9398,49000,
12:50:53:714564502,1200000|1200000|1200000|1200000,18.5606,2.6080,4.6287,50000,
12:50:54:216088472,1200000|1200000|1200000|1200000,18.5462,2.5637,4.6125,49000,
12:50:54:717613589,1600000|2000000|1300000|1600000,19.9507,3.8905,4.8653,51000,
12:50:55:218700430,1200000|1200000|1200000|1200000,19.1743,3.1911,4.7424,50000,
12:50:55:720229167,1200000|1200000|1200000|1200000,18.5599,2.5729,4.6559,49000,
12:50:56:221764908,1200000|1200000|1400000|1200000,20.3279,4.2409,4.8925,50000,
12:50:56:723330772,1800000|1700000|1200000|1200000,20.3482,4.2586,4.8582,49000,
12:50:57:224484322,1200000|1200000|1400000|1900000,20.7417,4.6489,4.9534,50000,
12:50:57:726109356,1700000|1400000|2100000|1500000,21.5398,5.4224,4.9877,50000,
12:50:58:227262491,1200000|1300000|1800000|1200000,21.9963,5.8064,5.0900,50000,
12:50:58:728838279,1300000|1400000|1700000|1600000,22.4408,6.2203,5.2067,50000,
12:50:59:230333212,1200000|1200000|1200000|1200000,20.6528,4.5599,4.9050,50000,
12:50:59:731834990,1200000|1200000|1200000|1500000,20.4578,4.3534,4.9346,49000,
12:51:00:233200992,1600000|1200000|1200000|1200000,20.4374,4.3308,4.9450,51000,
12:51:00:734438546,1500000|1200000|1500000|1700000,20.6744,4.5937,4.8965,50000,
12:51:01:235686838,1200000|1200000|1200000|1700000,18.6735,2.7104,4.6319,51000,
12:51:01:737239855,1200000|1200000|1200000|1200000,20.8355,4.7533,4.9566,50000,
12:51:02:238755011,2100000|1900000|1700000|1600000,20.5439,4.4528,4.8517,52000,
12:51:02:739718084,1200000|1200000|1200000|1200000,18.9837,3.0203,4.7127,50000,
12:51:03:241262139,1200000|1200000|1500000|1200000,20.3470,4.2867,4.8851,51000,
12:51:03:742871834,1200000|1200000|1200000|1200000,18.5964,2.6011,4.6684,50000,
12:51:04:244372911,1200000|1900000|1500000|2000000,20.2869,4.2345,4.9193,51000,
12:51:04:746021692,1200000|1200000|1200000|1200000,18.6098,2.6533,4.7052,50000,
12:51:05:247534827,1200000|1400000|2200000|1600000,18.9059,2.9268,4.7214,51000,
12:51:05:748896106,1200000|1200000|1200000|1200000,20.3441,4.2471,4.8628,50000,
12:51:06:250395736,1200000|1200000|1200000|1200000,18.5081,2.5562,4.6114,50000,
12:51:06:751915531,1200000|1500000|1200000|1200000,20.4193,4.3075,4.8906,50000,
12:51:07:253224278,1200000|1200000|1200000|1200000,18.5402,2.5759,4.6256,50000,
12:51:07:754734009,1200000|1200000|1200000|1200000,18.5621,2.5707,4.6212,50000,
12:51:08:256243106,1200000|1200000|1800000|1200000,20.5153,4.3820,5.0163,50000,
12:51:08:757822937,1200000|1200000|1200000|1200000,18.5715,2.6240,4.6423,50000,
12:51:09:259325257,1200000|1700000|1400000|1500000,19.7664,3.7094,4.8229,50000,
12:51:09:760490829,1200000|1200000|1200000|2200000,18.8275,2.8063,4.7253,50000,
12:51:10:262038916,1200000|1200000|1200000|1200000,18.5732,2.6250,4.6531,50000,
12:51:10:763527731,1700000|1300000|1300000|1300000,19.6919,3.6608,4.7869,51000,
12:51:11:264699587,1200000|1200000|1200000|1200000,19.2854,3.2440,4.7799,49000,
12:51:11:766211107,1200000|1200000|1200000|1200000,18.5205,2.5659,4.6494,49000,
12:51:12:267738662,1200000|1200000|1200000|1200000,18.5598,2.5734,4.6932,50000,
12:51:12:769300213,1200000|1200000|1200000|1200000,20.5517,4.4519,4.9115,50000,
12:51:13:270808677,1200000|1200000|1200000|1200000,18.5116,2.5580,4.6759,50000,
12:51:13:772325291,1200000|1200000|1200000|1200000,18.5302,2.5814,4.6743,49000,
12:51:14:273869229,1200000|1300000|1200000|1900000,20.6678,4.5702,4.9170,50000,
12:51:14:775438813,1200000|1200000|1200000|1200000,18.6127,2.6232,4.6420,49000,
12:51:15:277019394,1200000|1200000|1200000|1200000,18.5903,2.6404,4.6561,49000,
12:51:15:778519724,1200000|1200000|1200000|1200000,18.4992,2.5532,4.6571,49000,
12:51:16:280019112,1200000|1200000|1200000|1200000,20.5118,4.4289,4.9226,50000,
12:51:16:781577026,1200000|1200000|1200000|1200000,18.5358,2.5837,4.6554,49000,
12:51:17:283097877,1200000|1200000|1200000|1200000,18.5492,2.5598,4.6563,50000,
12:51:17:784645641,1500000|1600000|1300000|1500000,19.4374,3.4149,4.7716,51000,
12:51:18:286040724,1200000|1200000|1200000|1200000,19.6277,3.6176,4.7735,49000,
12:51:18:787737110,1200000|1200000|1200000|1200000,18.5048,2.5558,4.6162,49000,
12:51:19:289271137,1200000|1200000|1200000|1200000,18.5319,2.5470,4.6482,49000,
12:51:19:790779754,1500000|1500000|1500000|1500000,20.4130,4.3169,4.9142,51000,
12:51:20:292126000,1200000|1200000|1200000|1500000,18.6168,2.6551,4.6736,49000,
12:51:20:793691938,1200000|1200000|1200000|1200000,18.5193,2.5721,4.6390,49000,
12:51:21:295202782,1200000|1200000|1200000|1200000,18.5013,2.5569,4.6314,49000,
12:51:21:796719883,1800000|1600000|1200000|1200000,20.2656,4.1738,4.9105,50000,
12:51:22:297833089,1200000|1200000|1200000|1200000,18.6257,2.6540,4.6505,49000,
12:51:22:799335564,1200000|1200000|1200000|1200000,18.5131,2.5628,4.6295,50000,
12:51:23:300901994,1200000|1200000|1200000|1200000,18.5397,2.5568,4.6216,50000,
12:51:23:802425678,1200000|2200000|1200000|1200000,18.6220,2.6622,4.6684,50000,
12:51:24:303416694,1200000|1200000|1500000|1200000,20.2239,4.1343,4.9175,50000,
12:51:24:805030193,1200000|1200000|1200000|1200000,18.5796,2.5935,4.6386,50000,
12:51:25:306531994,1200000|1200000|1200000|1200000,18.4951,2.5459,4.6411,50000,
12:51:25:808053027,1200000|1200000|1200000|1200000,18.5321,2.5852,4.6534,50000,
12:51:26:309619103,1700000|1200000|1200000|1600000,20.4543,4.3243,4.9243,51000,
12:51:26:810746692,1200000|1200000|1200000|1200000,18.5921,2.6232,4.6766,50000,
12:51:27:312249750,1200000|1200000|1200000|1200000,18.5037,2.5534,4.6403,49000,
12:51:27:813798171,1200000|1200000|1200000|1200000,18.5638,2.5744,4.6214,50000,
12:51:28:315315331,1200000|1200000|1200000|1800000,18.6112,2.6500,4.6947,50000,
12:51:28:816511906,1200000|1200000|1200000|1400000,20.4308,4.3034,4.9503,50000,
12:51:29:318100944,1200000|1200000|1200000|1200000,18.5209,2.5732,4.6296,51000,
12:51:29:819613185,1200000|1200000|1200000|1200000,18.5657,2.6112,4.6276,51000,
12:51:30:321149909,1200000|1200000|1200000|1200000,18.5082,2.5615,4.6673,49000,
12:51:30:822657013,1200000|1300000|1200000|1600000,20.1166,4.0364,4.8203,50000,
12:51:31:324355876,1200000|1200000|1200000|1200000,18.5803,2.5906,4.6435,50000,
12:51:31:825909327,1200000|1200000|1200000|1200000,18.5211,2.5675,4.6509,49000,
12:51:32:327431640,1200000|1200000|1200000|1200000,18.5133,2.5666,4.6442,50000,
12:51:32:828989215,1200000|1200000|1200000|1200000,18.5695,2.5837,4.6488,50000,
12:51:33:330508519,1200000|1200000|1800000|1200000,20.3204,4.2212,4.8564,49000,
12:51:33:832023727,1200000|1200000|1200000|1200000,18.5818,2.6281,4.6755,49000,
12:51:34:333570011,1200000|1200000|1200000|1200000,18.5149,2.5645,4.6615,50000,
12:51:34:835074063,1700000|1200000|1300000|1500000,19.6270,3.5448,4.7894,51000,
12:51:35:336822238,1200000|1200000|1500000|1200000,19.3939,3.3768,4.7681,50000,
