System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
13:06:28:460494082,1800000|1800000|1700000|1200000,31.1185,13.9430,6.4256,46000,
13:06:28:761659287,2000000|1500000|1500000|1900000,27.3692,11.0432,5.3646,47000,
13:06:29: 63540579,1200000|1700000|1300000|1500000,29.0169,12.6515,5.6079,46000,
13:06:29:365182724,1800000|1900000|1700000|2000000,32.0875,15.4968,5.8124,47000,
13:06:29:666357843,1700000|2000000|1800000|1900000,30.3506,13.5109,6.1185,47000,
13:06:29:967375441,2000000|1700000|1700000|1500000,30.8175,13.7384,6.6133,47000,
13:06:30:268524113,1700000|1600000|1300000|2200000,31.9475,14.9448,6.6590,47000,
13:06:30:569490196,2000000|1900000|2200000|1400000,31.4654,14.6433,6.2816,48000,
13:06:30:870454850,1200000|2100000|2100000|1600000,34.8704,17.8667,6.3298,47000,
13:06:31:171763284,1500000|2100000|2000000|1600000,33.5950,16.9758,5.8532,48000,
13:06:31:472817551,1900000|2200000|1700000|2000000,32.9110,16.2820,6.0959,48000,
13:06:31:773868252,2000000|1300000|1700000|1900000,30.9628,14.4940,5.7267,48000,
13:06:32: 74848117,1800000|1800000|1200000|1200000,31.1009,14.3891,5.8633,48000,
13:06:32:376019831,1500000|1400000|1300000|1800000,26.4935,10.2152,5.3558,48000,
13:06:32:677451810,1900000|1700000|1200000|1900000,27.0143,10.6623,5.4076,48000,
13:06:32:978534222,1600000|1300000|1700000|1900000,29.1616,12.7089,5.6713,47000,
13:06:33:279642716,1600000|2100000|1200000|1200000,24.9984,8.8081,5.2669,47000,
13:06:33:580779420,1800000|1600000|1200000|1200000,27.2186,10.8231,5.4249,47000,
13:06:33:881907411,1600000|2000000|2200000|1900000,26.5938,10.2498,5.5016,48000,
13:06:34:182961692,1300000|1500000|1800000|1200000,25.3317,8.9938,5.4590,46000,
13:06:34:484027665,1300000|1800000|1700000|1200000,25.8279,9.5323,5.4321,47000,
13:06:34:785409174,1200000|1600000|1200000|1200000,26.2307,9.9280,5.3569,47000,
13:06:35: 86679053,1600000|1300000|1200000|1800000,27.9090,11.5186,5.4026,47000,
13:06:35:387935469,1600000|1600000|1300000|1500000,23.8369,7.6524,5.2849,47000,
13:06:35:689139232,1700000|1200000|1900000|1400000,25.3965,9.1203,5.2729,46000,
13:06:35:990341047,1600000|1900000|1800000|1600000,22.0368,5.9095,5.0316,47000,
13:06:36:291377732,1200000|2200000|1200000|1200000,23.3709,7.3311,4.8332,45000,
13:06:36:592858586,1200000|1200000|1200000|1200000,22.6819,6.5193,5.0307,45000,
13:06:36:894479056,1900000|2000000|2000000|1400000,25.3671,9.2018,5.0651,48000,
13:06:37:195494903,1800000|1200000|1600000|1400000,20.3002,4.2851,4.8692,46000,
13:06:37:496631849,1600000|1300000|1800000|1500000,23.8523,7.7166,5.1117,48000,
13:06:37:797920674,1200000|1800000|1200000|1200000,22.0556,5.9917,4.8588,46000,
13:06:38: 99444873,1200000|1500000|1500000|1700000,19.7985,3.7765,4.8349,47000,
13:06:38:400724516,1700000|1900000|1900000|1900000,22.3019,6.1972,5.0824,47000,
13:06:38:701777453,1200000|1200000|1200000|1200000,23.7012,7.7068,4.8209,45000,
13:06:39:  3335751,2200000|1200000|1800000|1200000,21.9947,5.7750,5.0493,46000,
13:06:39:304324346,1200000|1200000|1200000|1200000,18.7965,2.8494,4.6689,46000,
13:06:39:605884223,2100000|1200000|1600000|1200000,22.9126,6.8936,4.8236,46000,
13:06:39:906903828,1200000|1500000|1200000|1200000,21.7442,5.5731,5.1185,45000,
13:06:40:208394733,1400000|1200000|1200000|1200000,22.3915,6.3849,4.7097,46000,
13:06:40:509955730,1700000|1900000|1900000|1600000,23.5459,7.4877,4.8498,46000,
13:06:40:811503798,1200000|1200000|1200000|1200000,21.1225,5.0482,5.0361,44000,
13:06:41:113103236,1200000|1200000|1200000|1200000,18.5106,2.5365,4.6233,45000,
13:06:41:415703427,2000000|1900000|2000000|2000000,20.4678,4.4588,4.7895,47000,
13:06:41:716750293,1200000|1900000|1200000|1200000,23.2686,7.1171,5.0372,44000,
13:06:42: 18408312,1200000|1200000|1200000|1200000,18.6053,2.6527,4.6411,45000,
13:06:42:319964946,2200000|1200000|1200000|1200000,18.9392,2.9784,4.6043,45000,
13:06:42:620952848,1200000|1200000|1200000|1200000,23.6721,7.4793,5.0618,45000,
13:06:42:922622076,1900000|2100000|2100000|1800000,19.3750,3.4073,4.6310,47000,
13:06:43:223654453,1200000|1200000|1200000|1200000,21.1210,5.1445,4.6187,45000,
13:06:43:525279881,1200000|1200000|1200000|1200000,23.2196,7.0888,5.1435,46000,
13:06:43:826840269,1200000|1200000|1200000|1200000,18.5378,2.5696,4.6225,46000,
13:06:44:128408683,1700000|1700000|1900000|1200000,23.5782,7.3636,4.9926,45000,
13:06:44:429673335,2100000|1800000|1900000|1700000,25.1936,9.1176,4.9986,48000,
13:06:44:730626968,1300000|1200000|1900000|1800000,23.5718,7.4428,5.1418,47000,
13:06:45: 31669112,1500000|1700000|1200000|1800000,26.4235,10.0730,5.3385,47000,
13:06:45:332844666,1900000|1900000|1900000|2000000,28.3690,11.8303,5.5555,47000,
13:06:45:633875546,1200000|1200000|1200000|1200000,24.7024,8.4586,5.2409,46000,
13:06:45:935472653,1700000|2000000|1700000|2000000,27.2932,10.9304,5.4188,48000,
13:06:46:236653281,1500000|1400000|1700000|1500000,26.1872,9.8662,5.2165,47000,
13:06:46:538146150,1900000|1200000|1800000|1600000,25.3820,9.2367,5.2580,47000,
13:06:46:839194686,1500000|1200000|1200000|1900000,24.5724,8.4048,5.1120,46000,
13:06:47:140576142,1600000|1400000|1900000|1500000,26.6885,10.3593,5.4068,46000,
13:06:47:441860426,2000000|1400000|1700000|1800000,21.8042,5.6672,5.0751,47000,
13:06:47:742893976,1700000|1700000|1200000|1500000,23.3722,7.2519,5.0968,47000,
13:06:48: 44071327,1700000|2000000|1400000|1900000,24.8720,8.7145,5.0616,46000,
13:06:48:345313120,1800000|1600000|1900000|1500000,21.2677,5.1410,4.8454,48000,
13:06:48:646433784,1400000|1200000|1400000|1500000,24.0053,7.9787,4.8556,46000,
13:06:48:947915895,1200000|1200000|1500000|1900000,23.8951,7.6543,5.1136,45000,
13:06:49:249496467,1200000|1200000|1200000|1200000,18.7368,2.7689,4.6112,45000,
13:06:49:551046675,1200000|1600000|1900000|1200000,25.9498,9.7129,5.3451,45000,
13:06:49:852250569,1200000|1200000|1900000|1200000,18.6129,2.6172,4.6769,44000,
13:06:50:153719620,1700000|1200000|1900000|1400000,24.6834,8.6387,5.0470,46000,
13:06:50:454844310,1600000|1200000|1400000|1200000,24.5482,8.3134,5.0901,46000,
13:06:50:756075646,1800000|1300000|1300000|1700000,21.5350,5.5678,4.7043,46000,
13:06:51: 57166643,1800000|1200000|1200000|1200000,27.1493,10.9683,5.2223,45000,
13:06:51:358294958,1200000|1200000|1300000|2000000,26.9721,10.6532,5.3064,47000,
13:06:51:659701869,1400000|1500000|1500000|2200000,28.7857,12.5863,5.5141,47000,
13:06:51:960645108,1200000|1200000|1700000|1200000,26.2886,9.9726,5.3451,46000,
13:06:52:262156558,1200000|1300000|2000000|1600000,29.1488,12.7618,5.6315,47000,
13:06:52:563279496,2000000|2000000|2200000|1300000,29.3632,13.0501,5.6679,47000,
13:06:52:864300104,1200000|1300000|1200000|1700000,27.3700,10.9915,5.2096,46000,
13:06:53:165914989,1200000|1500000|1200000|1200000,24.2473,7.9699,5.0515,47000,
13:06:53:467532174,1200000|1300000|1500000|1200000,26.1869,9.9139,5.2271,47000,
13:06:53:768994993,1300000|1500000|1900000|1200000,24.7556,8.5272,5.2232,46000,
13:06:54: 70461358,1500000|1800000|1300000|1600000,24.3187,8.1648,5.1975,46000,
13:06:54:371639541,1200000|1200000|2100000|1500000,26.0063,9.8600,5.1225,47000,
13:06:54:673816300,1600000|1700000|1600000|1600000,25.3480,9.0400,5.4671,48000,
13:06:54:975132096,1200000|1200000|1700000|1200000,26.0410,9.6666,5.3258,46000,
13:06:55:276453332,1900000|1200000|1200000|1200000,26.1883,9.9446,5.2155,46000,
13:06:55:577550058,1400000|1600000|2100000|1700000,28.0719,11.7179,5.6201,47000,
13:06:55:878700458,1400000|1200000|1200000|1200000,26.9294,10.6749,5.2921,46000,
13:06:56:180158666,1300000|1200000|1900000|1900000,27.6098,11.3463,5.4575,48000,
13:06:56:481189481,1700000|2100000|2100000|1300000,27.8403,11.4098,5.4030,48000,
13:06:56:782157534,1700000|2000000|1600000|2000000,28.2392,11.9011,5.3039,48000,
13:06:57: 83190127,1900000|2000000|1500000|1700000,27.1515,10.8312,5.3812,48000,
13:06:57:384267146,2200000|1900000|1800000|1300000,25.4723,9.2042,5.2784,48000,
13:06:57:685194434,1500000|1600000|1200000|1600000,23.0760,6.8682,5.1775,48000,
13:06:57:986420717,1500000|1800000|1900000|1900000,25.7822,9.4602,5.3183,48000,
13:06:58:287447786,2100000|2100000|1500000|1400000,23.4265,7.2424,5.0775,47000,
13:06:58:588909445,1900000|1800000|1900000|1500000,27.2589,10.9115,5.3990,48000,
13:06:58:889965065,1200000|1400000|1900000|1800000,25.4393,9.2127,5.1848,47000,
13:06:59:191032734,1600000|1600000|1500000|1600000,26.6719,10.3505,5.4403,48000,
13:06:59:492059554,1300000|1500000|1200000|1200000,27.7732,11.3532,5.4787,46000,
13:06:59:793491049,1300000|1400000|1600000|1500000,25.5060,9.1643,5.2676,47000,
13:07:00: 94826502,1900000|1200000|1900000|1500000,28.4876,12.1232,5.7265,47000,
13:07:00:395897010,1400000|1200000|1800000|1200000,26.1058,9.6967,5.2934,48000,
13:07:00:697082017,1600000|1200000|1300000|1200000,27.3503,10.9787,5.4430,48000,
13:07:00:998324003,1300000|1200000|1400000|1200000,26.9247,10.6699,5.3370,47000,
13:07:01:299831529,1800000|1500000|1800000|1600000,23.9526,7.6665,5.1394,47000,
13:07:01:600996159,1800000|2200000|1700000|1700000,24.8188,8.6602,5.1661,47000,
13:07:01:902063378,1200000|1700000|2100000|1700000,25.6142,9.2875,5.0487,46000,
13:07:02:203574400,1300000|1800000|1400000|1900000,23.3749,7.3543,4.7109,47000,
13:07:02:504695405,1900000|1200000|1300000|1200000,26.1124,9.9137,5.1983,47000,
13:07:02:805761997,1300000|1200000|2000000|1700000,26.0210,9.9176,4.9226,47000,
13:07:03:106937286,1400000|2000000|1500000|1300000,27.2436,10.9946,5.1921,47000,
13:07:03:408305688,1200000|1200000|1200000|1200000,24.3828,8.3621,4.8095,48000,
13:07:03:709868093,1500000|1200000|1200000|1200000,25.9924,9.8026,5.1520,48000,
13:07:04: 11145294,1700000|2100000|1500000|1300000,25.7683,9.6385,4.9598,47000,
13:07:04:312154969,1200000|1700000|1200000|1200000,24.9323,8.8941,4.8149,47000,
13:07:04:613648933,1500000|1200000|1200000|1200000,25.9255,9.7229,5.1567,46000,
13:07:04:914928851,1200000|1200000|1300000|1500000,24.3906,8.3620,4.6450,47000,
13:07:05:216564766,1200000|1800000|1800000|1500000,24.5359,8.5207,4.7155,47000,
13:07:05:517680223,2100000|1400000|1200000|1300000,28.1195,11.8491,5.3002,47000,
13:07:05:818699016,1800000|1200000|1300000|1700000,25.2052,9.2264,4.6933,47000,
13:07:06:119808980,1400000|1800000|1700000|1400000,24.1711,8.2183,4.6460,47000,
13:07:06:421228649,1600000|1400000|1200000|1300000,26.7279,10.4427,5.1784,47000,
13:07:06:722448157,1200000|1200000|1300000|1700000,27.1023,11.0506,5.1306,47000,
13:07:07: 23734378,1200000|1200000|1800000|1700000,25.3780,9.3143,4.7374,48000,
13:07:07:324986293,1400000|1800000|1600000|1600000,24.9196,8.9388,4.7279,48000,
13:07:07:626151897,1200000|1600000|2200000|1300000,26.2322,9.9445,5.2733,48000,
13:07:07:927072279,1400000|1600000|1400000|1200000,23.4043,7.4287,4.6974,48000,
13:07:08:228518850,1900000|1200000|1200000|1200000,26.0686,10.0318,5.0451,48000,
13:07:08:529568485,1400000|1500000|1500000|1300000,24.5870,8.5161,4.7012,48000,
13:07:08:830846713,1800000|1300000|1400000|1200000,26.2771,10.0903,5.1301,48000,
13:07:09:131945351,1200000|1800000|1800000|1500000,24.3537,8.3934,4.7282,48000,
13:07:09:433524842,1200000|1800000|1200000|1600000,24.4467,8.4026,4.8067,47000,
13:07:09:734693239,1600000|1700000|1700000|1200000,26.5608,10.5460,5.0100,48000,
13:07:10: 35871246,2200000|1200000|1500000|1300000,26.9835,10.5604,5.4144,47000,
13:07:10:336808408,1900000|1400000|1200000|1200000,24.9965,8.9866,4.7293,47000,
13:07:10:637889065,1200000|1400000|1300000|1400000,23.8892,7.9237,4.7189,48000,
13:07:10:939488220,1200000|1200000|1200000|1500000,24.0798,8.0762,4.7336,47000,
13:07:11:241095375,1700000|1700000|1200000|2000000,25.0396,8.9657,4.8885,47000,
13:07:11:542092890,1200000|1900000|1400000|1600000,28.2865,11.9604,5.5479,48000,
13:07:11:843603219,1200000|1200000|1200000|1500000,24.4525,8.4400,4.6900,48000,
13:07:12:145029847,1300000|1500000|1300000|1300000,23.6519,7.6951,4.6257,47000,
13:07:12:446270381,1500000|1200000|1200000|1500000,24.3137,8.2858,4.6560,48000,
13:07:12:747525182,1500000|1700000|1600000|1200000,24.2583,8.2420,4.8084,48000,
13:07:13: 48839376,1500000|1300000|1400000|1500000,26.9848,10.7526,5.0328,47000,
13:07:13:350261429,1600000|1200000|1800000|1900000,26.8874,10.8628,5.1098,48000,
13:07:13:651317213,1200000|1200000|1900000|1200000,24.6948,8.6719,4.7059,48000,
13:07:13:952638154,1400000|1400000|1900000|1300000,25.1450,9.1272,4.7350,47000,
13:07:14:254014181,1200000|1200000|1900000|1500000,25.3114,9.2900,4.7445,47000,
13:07:14:555149531,1300000|1500000|1200000|1900000,26.9040,10.6762,5.2248,47000,
13:07:14:856490672,1500000|1300000|2100000|1600000,25.0196,9.1077,4.6904,48000,
13:07:15:157626531,1900000|1400000|1800000|2000000,27.4279,11.2386,5.0941,49000,
13:07:15:458701242,1200000|2000000|1800000|2200000,24.9046,8.9231,4.6973,48000,
13:07:15:759913942,1200000|1900000|1400000|1300000,23.7524,7.8174,4.6965,47000,
13:07:16: 60948978,1900000|1400000|2100000|2000000,25.1833,8.9564,4.9160,48000,
13:07:16:361907208,2000000|1200000|1400000|1200000,25.7209,9.5990,4.9558,47000,
13:07:16:662905409,1300000|1800000|1600000|1200000,24.6844,8.7072,4.6091,47000,
13:07:16:964455851,1600000|1300000|1200000|1300000,24.8770,8.8689,4.6482,48000,
13:07:17:265665776,1700000|1200000|1200000|1400000,27.0213,10.9490,5.0583,47000,
13:07:17:566831432,1900000|1200000|1200000|2000000,24.5157,8.5806,4.6985,48000,
13:07:17:867847452,1600000|2100000|1600000|1900000,27.1413,10.8571,4.9837,49000,
13:07:18:168903406,1600000|1700000|1600000|1600000,25.6804,9.6182,4.8543,48000,
13:07:18:470089396,1200000|1300000|1500000|1500000,25.1104,9.1545,4.7317,48000,
13:07:18:771528911,1300000|1400000|1200000|1200000,24.3763,8.3547,4.6828,48000,
13:07:19: 73073850,2200000|2200000|1700000|2100000,26.1548,10.1029,4.8525,49000,
13:07:19:374015841,1200000|1400000|1600000|1200000,27.4123,11.3250,5.0495,48000,
13:07:19:675455020,1500000|1400000|1900000|1700000,26.0115,10.0935,4.6639,49000,
13:07:19:976735252,1200000|1400000|1400000|1400000,27.2755,10.9788,5.1115,47000,
13:07:20:278059993,1400000|1200000|1600000|2100000,23.9117,7.9314,4.7395,47000,
13:07:20:579454723,2000000|1500000|1200000|1600000,25.7964,9.7726,4.6526,47000,
13:07:20:880502233,1200000|1200000|1600000|1200000,24.3191,8.3488,4.7258,48000,
13:07:21:181905905,1200000|1800000|1600000|2000000,25.1461,9.1380,4.5790,49000,
13:07:21:483457783,1400000|1400000|2200000|1300000,26.8599,10.7838,5.1749,47000,
13:07:21:784861954,1300000|1200000|1600000|1500000,26.0779,9.7915,5.0883,47000,
13:07:22: 86341689,1200000|1200000|1300000|1200000,23.4963,7.5515,4.7048,47000,
13:07:22:388044644,1200000|1200000|1200000|1300000,24.5273,8.5174,4.7629,47000,
