System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
13:27:23:576029680,1200000|1900000|1900000|1200000,21.2583,4.5150,6.7943,48000,
13:27:23:727409508,1200000|1200000|1200000|1200000,22.1097,5.2869,6.6170,49000,
13:27:23:879126830,1200000|1300000|1200000|1200000,21.5970,4.9577,6.6545,47000,
13:27:24: 30957216,1200000|1200000|1200000|1200000,21.6075,5.1226,6.5881,48000,
13:27:24:182555960,1200000|1200000|1200000|1200000,21.4038,4.7604,6.8341,47000,
13:27:24:334222254,1200000|1200000|1200000|1200000,20.7402,4.6718,6.6751,48000,
13:27:24:485798265,1200000|1200000|1200000|1200000,21.5297,4.3948,7.1644,48000,
13:27:24:637386313,1200000|1200000|1200000|1200000,22.0102,4.7864,6.8188,48000,
13:27:24:789146178,1200000|1200000|1200000|1200000,19.3566,4.0265,5.5910,48000,
13:27:24:940731765,1200000|1200000|1200000|1200000,18.0288,3.3428,5.1324,48000,
13:27:25: 92314685,1200000|1200000|1200000|1200000,17.8513,3.3393,5.2362,47000,
13:27:25:244064357,1200000|1200000|1200000|1200000,18.5200,3.3927,5.2726,48000,
13:27:25:395875101,1200000|1200000|1200000|1200000,19.3193,3.4620,5.5927,49000,
13:27:25:547528691,1200000|1200000|1200000|1200000,17.9801,3.3996,5.4830,47000,
13:27:25:699186623,1200000|1200000|1200000|1200000,19.0241,3.3558,5.4339,48000,
13:27:25:850820594,1200000|1200000|1200000|1200000,19.0983,3.5962,5.6183,48000,
13:27:26:  2497655,1200000|1200000|1200000|1200000,18.9963,3.4030,5.3556,47000,
13:27:26:154267478,1200000|1200000|1200000|1200000,18.4779,3.4352,5.5820,47000,
13:27:26:305864875,1200000|1200000|1200000|1200000,18.5092,3.4606,5.5513,48000,
13:27:26:457515326,1200000|1200000|1200000|1200000,18.2983,3.3986,5.2745,47000,
13:27:26:609111807,1200000|1200000|1200000|1200000,17.3791,3.5033,4.9120,47000,
13:27:26:760696567,1200000|1200000|1200000|1200000,17.9504,3.3419,5.0637,48000,
13:27:26:912289468,1200000|1200000|1200000|1200000,18.2129,3.3332,5.4394,47000,
13:27:27: 63947376,1200000|1200000|1200000|1200000,18.6210,3.3644,5.3369,48000,
13:27:27:215718341,1200000|1200000|1200000|1200000,17.6442,3.3168,5.3875,48000,
13:27:27:367411503,1200000|1200000|1200000|1200000,17.8846,3.3022,5.5149,47000,
13:27:27:519107965,1200000|1200000|1200000|1200000,18.7747,3.4463,5.8878,48000,
13:27:27:670885544,1200000|1200000|1200000|1200000,19.3544,3.6416,5.8704,48000,
13:27:27:822434644,1200000|1200000|1200000|1400000,18.7683,3.4158,5.7151,48000,
13:27:27:974066378,1200000|1200000|1200000|1200000,18.2681,3.4219,5.6226,48000,
13:27:28:125628192,1200000|1200000|1200000|1200000,18.8858,3.4176,5.7228,47000,
13:27:28:277405902,1200000|1200000|1200000|1200000,16.9779,3.3061,5.0163,48000,
13:27:28:429245951,1200000|1200000|1200000|1200000,17.0455,3.0807,4.7954,47000,
13:27:28:580840025,1200000|1200000|1200000|1200000,17.8442,3.1077,5.1440,48000,
13:27:28:732427162,1200000|1200000|1200000|1200000,18.3149,3.1032,5.1025,48000,
13:27:28:884064534,1200000|1200000|1200000|1200000,16.4349,2.9208,4.7366,49000,
13:27:29: 35721605,1200000|1200000|1200000|1200000,17.3261,2.9837,4.9458,47000,
13:27:29:187309471,1200000|1200000|1200000|1200000,16.7155,3.0243,4.6563,47000,
13:27:29:338963942,1200000|1200000|1200000|1200000,16.5288,2.8910,4.8058,48000,
13:27:29:490867266,1200000|1200000|1200000|1200000,18.3260,3.1953,5.0926,47000,
13:27:29:642432480,1200000|1200000|1200000|1200000,16.9887,3.1813,4.7224,48000,
13:27:29:794045932,1200000|1200000|1200000|1200000,17.4011,3.1669,4.7047,47000,
13:27:29:945700425,1200000|1200000|1200000|1200000,16.4489,3.5115,4.5733,47000,
13:27:30: 97769608,1200000|1200000|1200000|1200000,16.5208,3.1415,4.4088,48000,
13:27:30:249356985,1200000|1200000|1200000|1200000,16.8785,3.7478,4.2584,48000,
13:27:30:401000482,1200000|1200000|1200000|1200000,17.2319,3.1851,4.7458,48000,
13:27:30:552591566,1200000|1200000|1200000|1200000,17.2134,3.1530,4.5206,47000,
13:27:30:704185550,1200000|1200000|1200000|1200000,17.3481,3.1111,4.7408,48000,
13:27:30:855849898,1200000|1200000|1200000|1200000,16.9776,3.0834,4.5881,47000,
13:27:31:  7471949,1900000|1200000|1200000|1200000,17.3901,3.1698,4.6904,48000,
13:27:31:159051557,1200000|1200000|1200000|1200000,18.0188,3.3872,4.7576,48000,
13:27:31:310972419,1200000|1200000|1200000|1200000,17.0979,3.4033,4.5697,48000,
13:27:31:462827180,1200000|1200000|1200000|1200000,17.6902,3.0996,4.9913,47000,
13:27:31:614403361,1200000|1200000|1200000|1200000,17.9738,3.2026,5.1126,48000,
13:27:31:766022068,1200000|1200000|1200000|1200000,15.8212,2.7202,4.2589,47000,
13:27:31:917761250,1200000|1200000|1200000|1200000,15.4252,2.7667,3.9399,48000,
13:27:32: 69328904,1200000|1200000|1200000|1200000,16.4648,2.9028,4.1130,47000,
13:27:32:221068489,1200000|1200000|1200000|1200000,15.4396,2.7150,4.1141,47000,
13:27:32:372676580,1200000|1200000|1200000|1200000,17.0318,2.7530,4.3278,48000,
13:27:32:524258580,1200000|1200000|1200000|1200000,15.6080,2.7698,4.3196,48000,
13:27:32:675946976,1200000|1200000|1200000|1200000,16.6791,2.6007,4.2643,47000,
13:27:32:827629477,1200000|1200000|1200000|1200000,15.9808,2.6437,4.1576,47000,
13:27:32:979415669,1200000|1200000|1200000|1200000,16.7448,2.7166,4.4894,47000,
13:27:33:131381987,1200000|1200000|1200000|1200000,16.0543,2.7464,4.3219,48000,
13:27:33:283357238,1200000|1200000|1200000|1200000,17.7883,2.7777,4.4806,47000,
13:27:33:434973139,1200000|1200000|1200000|1200000,15.9522,2.7877,4.1339,47000,
13:27:33:586589713,1200000|1200000|1200000|1200000,15.8252,2.9651,3.9567,48000,
13:27:33:738221087,1200000|1200000|1200000|1200000,16.1482,2.7110,4.3185,47000,
13:27:33:889679294,1200000|1200000|1200000|1200000,16.3356,3.0056,4.0542,48000,
13:27:34: 41266037,1200000|1200000|1200000|1200000,15.6733,2.6815,4.2081,48000,
13:27:34:193216122,1200000|1200000|1200000|1200000,16.3107,3.0597,4.2118,47000,
13:27:34:344766935,1200000|1200000|1200000|1200000,14.8940,2.7463,3.7038,47000,
13:27:34:496355176,1200000|1200000|1200000|1200000,15.6535,2.8727,4.1111,49000,
13:27:34:647959347,1200000|1200000|1200000|1200000,16.0762,2.8664,4.1040,48000,
13:27:34:799568821,1200000|1200000|1200000|1200000,16.5052,2.8918,4.2406,47000,
13:27:34:951174728,1200000|1200000|1200000|1200000,16.8226,2.7682,4.1478,47000,
13:27:35:103051232,1200000|1200000|1200000|1200000,16.1270,2.6405,4.0543,48000,
13:27:35:254713190,1200000|1200000|1200000|1200000,16.5327,2.4018,4.3911,47000,
13:27:35:406296170,1200000|1200000|1200000|1200000,15.8980,1.9556,3.3700,47000,
13:27:35:557855307,1200000|1200000|1200000|1200000,15.2946,1.8287,3.2408,48000,
13:27:35:709483804,1200000|1200000|1200000|1200000,15.3487,1.9157,3.2961,47000,
13:27:35:861029985,1200000|1200000|1200000|1200000,15.8371,1.8267,3.1429,48000,
13:27:36: 12682569,1200000|1200000|1200000|1200000,15.5544,1.8377,3.3095,47000,
13:27:36:164266633,1200000|1200000|1200000|1200000,15.6285,1.9187,3.2512,48000,
13:27:36:315884998,1200000|1200000|1200000|1200000,14.2406,1.7468,3.1108,48000,
13:27:36:467508198,1200000|1200000|1200000|1200000,15.5269,1.8975,3.2530,47000,
13:27:36:619145083,1200000|1200000|1200000|1200000,14.9716,1.8723,3.1271,47000,
13:27:36:770827229,1200000|1200000|1200000|1200000,13.4907,1.6307,2.7562,47000,
13:27:36:922355178,1200000|1200000|1200000|1200000,14.2031,1.6589,2.7832,48000,
13:27:37: 73928065,1200000|1200000|1200000|1200000,14.3699,1.6701,2.9148,48000,
13:27:37:225473322,1200000|1200000|1200000|1200000,13.3875,1.6643,2.9096,47000,
13:27:37:377047092,1200000|1200000|1200000|1200000,14.7790,1.7295,2.9252,48000,
13:27:37:528627580,1200000|1200000|1200000|1200000,14.2754,1.7387,2.9407,47000,
13:27:37:680186873,1200000|1200000|1200000|1200000,13.7138,1.7311,2.9846,48000,
13:27:37:831831291,1200000|1200000|1200000|1200000,13.8408,1.6635,2.8677,48000,
13:27:37:983419742,1200000|1200000|1200000|1200000,14.6013,1.7476,2.9827,47000,
13:27:38:135045789,1200000|1200000|1200000|1200000,13.5053,1.6834,2.9713,48000,
13:27:38:286695460,1200000|1200000|1200000|1200000,13.4871,1.6917,3.0067,48000,
13:27:38:438248180,1200000|1200000|1200000|1200000,13.7110,1.8175,3.1299,49000,
13:27:38:589876789,1200000|1200000|1200000|1200000,13.8995,1.6770,2.9289,47000,
13:27:38:741456419,1200000|1200000|1200000|1200000,13.6036,1.6333,2.8957,47000,
13:27:38:893027809,1200000|1200000|1200000|1200000,10.9307,1.2564,2.1193,48000,
13:27:39: 44513982,1200000|1200000|1200000|1200000,11.3847,1.2590,1.9869,48000,
13:27:39:195999488,1200000|1200000|1200000|1200000,12.6692,1.3092,2.1475,47000,
13:27:39:347524479,1200000|1200000|1200000|1200000,13.0491,1.3065,2.3053,47000,
13:27:39:499052132,1200000|1200000|1200000|1200000,13.2897,1.3934,2.3131,47000,
13:27:39:650609429,1200000|1200000|1200000|1200000,11.8981,1.2398,1.9321,47000,
13:27:39:802082162,1200000|1200000|1200000|1200000,13.4126,1.3065,2.0376,48000,
13:27:39:953590798,1200000|1200000|1200000|1200000,13.4249,1.3309,2.2673,48000,
13:27:40:105040544,1200000|1200000|1200000|1200000,13.4209,1.3048,2.0851,48000,
13:27:40:256538061,1200000|1200000|1200000|1200000,13.6695,1.3159,2.2252,47000,
13:27:40:408108918,1200000|1200000|1200000|1200000,13.6266,1.3932,2.2013,47000,
13:27:40:559666785,1200000|1200000|1200000|1200000,12.7403,1.3072,1.9899,47000,
13:27:40:711239945,1200000|1200000|1200000|1200000,14.0785,1.3014,2.0164,48000,
13:27:40:862777576,1200000|1200000|1200000|1200000,13.4066,1.3023,2.2187,47000,
13:27:41: 14296576,1200000|1200000|1200000|1200000,14.7977,1.3444,2.3109,47000,
13:27:41:165831962,1200000|1200000|1200000|1200000,15.2830,1.5066,2.5925,47000,
13:27:41:317327922,1200000|1200000|1200000|1200000,13.7372,1.4323,2.6357,47000,
13:27:41:468840301,1200000|1200000|1200000|1200000,14.8456,1.5272,2.6412,47000,
13:27:41:620347655,1200000|1200000|1200000|1200000,13.5443,1.4455,2.5432,48000,
13:27:41:771878035,1200000|1200000|1200000|1200000,14.6351,1.4488,2.6388,47000,
13:27:41:923427009,1200000|1200000|1200000|1200000,14.9055,1.4610,2.6532,47000,
13:27:42: 75012299,1200000|1200000|1200000|1200000,14.4322,1.4631,2.5700,48000,
13:27:42:226556066,1200000|1200000|1200000|1200000,13.7139,1.3340,2.3340,48000,
13:27:42:378069823,1200000|1200000|1200000|1200000,12.8988,1.0797,1.9914,48000,
13:27:42:529585166,1200000|1200000|1200000|1200000,12.6374,1.0612,1.9003,48000,
13:27:42:681089416,1200000|1200000|1200000|1200000,13.7163,1.1103,1.9873,47000,
13:27:42:832583112,1200000|1200000|1200000|1200000,12.4459,1.0152,1.8303,48000,
13:27:42:984074792,1200000|1200000|1200000|1200000,12.9390,1.0816,1.9847,48000,
13:27:43:135606291,1200000|1200000|1200000|1200000,12.8223,1.0656,1.9093,47000,
13:27:43:287145369,1200000|1200000|1200000|1200000,13.7271,1.0610,1.8599,47000,
13:27:43:438680839,1200000|1200000|1200000|1200000,12.1387,1.0697,1.9860,47000,
13:27:43:590159042,1200000|1200000|1200000|1200000,12.5752,1.0680,2.0287,48000,
13:27:43:741654402,1200000|1200000|1200000|1200000,13.1203,1.1329,2.0977,47000,
13:27:43:893154495,1200000|1200000|1200000|1200000,13.1965,1.0328,1.7842,47000,
13:27:44: 44683285,1200000|1200000|1200000|1200000,13.4522,1.0959,1.9826,48000,
13:27:44:196163554,1200000|1200000|1200000|1200000,12.2946,1.0464,1.9755,48000,
13:27:44:347682291,1200000|1200000|1200000|1200000,13.1820,1.0650,1.9045,47000,
13:27:44:499236794,1200000|1200000|1200000|1200000,12.0109,1.0249,1.8242,47000,
13:27:44:650845186,1200000|1200000|1200000|1200000,12.2294,0.9840,1.7806,48000,
13:27:44:802336766,1200000|1200000|1200000|1200000,11.6682,0.9708,1.7520,48000,
13:27:44:953820989,1200000|1200000|1200000|1200000,11.0190,0.9623,1.7629,48000,
13:27:45:105322231,1200000|1200000|1200000|1200000,12.0177,0.9548,1.6374,47000,
13:27:45:256820417,1200000|1200000|1200000|1200000,12.5168,0.9919,1.7458,47000,
13:27:45:408292428,1200000|1200000|1200000|1200000,12.4938,1.0619,1.8224,47000,
13:27:45:559818711,1200000|1200000|1200000|1200000,12.8121,0.9634,1.6721,47000,
13:27:45:711337687,1200000|1200000|1200000|1200000,13.0761,1.0263,1.7750,46000,
13:27:45:862864767,1200000|1200000|1200000|1200000,12.6906,0.8385,1.5628,48000,
13:27:46: 14359524,1200000|1200000|1200000|1200000,12.3224,0.8196,1.6389,47000,
13:27:46:165790573,1200000|1200000|1200000|1200000,13.1970,0.9017,1.8097,48000,
13:27:46:317308369,1200000|1200000|1200000|1200000,12.8658,0.8460,1.5827,48000,
13:27:46:468797889,1200000|1200000|1200000|1200000,13.0279,0.8810,1.6076,47000,
13:27:46:620293502,1200000|1200000|1200000|1200000,12.8035,0.8529,1.6006,47000,
13:27:46:771811489,1200000|1200000|1200000|1200000,12.8737,0.8427,1.5716,48000,
13:27:46:923332100,1200000|1200000|1200000|1200000,12.5900,0.8247,1.6104,48000,
13:27:47: 74801732,1200000|1200000|1200000|1200000,13.0012,0.8692,1.6322,47000,
13:27:47:226253285,1200000|1200000|1200000|1200000,12.9206,0.8428,1.5732,48000,
13:27:47:377746517,1200000|1200000|1200000|1200000,12.0689,0.8256,1.5532,48000,
13:27:47:529239257,1200000|1200000|1200000|1200000,12.8684,0.8854,1.5788,47000,
13:27:47:680726820,1200000|1200000|1200000|1200000,13.3285,0.8766,1.6200,47000,
13:27:47:832225884,1200000|1200000|1200000|1200000,13.4697,0.8836,1.7040,48000,
13:27:47:983756714,1200000|1200000|1200000|1200000,12.2819,0.8243,1.4918,47000,
13:27:48:135228726,1200000|1200000|1200000|1200000,13.3253,0.8547,1.6110,47000,
13:27:48:286798150,1200000|1200000|1200000|1200000,12.3521,0.8347,1.5756,47000,
13:27:48:438283949,1200000|1200000|1200000|1200000,12.8265,0.8965,1.5802,47000,
13:27:48:589754243,1200000|1200000|1200000|1200000,13.0803,0.8634,1.6083,47000,
13:27:48:741244239,1200000|1200000|1200000|1200000,13.1661,0.8901,1.6595,47000,
13:27:48:892749685,1200000|1200000|1200000|1200000,13.4259,0.8222,1.4767,47000,
13:27:49: 44227029,1200000|1200000|1200000|1200000,13.0201,0.8682,1.5979,48000,
13:27:49:195748901,1200000|1200000|1200000|1200000,13.5841,0.9148,1.6097,48000,
13:27:49:347254081,1200000|1200000|1200000|1200000,12.7091,0.6718,1.3584,47000,
13:27:49:498794342,1200000|1200000|1200000|1200000,12.8591,0.7633,1.4959,47000,
13:27:49:650289005,1200000|1200000|1200000|1200000,13.3825,0.7235,1.4217,46000,
13:27:49:801779151,1200000|1200000|1200000|1200000,12.5442,0.7102,1.4504,47000,
13:27:49:953268855,1200000|1200000|1200000|1200000,13.3554,0.6981,1.4268,47000,
13:27:50:104761568,1200000|1200000|1200000|1200000,13.9266,0.8001,1.6278,47000,
13:27:50:256255350,1200000|1200000|1200000|1200000,13.9313,0.7522,1.5108,48000,
13:27:50:407775867,1200000|1200000|1200000|1200000,12.9992,0.7763,1.5369,48000,
13:27:50:559291171,1200000|1200000|1200000|1200000,12.2740,0.7207,1.5034,47000,
13:27:50:710827487,1200000|1200000|1200000|1200000,12.5456,0.7238,1.4620,46000,
13:27:50:862319536,1200000|1200000|1200000|1200000,11.4274,0.6798,1.4966,48000,
13:27:51: 13788940,1200000|1200000|1200000|1200000,11.6185,0.7115,1.4189,47000,
13:27:51:165278166,1200000|1200000|1200000|1200000,12.5672,0.7505,1.5413,47000,
13:27:51:316763279,2200000|1200000|1200000|1200000,11.7073,0.7470,1.6139,47000,
13:27:51:467676633,1200000|1200000|1200000|1200000,10.5288,0.7275,1.5247,47000,
13:27:51:619163566,1200000|1200000|1200000|1200000,11.5449,0.6925,1.4646,47000,
13:27:51:770692683,1200000|1200000|1200000|1200000,13.5478,0.7423,1.5119,47000,
13:27:51:922176813,1200000|1200000|1200000|1200000,11.4859,0.7299,1.4498,47000,
13:27:52: 73666169,1200000|1200000|1200000|1200000,11.3723,0.6572,1.3096,47000,
13:27:52:225143229,1200000|1200000|1200000|1200000,11.5101,0.7223,1.5318,47000,
13:27:52:376630822,1200000|1200000|1200000|1200000,10.8568,0.6825,1.4502,47000,
13:27:52:528123078,1200000|1200000|1200000|1200000,12.1350,0.7294,1.5189,48000,
13:27:52:679639874,1200000|1200000|1200000|1200000,11.3012,0.6966,1.4356,47000,
13:27:52:831187858,1200000|1200000|1200000|1200000,11.9422,0.6943,1.4466,46000,
13:27:52:982737992,1200000|1200000|1200000|1200000,11.8110,0.6891,1.5587,47000,
13:27:53:134209094,1200000|1200000|1200000|1200000,11.3943,0.6934,1.5042,46000,
13:27:53:285703574,1200000|1200000|1200000|1200000,11.3109,0.7078,1.5102,48000,
13:27:53:437177154,1200000|1200000|1200000|1200000,11.0349,0.6676,1.4784,48000,
13:27:53:588699527,1200000|1200000|1200000|1200000,11.7515,0.7162,1.5068,47000,
13:27:53:740181760,1200000|1200000|1200000|1200000,11.4111,0.6577,1.3495,48000,
13:27:53:891683020,1200000|1200000|1200000|1200000,10.9379,0.6307,1.2891,47000,
13:27:54: 43211564,1200000|1200000|1200000|1200000,10.5701,0.5808,1.3395,48000,
13:27:54:194712413,1200000|1200000|1200000|1200000,11.7433,0.8248,1.6753,48000,
13:27:54:346186679,1200000|1200000|1200000|1200000,11.0042,0.6409,1.4202,47000,
13:27:54:497678052,1200000|1200000|1200000|1200000,11.5703,0.7020,1.5051,48000,
13:27:54:649161946,1200000|1200000|1200000|1200000,11.1064,0.6795,1.5575,46000,
13:27:54:800652552,1200000|1200000|1200000|1200000,10.5934,0.6242,1.4033,48000,
13:27:54:952140499,1200000|1200000|1200000|1200000,11.5023,0.6255,1.3235,47000,
13:27:55:103644618,1200000|1200000|1200000|1200000,11.1961,0.6766,1.4104,47000,
13:27:55:255170305,1200000|1200000|1200000|1200000,12.7006,0.7201,1.4419,47000,
13:27:55:406695282,1200000|1200000|1200000|1200000,11.1164,0.6950,1.4896,47000,
13:27:55:558219145,1200000|1200000|1200000|1200000,11.0920,0.6742,1.4625,48000,
13:27:55:709701078,1200000|1200000|1200000|1200000,10.5320,0.6633,1.4805,47000,
13:27:55:861199734,1200000|1200000|1200000|1200000,11.6579,0.6924,1.4161,47000,
13:27:56: 12691974,1200000|1200000|1200000|1200000,10.5388,0.6580,1.3620,46000,
13:27:56:164176544,1200000|1200000|1200000|1200000,11.7021,0.7309,1.5725,47000,
13:27:56:315703373,1200000|1200000|1200000|1200000,9.3936,0.5850,1.4251,47000,
13:27:56:467245925,1200000|1200000|1200000|1200000,7.2026,0.4112,1.3793,48000,
13:27:56:618802882,1200000|1200000|1200000|1200000,7.5398,0.3740,1.2483,47000,
13:27:56:770289132,1200000|1200000|1200000|1200000,7.4297,0.3724,1.3202,48000,
13:27:56:921781623,1200000|1200000|1200000|1200000,7.5673,0.4011,1.3175,47000,
13:27:57: 73266652,1200000|1200000|1200000|1200000,8.6060,0.4425,1.3275,47000,
13:27:57:224717750,1200000|1200000|1200000|1200000,7.2381,0.3769,1.3464,47000,
13:27:57:376206427,1200000|1200000|1200000|1200000,7.1798,0.3203,1.3027,47000,
13:27:57:527723423,1200000|1200000|1200000|1200000,8.3499,0.4329,1.3549,48000,
13:27:57:679236253,1200000|1200000|1200000|1200000,7.1680,0.3560,1.2837,48000,
13:27:57:830782766,1200000|1200000|1200000|1200000,8.1762,0.3884,1.3241,47000,
13:27:57:982263675,1200000|1200000|1200000|1200000,7.3798,0.3326,1.2970,47000,
13:27:58:133745103,1200000|1200000|1200000|1200000,8.2319,0.3966,1.3074,48000,
13:27:58:285223864,1200000|1200000|1200000|1200000,7.5459,0.3409,1.2837,47000,
13:27:58:436708101,1200000|1200000|1200000|1200000,7.9995,0.4287,1.3269,47000,
13:27:58:588192572,1200000|1200000|1200000|1200000,6.9221,0.3157,1.3130,48000,
13:27:58:739708730,1200000|1200000|1200000|1200000,7.7750,0.4328,1.3416,47000,
13:27:58:891242174,1200000|1200000|1200000|1200000,6.6969,0.3072,1.2857,48000,
13:27:59: 42799451,1200000|1200000|1200000|1200000,7.0630,0.3452,1.2574,48000,
13:27:59:194278790,1200000|1200000|1200000|1200000,7.8516,0.3574,1.2765,47000,
13:27:59:345753089,1200000|1200000|1200000|1200000,6.2745,0.3045,1.2753,48000,
13:27:59:497219231,1200000|1200000|1200000|1200000,7.5320,0.4372,1.3706,48000,
13:27:59:648693819,1200000|1200000|1200000|1200000,7.6992,0.3598,1.2953,47000,
13:27:59:800168115,1200000|1200000|1200000|1200000,6.6849,0.3026,1.2780,48000,
13:27:59:951679173,1200000|1200000|1200000|1200000,7.1180,0.3794,1.3025,48000,
13:28:00:103187275,1200000|1200000|1200000|1200000,7.8989,0.3805,1.3200,48000,
13:28:00:254704957,1200000|1200000|1200000|1200000,7.6909,0.3348,1.3030,47000,
13:28:00:406181629,1200000|1200000|1200000|1200000,7.4379,0.3280,1.2961,47000,
13:28:00:557658293,1200000|1200000|1200000|1200000,7.2101,0.3764,1.3063,47000,
13:28:00:709133731,1200000|1200000|1200000|1200000,8.0372,0.3969,1.3398,47000,
13:28:00:860609094,1200000|1200000|1200000|1200000,8.2484,0.3808,1.3602,47000,
13:28:01: 12091669,1200000|1200000|1200000|1200000,7.2459,0.3381,1.2812,47000,
13:28:01:163605123,1200000|1200000|1200000|1200000,7.1997,0.3457,1.2683,47000,
13:28:01:315146263,1200000|1200000|1200000|1200000,7.1530,0.3362,1.2986,47000,
13:28:01:466673034,1200000|1200000|1200000|1200000,7.6127,0.4040,1.3015,47000,
13:28:01:618162355,1200000|1200000|1200000|1200000,7.6582,0.3822,1.3477,47000,
13:28:01:769648389,1200000|1200000|1200000|1200000,7.4083,0.3552,1.2900,47000,
13:28:01:921169401,1200000|1200000|1200000|1200000,6.9298,0.3001,1.2964,47000,
13:28:02: 72623593,1200000|1200000|1200000|1200000,6.6292,0.3375,1.3169,47000,
13:28:02:224099716,1200000|1200000|1200000|1200000,9.2264,0.4780,1.3835,47000,
13:28:02:375605413,1200000|1200000|1200000|1200000,7.2085,0.3432,1.3279,47000,
13:28:02:527183113,1200000|1200000|1200000|1200000,8.0822,0.4537,1.4689,47000,
13:28:02:678729149,1200000|1200000|1200000|1200000,6.7442,0.3343,1.2850,47000,
13:28:02:830220550,1200000|1200000|1200000|1200000,7.9631,0.3662,1.2879,48000,
13:28:02:981704448,1200000|1200000|1200000|1200000,7.3134,0.3101,1.2819,47000,
13:28:03:133186269,1200000|1200000|1200000|1200000,8.4580,0.4329,1.3127,48000,
13:28:03:284676180,1200000|1200000|1200000|1200000,7.1323,0.3828,1.3340,47000,
13:28:03:436143352,1200000|1200000|1200000|1200000,7.7844,0.4144,1.3358,47000,
13:28:03:587653492,1200000|1200000|1200000|1200000,7.7752,0.3808,1.3747,47000,
13:28:03:739193243,1200000|1200000|1200000|1200000,7.3214,0.3905,1.3485,47000,
13:28:03:890737435,1200000|1200000|1200000|1200000,6.5505,0.3634,1.2799,47000,
13:28:04: 42233695,1200000|1200000|1200000|1200000,6.6582,0.2956,1.2866,47000,
13:28:04:193718663,1200000|1200000|1200000|1200000,7.5271,0.3962,1.3163,48000,
13:28:04:345208132,1200000|1200000|1200000|1200000,6.8278,0.3085,1.3069,47000,
13:28:04:496693273,1200000|1200000|1200000|1200000,7.3292,0.3797,1.3067,47000,
13:28:04:648182384,1200000|1200000|1200000|1200000,7.8905,0.3683,1.2725,48000,
13:28:04:799704682,1200000|1200000|1200000|1200000,6.5537,0.3003,1.2704,47000,
13:28:04:951231788,1200000|1200000|1200000|1200000,7.7144,0.3658,1.3529,48000,
13:28:05:102704332,1200000|1200000|1200000|1200000,6.9981,0.3296,1.2424,47000,
13:28:05:254197413,1200000|1200000|1200000|1200000,7.3463,0.3424,1.2970,47000,
13:28:05:405680517,1200000|1200000|1200000|1200000,7.1746,0.3211,1.3015,48000,
13:28:05:557174543,1200000|1200000|1200000|1200000,8.2452,0.4905,1.4456,47000,
13:28:05:708677152,1200000|1200000|1200000|1200000,7.0978,0.3393,1.3143,48000,
13:28:05:860207942,1200000|1200000|1200000|1200000,8.4424,0.4276,1.3343,48000,
13:28:06: 11730323,1200000|1200000|1200000|1200000,6.6651,0.3557,1.2400,48000,
13:28:06:163247127,1200000|1200000|1200000|1200000,7.4738,0.3892,1.3115,48000,
13:28:06:314758863,1200000|1200000|1200000|1200000,7.5253,0.3861,1.2837,47000,
13:28:06:466243041,1200000|1200000|1200000|1200000,6.8126,0.3585,1.3030,48000,
13:28:06:617730750,1200000|1200000|1200000|1200000,7.8469,0.3568,1.2930,48000,
13:28:06:769211496,1200000|1200000|1200000|1200000,7.1668,0.3320,1.3040,46000,
13:28:06:920700115,1200000|1200000|1200000|1200000,7.4389,0.3291,1.2403,47000,
13:28:07: 72190851,1200000|1200000|1200000|1200000,7.1501,0.3170,1.3013,47000,
13:28:07:223703916,1200000|1200000|1200000|1200000,8.3253,0.3957,1.3581,47000,
13:28:07:375231006,1200000|1200000|1200000|1200000,7.6900,0.3295,1.2845,47000,
13:28:07:526782563,1200000|1200000|1200000|1200000,7.6807,0.4595,1.3929,47000,
13:28:07:678274412,1200000|1200000|1200000|1200000,6.7701,0.2800,1.3041,48000,
13:28:07:829764364,1200000|1200000|1200000|1200000,8.2806,0.4323,1.3132,47000,
13:28:07:981255985,1200000|1200000|1200000|1200000,6.6540,0.2821,1.2969,48000,
13:28:08:132763792,1200000|1200000|1200000|1200000,8.2836,0.4362,1.2951,47000,
13:28:08:284249906,1200000|1200000|1200000|1200000,8.3738,0.3844,1.4274,47000,
13:28:08:435758793,1200000|1200000|1200000|1200000,7.9774,0.3635,1.2960,47000,
13:28:08:587272387,1200000|1200000|1200000|1200000,7.9288,0.4361,1.3635,47000,
13:28:08:738792910,1200000|1200000|1200000|1200000,8.6308,0.4345,1.3202,48000,
13:28:08:890276109,1200000|1200000|1200000|1200000,6.7045,0.2965,1.2905,47000,
13:28:09: 41757723,1200000|1200000|1200000|1200000,7.0176,0.3368,1.2804,47000,
13:28:09:193242087,1200000|1200000|1200000|1200000,7.7143,0.3898,1.3000,47000,
13:28:09:344724273,1200000|1200000|1200000|1200000,7.1569,0.3270,1.3084,47000,
13:28:09:496198695,1200000|1200000|1200000|1200000,6.9614,0.3722,1.3532,47000,
13:28:09:647716842,1200000|1200000|1200000|1200000,8.0285,0.3960,1.3580,47000,
13:28:09:799257665,1200000|1200000|1200000|1200000,7.5632,0.3556,1.3110,48000,
13:28:09:950792345,1200000|1200000|1200000|1200000,8.0318,0.3683,1.3050,47000,
13:28:10:102277486,1200000|1200000|1200000|1200000,7.0453,0.3470,1.3069,47000,
