System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
15:16:26:673751225,2000000|1500000|1700000|1700000,19.0910,3.1426,4.6907,53000,
15:16:27:  7735318,1600000|1200000|1300000|1800000,22.5357,6.4490,4.9958,53000,
15:16:27:342009448,1200000|1200000|2100000|1400000,22.3100,6.2131,4.8409,52000,
15:16:27:676566796,1200000|1200000|2100000|1200000,18.7096,2.7874,4.6673,52000,
15:16:28: 11062807,1200000|1200000|1500000|1700000,21.3611,5.3513,4.7487,52000,
15:16:28:345704942,1200000|1200000|1500000|1200000,18.8713,2.8865,4.6862,51000,
15:16:28:680220198,2200000|2200000|2000000|2200000,22.1018,6.0699,4.7862,54000,
15:16:29: 14182992,1200000|1700000|1200000|1200000,20.7570,4.6764,4.9467,52000,
15:16:29:348716679,1200000|1200000|1200000|1200000,18.9270,2.9328,4.6168,52000,
15:16:29:683267244,1200000|1600000|1200000|1200000,21.8435,5.8348,4.8013,53000,
15:16:30: 17865509,1200000|1600000|1200000|1200000,18.5255,2.6086,4.6303,52000,
15:16:30:352415622,1800000|1700000|2000000|1400000,22.3683,6.3572,4.7001,53000,
15:16:30:686572411,1200000|1900000|1200000|2000000,21.7266,5.5657,5.0214,52000,
15:16:31: 21158796,1700000|1800000|2200000|1200000,19.2706,3.2810,4.7138,54000,
15:16:31:355382837,1200000|1200000|2200000|1200000,21.7405,5.7667,4.7124,53000,
15:16:31:689917185,1200000|1200000|1200000|1200000,18.6308,2.6303,4.6027,52000,
15:16:32: 24479980,1200000|1300000|1200000|1200000,21.4411,5.4845,4.6757,52000,
15:16:32:359066062,1300000|1900000|2000000|1900000,20.8719,4.8326,4.6439,53000,
15:16:32:693311529,1200000|1200000|1200000|1200000,22.6548,6.5099,5.0413,52000,
15:16:33: 27869910,1200000|1900000|1200000|1500000,21.2442,5.2147,4.6635,52000,
15:16:33:362400021,1200000|1400000|1200000|1700000,21.2585,5.2208,4.6682,51000,
15:16:33:697018736,1900000|2000000|1200000|1300000,21.4895,5.5362,4.7105,52000,
15:16:34: 31107362,1600000|1400000|1600000|1300000,24.3036,8.3362,4.7149,53000,
15:16:34:365296274,1200000|1200000|1200000|1900000,21.4890,5.4222,4.7337,52000,
15:16:34:699827319,1200000|1700000|1700000|1200000,25.1692,9.0055,5.1133,52000,
15:16:35: 34393771,1500000|2000000|1700000|1300000,22.9252,6.9127,4.7190,52000,
15:16:35:368385922,1200000|1200000|1200000|1200000,23.0977,7.1059,4.8194,51000,
15:16:35:702905869,1200000|1700000|2000000|1200000,24.0258,7.9941,4.7171,53000,
15:16:36: 37428360,1200000|2200000|1400000|1500000,21.3847,5.4551,4.6872,53000,
15:16:36:371859956,1300000|1900000|2000000|1200000,23.5955,7.5306,4.7369,52000,
15:16:36:706282119,1300000|2000000|1700000|1800000,26.7717,10.6259,5.1597,54000,
15:16:37: 40333785,1300000|1400000|1900000|1700000,23.2091,7.1498,4.6979,53000,
15:16:37:374389918,1300000|1900000|1200000|1300000,23.5130,7.5075,4.8038,53000,
15:16:37:708883690,1500000|1400000|1400000|1500000,23.3745,7.4327,4.6424,53000,
15:16:38: 43164546,1200000|2000000|1200000|1700000,22.1640,6.1281,4.6294,52000,
15:16:38:377742953,1500000|1900000|1400000|1800000,22.9260,6.9951,4.7051,53000,
15:16:38:711792547,1400000|1300000|2000000|1600000,23.0621,7.0268,4.8646,53000,
15:16:39: 45809102,1300000|1300000|1300000|1500000,25.2181,9.0247,4.9380,53000,
15:16:39:380263007,1200000|1400000|1400000|1600000,21.9104,5.9605,4.7461,53000,
15:16:39:714487477,1700000|1400000|1200000|1200000,23.7635,7.6999,4.6348,52000,
15:16:40: 48659450,1600000|1700000|1200000|1200000,24.4180,8.4338,4.7358,53000,
15:16:40:382869935,1200000|1900000|1400000|2000000,23.4801,7.5294,4.7214,54000,
15:16:40:717001469,1200000|1200000|1300000|1200000,22.8815,6.8628,4.6765,53000,
15:16:41: 51562132,2200000|1900000|2000000|1500000,27.4436,11.2359,5.0813,53000,
15:16:41:385547220,1200000|1200000|2000000|1300000,22.7965,6.8086,4.7687,53000,
15:16:41:720083496,1300000|1800000|1400000|1500000,22.9197,6.8965,4.6952,53000,
15:16:42: 54211144,1200000|1200000|1200000|1200000,22.0192,6.0594,4.6800,52000,
15:16:42:388749289,1200000|1700000|1400000|1200000,21.3325,5.3179,4.6654,53000,
15:16:42:723351431,1400000|1200000|1200000|1200000,21.3787,5.3823,4.6464,52000,
15:16:43: 57805874,1200000|1600000|1500000|1500000,23.4129,7.2537,5.0649,53000,
15:16:43:392385715,1200000|1800000|1200000|1400000,21.4389,5.4075,4.7768,52000,
15:16:43:726917424,1800000|1900000|1600000|1500000,21.5042,5.5895,4.6251,53000,
15:16:44: 61039351,1400000|1400000|1400000|1500000,23.4993,7.4256,4.7099,52000,
15:16:44:395359720,1200000|1400000|1400000|1700000,23.0579,7.0765,4.7008,54000,
15:16:44:729498741,1200000|1300000|1200000|1700000,23.0858,7.1340,4.6858,52000,
15:16:45: 63761524,1200000|1400000|1200000|1200000,24.3652,8.3183,4.6736,53000,
15:16:45:398390379,1300000|1900000|2000000|1600000,25.5598,9.3697,5.1687,51000,
15:16:45:732845975,1800000|1500000|1200000|1200000,23.9661,7.9390,4.7510,53000,
15:16:46: 66930263,1400000|2200000|1800000|1400000,24.6692,8.6796,4.7505,53000,
15:16:46:401291164,2000000|1800000|1200000|1800000,23.3648,7.3332,4.8116,53000,
15:16:46:735283297,1200000|1200000|1300000|1800000,21.8953,5.9180,4.7168,52000,
15:16:47: 69817261,1400000|1200000|1700000|1200000,25.6040,9.5000,5.0065,54000,
15:16:47:404110441,2100000|1200000|1300000|1500000,23.4433,7.3149,4.8402,53000,
15:16:47:738096478,1200000|1500000|1700000|1700000,22.8941,6.9152,4.7014,52000,
15:16:48: 72619939,1800000|1500000|2000000|1800000,23.6683,7.7417,4.7854,53000,
15:16:48:406808807,1200000|1400000|1500000|1900000,22.8378,6.7645,4.6969,52000,
15:16:48:741456717,1200000|1200000|1300000|1200000,24.0410,7.8100,5.1039,53000,
15:16:49: 75977310,1300000|1900000|1500000|1200000,23.1033,7.1437,4.7532,52000,
15:16:49:410446098,1400000|1200000|1600000|1900000,22.1617,6.1377,4.7326,52000,
15:16:49:744473706,2000000|1800000|1400000|1800000,23.8697,7.6893,5.1073,52000,
15:16:50: 78517309,1900000|1500000|1300000|1600000,22.4286,6.3794,4.8782,53000,
15:16:50:412593282,1200000|1800000|1900000|1200000,21.4845,5.4996,4.7495,53000,
15:16:50:747072804,1300000|1700000|1200000|1800000,21.6896,5.6820,4.6510,52000,
15:16:51: 81237852,1500000|1500000|1800000|1600000,25.7261,9.5531,5.1656,53000,
15:16:51:415425091,1200000|1900000|1400000|1700000,21.7015,5.7292,4.6798,52000,
15:16:51:749913698,1200000|1300000|1200000|1400000,20.9150,4.9063,4.7495,52000,
15:16:52: 84512015,1700000|1800000|1500000|1500000,22.4958,6.4765,4.8244,53000,
15:16:52:418782281,1200000|1300000|1200000|1200000,22.4884,6.3396,4.9290,52000,
15:16:52:753390319,1200000|1600000|1500000|1500000,21.2083,5.2054,4.8159,52000,
15:16:53: 87624382,1500000|1900000|1200000|1200000,22.3444,6.3841,4.6965,53000,
15:16:53:421846957,1300000|1200000|1200000|1200000,25.0140,8.8338,5.1303,53000,
15:16:53:756303792,1200000|1700000|1200000|1300000,21.7310,5.6987,4.5806,53000,
15:16:54: 90888472,1700000|1200000|1700000|1600000,21.9297,5.9918,4.6858,52000,
15:16:54:425069686,1800000|1300000|1200000|1300000,23.0849,6.8114,5.1115,52000,
15:16:54:759190997,1200000|1200000|1200000|1200000,21.0649,5.0854,4.7164,53000,
15:16:55: 93762286,1200000|1200000|1200000|1700000,20.7926,4.7910,4.6313,52000,
15:16:55:428321327,1200000|1300000|1200000|1200000,23.6233,7.3850,5.1596,53000,
15:16:55:762975842,1500000|1700000|1200000|1200000,21.3653,5.3524,4.8095,53000,
15:16:56: 97119757,1400000|1200000|1200000|1600000,23.3149,7.3665,4.7065,53000,
15:16:56:431441648,1200000|1500000|1200000|1300000,25.5926,9.3101,5.1112,53000,
15:16:56:766114017,1500000|1200000|1600000|1700000,21.2430,5.2997,4.6995,52000,
15:16:57:100467962,1200000|1200000|1600000|1700000,21.0767,5.0543,4.6962,53000,
15:16:57:434738546,1200000|1200000|1200000|1800000,23.0536,6.8630,5.2070,53000,
15:16:57:768835940,1200000|1500000|1300000|1500000,21.7327,5.6888,4.6660,53000,
15:16:58:103412409,1200000|1200000|1500000|1500000,23.9295,7.7707,5.1367,53000,
15:16:58:437956916,1200000|1200000|1200000|1500000,21.2828,5.2650,4.6973,52000,
15:16:58:772485353,1400000|1200000|1500000|1200000,23.3580,7.2092,5.0150,53000,
15:16:59:106870211,1400000|1400000|1200000|1600000,22.9899,6.9564,4.7754,54000,
15:16:59:441170767,1300000|1900000|1500000|1200000,25.0031,8.8423,5.2234,53000,
15:16:59:775602872,1200000|1900000|1200000|1200000,21.9133,5.9027,4.6978,52000,
15:17:00:110179003,1200000|1200000|1300000|1300000,23.3932,7.2587,5.0032,53000,
15:17:00:444591232,1400000|1200000|1400000|1200000,25.2185,8.9225,5.1639,53000,
15:17:00:778892909,2000000|1600000|2000000|2000000,23.4320,7.4155,4.9209,53000,
15:17:01:112956377,1800000|1200000|1500000|1200000,23.7423,7.5791,4.9358,53000,
15:17:01:447093677,1200000|1300000|1200000|2000000,24.7553,8.4879,5.0158,53000,
15:17:01:781586840,1700000|1800000|1900000|1600000,22.4712,6.3654,5.0611,54000,
15:17:02:115617484,1700000|2000000|2100000|1200000,20.6745,4.6613,4.8910,53000,
15:17:02:449679379,1300000|2100000|1200000|1600000,23.6457,7.3274,5.1562,52000,
15:17:02:784164340,1900000|1200000|1300000|1200000,21.4802,5.5287,4.6686,53000,
15:17:03:118246637,1200000|1500000|1400000|1800000,24.4173,8.2481,5.1412,53000,
15:17:03:452803225,1200000|1200000|1200000|1200000,19.1268,3.1520,4.6429,52000,
15:17:03:787335099,1200000|2200000|1800000|1200000,23.2087,6.9756,5.1870,52000,
15:17:04:121868864,1500000|1700000|2100000|1300000,22.7494,6.8061,4.7547,52000,
15:17:04:456165292,1200000|1200000|1800000|1400000,24.1525,7.8975,5.0877,53000,
15:17:04:790685319,1900000|1400000|2100000|1900000,20.5810,4.4946,4.8875,54000,
15:17:05:124689908,1900000|1400000|2100000|1200000,21.6843,5.5437,5.0674,53000,
15:17:05:458800251,1300000|1300000|1500000|1500000,23.7987,7.6085,5.1499,52000,
15:17:05:793349329,1200000|1200000|1200000|1200000,21.4003,5.3841,4.7448,53000,
15:17:06:127946394,1500000|1800000|1700000|1200000,25.2519,9.0336,5.1726,54000,
15:17:06:462050164,2000000|1200000|1200000|1200000,22.6985,6.7509,4.7099,53000,
15:17:06:796042759,1500000|1700000|1200000|1200000,25.1984,8.9134,5.1066,53000,
15:17:07:130337383,1300000|1500000|1500000|1400000,22.9430,6.7614,5.0684,54000,
15:17:07:464733441,1800000|1600000|1300000|1200000,21.7557,5.8033,4.8047,54000,
15:17:07:798818063,1200000|1500000|1200000|1600000,22.3261,6.0468,5.0543,53000,
15:17:08:133148739,1200000|1200000|1400000|1900000,20.5869,4.6208,4.7293,53000,
