System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
18:22:59:375901743,1300000|1500000|1800000|1200000,27.8187,11.7649,4.9714,50000,
18:22:59:710247782,1900000|1500000|1200000|1700000,27.0646,10.9443,4.8726,50000,
18:23:00: 44354143,1300000|1400000|1500000|1600000,26.2390,10.2227,4.7274,50000,
18:23:00:378743892,1800000|1700000|1700000|2000000,27.9003,11.9053,4.8211,51000,
18:23:00:712952937,1700000|1300000|1900000|1200000,28.4035,12.2793,4.7321,50000,
18:23:01: 47086013,1200000|1900000|1200000|1200000,26.3168,10.2766,4.8640,51000,
18:23:01:381186973,1500000|1400000|2100000|1400000,27.4078,11.3515,4.8076,51000,
18:23:01:715120363,1500000|1900000|2200000|1700000,28.3095,12.1518,5.1775,51000,
18:23:02: 49155777,1800000|1600000|1200000|2000000,28.0044,11.9941,4.8067,50000,
18:23:02:383295913,1700000|1300000|1600000|1800000,26.3205,10.2596,4.7370,52000,
18:23:02:717439029,1200000|1600000|1900000|1300000,26.2365,10.0908,4.8951,50000,
18:23:03: 51479569,1500000|1200000|1800000|1500000,26.6534,10.6079,4.8432,51000,
18:23:03:385632945,1500000|2000000|1400000|1800000,27.9985,11.9576,4.6970,51000,
18:23:03:719700294,1300000|1200000|1200000|1600000,27.8307,11.7955,4.8038,50000,
18:23:04: 54183492,1200000|1200000|1200000|1200000,26.5481,10.4715,4.8143,50000,
18:23:04:388696573,1700000|1700000|1700000|1200000,28.2360,12.1436,5.1666,51000,
18:23:04:722805041,1300000|1500000|1900000|1900000,26.3765,10.2239,4.7945,51000,
18:23:05: 56947372,1500000|1900000|1300000|1600000,27.5192,11.4726,4.7691,52000,
18:23:05:391007514,1300000|1300000|1900000|1300000,26.4537,10.4130,4.7227,49000,
18:23:05:725101743,1700000|1400000|1200000|1500000,26.7813,10.7097,4.8695,50000,
18:23:06: 59218011,1500000|1600000|1900000|1200000,26.3850,10.3861,4.8146,50000,
18:23:06:393375656,1500000|1800000|1400000|1800000,27.3944,11.2553,4.7717,51000,
18:23:06:727716457,1200000|1500000|1700000|1700000,28.1127,12.0697,4.8183,49000,
18:23:07: 62112045,1200000|1600000|1500000|1700000,28.0048,11.9028,5.1443,50000,
18:23:07:396411191,1700000|1700000|1800000|1700000,26.2553,10.1269,4.8758,50000,
18:23:07:730614874,1400000|2100000|1300000|1800000,26.0290,10.0233,4.8457,50000,
18:23:08: 64750073,1400000|1300000|1400000|1800000,26.5672,10.5205,4.8091,50000,
18:23:08:398995141,1800000|1700000|1300000|1200000,25.4273,9.3109,4.8703,50000,
18:23:08:733078866,1800000|1800000|1500000|1200000,26.0796,10.0446,4.7983,51000,
18:23:09: 67154614,1200000|1400000|1200000|1900000,26.1337,10.0883,4.7569,49000,
18:23:09:401467592,1900000|1200000|1400000|1200000,25.2206,9.2054,4.8011,50000,
18:23:09:735555787,1500000|1600000|1600000|1900000,27.2259,11.1087,5.0084,51000,
18:23:10: 69631361,1500000|1300000|1500000|1600000,26.3293,10.1541,4.9715,51000,
18:23:10:403812801,1200000|1400000|1300000|1700000,26.0503,9.9913,4.8161,51000,
18:23:10:738122469,1300000|1200000|2100000|1200000,26.0142,9.9878,4.9456,50000,
18:23:11: 72574608,1500000|1300000|1500000|1500000,26.9679,10.8502,4.8216,50000,
18:23:11:406860486,1300000|1200000|1300000|1700000,27.1635,11.1443,4.8279,51000,
18:23:11:741000294,1500000|1800000|1700000|1700000,28.0294,11.9895,4.7537,51000,
18:23:12: 75112288,1300000|1200000|1400000|1500000,27.5872,11.4588,4.7439,50000,
18:23:12:409320379,1500000|2100000|1500000|1600000,27.0988,11.0393,4.8120,51000,
18:23:12:743261393,2100000|1400000|1200000|1700000,27.8071,11.6688,5.0694,51000,
18:23:13: 77237953,1200000|1900000|1900000|1200000,26.9250,10.8975,4.6563,51000,
18:23:13:411301657,1700000|1500000|1200000|1300000,25.7943,9.7346,4.8949,51000,
18:23:13:745501352,1500000|1400000|1700000|1400000,26.2317,10.2125,4.7559,49000,
18:23:14: 79873461,1200000|1200000|1200000|1300000,26.5483,10.4869,4.6989,50000,
18:23:14:414411623,1300000|1500000|1800000|1200000,25.7488,9.6838,4.8252,50000,
18:23:14:748862030,1500000|2000000|1500000|1900000,26.6653,10.6961,4.7682,50000,
18:23:15: 82873664,1200000|1200000|1200000|1800000,26.8360,10.7245,4.6508,50000,
18:23:15:417356038,1300000|1500000|1800000|1600000,27.5525,11.4257,5.1201,52000,
18:23:15:751526189,1300000|1500000|1200000|1200000,25.5605,9.4729,4.8390,50000,
18:23:16: 85763326,1400000|1700000|1300000|1200000,26.0285,10.0038,4.6928,50000,
18:23:16:420157072,1400000|1800000|1600000|1400000,26.1867,10.1931,4.8280,50000,
18:23:16:754356569,1500000|1600000|1600000|1700000,25.8989,9.7658,4.8184,51000,
18:23:17: 88580926,1800000|1200000|1600000|1500000,26.2642,10.2246,4.7803,50000,
18:23:17:422711327,1900000|1200000|1200000|1200000,26.3607,10.2954,4.8855,50000,
18:23:17:756752622,2100000|1700000|1600000|2200000,27.1325,11.0072,5.0356,52000,
18:23:18: 90672394,1600000|1900000|1200000|1300000,27.1429,11.1329,4.8145,51000,
18:23:18:424994970,1200000|1200000|1200000|1200000,24.6574,8.5377,4.7918,49000,
18:23:18:759627244,1200000|1200000|2200000|1200000,19.3749,3.4207,4.6935,50000,
18:23:19: 94309114,1200000|1200000|1200000|1200000,18.5483,2.5749,4.6381,49000,
18:23:19:428836133,1200000|1200000|1200000|1200000,18.7087,2.7222,4.6246,49000,
18:23:19:763359147,1200000|1200000|1200000|1200000,18.6715,2.7432,4.6368,50000,
18:23:20: 97977682,1200000|1200000|1200000|1200000,18.5375,2.5675,4.6241,49000,
18:23:20:432482003,1200000|1200000|1500000|1700000,21.5650,5.5286,4.6943,49000,
18:23:20:767060994,1200000|1200000|1500000|1200000,18.7313,2.7741,4.5752,48000,
18:23:21:101704952,1200000|1200000|1200000|1200000,18.5587,2.5860,4.6363,49000,
18:23:21:436205373,1200000|1200000|1200000|1200000,18.6389,2.7110,4.6247,48000,
18:23:21:770694812,1200000|1200000|1200000|1200000,18.6677,2.6767,4.6373,49000,
18:23:22:105274160,1200000|1200000|1200000|1200000,18.5199,2.5470,4.5704,49000,
18:23:22:439751914,1200000|1200000|1200000|1200000,18.6211,2.6998,4.6247,49000,
18:23:22:774976181,1200000|1200000|1200000|1200000,18.7426,2.7349,4.5996,48000,
18:23:23:109592430,1900000|1400000|2100000|1400000,27.2528,11.2594,4.9260,51000,
18:23:23:443638077,2200000|1900000|1900000|1900000,27.4423,11.4129,4.7671,51000,
18:23:23:777569859,1600000|1900000|1700000|1400000,27.4809,11.4059,4.8892,51000,
18:23:24:111683070,1800000|1300000|1500000|1400000,27.2228,11.0706,4.9854,50000,
18:23:24:445915457,1400000|1700000|1800000|1500000,27.0961,11.0499,4.8206,50000,
18:23:24:780025664,1700000|1200000|1200000|1400000,26.2206,10.1728,4.7902,50000,
18:23:25:114188907,1900000|1500000|1700000|1900000,26.0912,10.1031,4.7300,50000,
18:23:25:448212737,1500000|2200000|1600000|2000000,25.7065,9.5812,4.7725,50000,
18:23:25:782237430,1200000|1200000|1200000|1200000,23.0163,6.9921,4.8297,49000,
18:23:26:116770334,2000000|1200000|1200000|1400000,23.2682,7.2793,4.7949,50000,
18:23:26:450775918,1200000|1800000|1400000|1300000,21.3059,5.3435,4.7307,51000,
18:23:26:784945580,1200000|1200000|1200000|1400000,19.9554,3.9019,4.7517,50000,
18:23:27:119553931,1200000|1200000|1200000|1700000,21.2430,5.2736,4.8569,49000,
18:23:27:454155952,1500000|1200000|1300000|1500000,20.3331,4.3137,4.7389,50000,
18:23:27:788449067,1200000|1800000|1700000|1200000,19.6433,3.6637,4.6431,49000,
18:23:28:122971951,1200000|1300000|1800000|1200000,20.8078,4.8039,4.6983,50000,
18:23:28:457353031,1200000|1200000|1200000|1200000,19.3422,3.3955,4.6653,50000,
18:23:28:791930118,1200000|1200000|1200000|1200000,18.5832,2.5968,4.6529,49000,
18:23:29:126490443,1200000|1200000|1200000|1200000,21.5147,5.5021,4.8090,49000,
18:23:29:461089714,1200000|1200000|1200000|1200000,18.7481,2.8245,4.6435,49000,
18:23:29:795697309,1200000|1200000|1200000|1900000,21.5398,5.4962,4.8277,49000,
18:23:30:130282483,1200000|1200000|1200000|1900000,18.6109,2.6346,4.5932,49000,
18:23:30:464869118,1200000|1200000|1200000|1200000,18.7386,2.8175,4.6429,49000,
18:23:30:799452476,1500000|1200000|1200000|1600000,21.5233,5.4752,4.7575,48000,
18:23:31:133782604,1200000|1200000|1200000|2200000,18.5602,2.6285,4.6404,49000,
18:23:31:468265435,1200000|1200000|1200000|1200000,18.8269,2.8320,4.6475,50000,
18:23:31:802804575,1200000|1300000|1700000|1200000,21.2406,5.2097,4.7546,50000,
18:23:32:137403170,1200000|1200000|1200000|1200000,18.5863,2.6620,4.6671,49000,
18:23:32:471940571,1200000|1200000|1200000|2200000,18.7783,2.7842,4.6713,49000,
18:23:32:807063138,1600000|1400000|2200000|1300000,19.0167,3.0618,4.6720,50000,
18:23:33:141147464,1200000|1200000|1200000|1200000,20.6127,4.6366,4.6911,48000,
18:23:33:475704171,1200000|1200000|1200000|1200000,18.7833,2.7871,4.6243,48000,
18:23:33:810277482,1200000|1200000|1200000|1200000,18.5150,2.5396,4.6380,48000,
18:23:34:144759219,1200000|1700000|1600000|1900000,21.3299,5.3578,4.7617,50000,
18:23:34:479286676,1200000|1200000|1200000|1200000,19.1504,3.1483,4.6758,49000,
18:23:34:813881984,1200000|1200000|1200000|1200000,18.5260,2.5481,4.5969,48000,
18:23:35:148356344,1200000|1200000|1200000|1200000,18.4632,2.5328,4.6553,48000,
18:23:35:482830908,1800000|1200000|1200000|1900000,21.3733,5.3231,4.8210,50000,
18:23:35:817005898,1200000|1200000|1200000|1900000,18.6384,2.6859,4.6578,49000,
18:23:36:151523809,1200000|1200000|1200000|1200000,18.4982,2.5778,4.5984,50000,
18:23:36:486043173,1200000|1200000|1200000|1200000,18.9575,2.9740,4.6620,49000,
18:23:36:820569330,1200000|1200000|1200000|1200000,18.5418,2.5556,4.6683,49000,
18:23:37:155104354,1200000|1700000|1200000|1200000,21.5503,5.5804,4.7409,50000,
18:23:37:489711176,1200000|1200000|1200000|1200000,18.9804,2.9954,4.6224,48000,
18:23:37:824822795,1200000|1200000|1200000|1200000,18.5134,2.5619,4.6311,48000,
18:23:38:159311815,1200000|1200000|1200000|1200000,18.5211,2.5357,4.6691,49000,
18:23:38:493812282,1200000|1200000|1400000|1400000,21.3622,5.3268,4.7400,49000,
18:23:38:828343067,1200000|1200000|1400000|1200000,18.5531,2.6288,4.6876,48000,
18:23:39:162839627,1200000|1200000|1200000|1200000,18.5473,2.5614,4.5996,48000,
18:23:39:497372564,1700000|1200000|1200000|1200000,18.8208,2.8948,4.6097,49000,
18:23:39:831505061,1200000|1200000|1200000|1200000,18.5974,2.5910,4.6169,49000,
18:23:40:166048859,1200000|1300000|1700000|1200000,20.6952,4.7295,4.8181,48000,
18:23:40:500598926,1200000|1200000|1700000|1200000,19.2441,3.2451,4.6504,49000,
18:23:40:835152761,1200000|1200000|1700000|1200000,18.6397,2.6643,4.6249,48000,
18:23:41:169682331,1200000|1200000|1200000|1200000,18.5624,2.6439,4.6267,49000,
18:23:41:504257125,1200000|1200000|1200000|1200000,18.8478,2.8553,4.6100,48000,
18:23:41:838778343,1200000|1600000|1200000|1300000,20.7816,4.7543,4.7387,50000,
18:23:42:173189546,1200000|1200000|2000000|1200000,18.8913,2.9610,4.6111,49000,
18:23:42:507804954,1200000|1200000|2000000|1200000,19.1953,3.2006,4.6592,49000,
18:23:42:842824472,1200000|1200000|1200000|1200000,18.6205,2.6668,4.6179,49000,
18:23:43:177425584,1200000|1200000|1200000|1200000,18.5190,2.5478,4.5992,48000,
18:23:43:511928988,1200000|2200000|1200000|1200000,18.7605,2.8323,4.6334,48000,
18:23:43:846551030,1200000|1400000|1200000|1700000,21.1421,5.1053,4.7731,48000,
18:23:44:181228148,1200000|1400000|1200000|1200000,18.5644,2.5903,4.6607,49000,
18:23:44:515935800,1200000|1200000|1200000|1200000,18.8838,2.9067,4.6202,48000,
18:23:44:850520541,1200000|1200000|1200000|1200000,18.5310,2.6148,4.6397,48000,
18:23:45:185059439,2200000|2200000|2200000|1200000,18.7895,2.7927,4.7122,49000,
18:23:45:519035515,1200000|2200000|2200000|1200000,19.9037,3.9408,4.6788,48000,
18:23:45:853242919,1200000|1700000|1600000|1200000,20.8855,4.9087,4.7474,49000,
18:23:46:187836720,1200000|1200000|1200000|1200000,18.6215,2.6376,4.6350,48000,
18:23:46:522372844,1200000|1200000|1200000|1200000,18.7784,2.7953,4.6314,49000,
18:23:46:856954832,1200000|1200000|1200000|1200000,18.4701,2.5564,4.6249,48000,
18:23:47:191450822,1200000|1200000|1200000|1200000,18.5284,2.5452,4.5999,50000,
18:23:47:525991396,2200000|1200000|1200000|1200000,18.8493,2.8639,4.6192,48000,
18:23:47:860623171,1900000|1900000|1300000|1200000,21.2125,5.2505,4.7292,49000,
18:23:48:194702842,1200000|1200000|1300000|1200000,18.6779,2.6639,4.6402,49000,
18:23:48:529297113,1200000|1200000|1200000|1200000,18.7827,2.8597,4.6311,48000,
18:23:48:863841897,1200000|1200000|1200000|1200000,18.5580,2.5715,4.5964,49000,
18:23:49:198359807,1200000|1200000|1200000|1200000,18.5531,2.5790,4.6339,48000,
18:23:49:532909938,1200000|1200000|1200000|1200000,18.8370,2.9134,4.6045,48000,
18:23:49:867467943,1200000|1300000|1200000|1200000,21.2498,5.2084,4.7586,48000,
18:23:50:202098218,1200000|1200000|1200000|1200000,18.5300,2.5541,4.6202,49000,
18:23:50:536619575,1200000|1200000|1200000|1200000,18.7614,2.8316,4.6329,49000,
18:23:50:871207083,1200000|1200000|1200000|1200000,18.5136,2.5316,4.6666,48000,
18:23:51:205739071,1200000|1200000|1200000|1200000,18.5187,2.5397,4.6410,48000,
18:23:51:540261674,1200000|1200000|1200000|1200000,18.7689,2.8414,4.6181,49000,
18:23:51:874817772,1200000|1200000|1200000|1200000,18.5260,2.5419,4.6118,48000,
18:23:52:209428544,1500000|1200000|1800000|1200000,21.4654,5.4328,4.7437,48000,
18:23:52:543867930,1200000|1200000|1200000|1200000,19.0338,3.0950,4.6423,49000,
18:23:52:878932762,1200000|1200000|1200000|1200000,18.4752,2.5230,4.6045,49000,
18:23:53:213486170,1200000|1200000|1200000|1200000,18.5454,2.5628,4.6407,48000,
18:23:53:548004968,1200000|1200000|1200000|1200000,18.9421,2.9539,4.5878,48000,
18:23:53:882601632,1200000|1200000|1200000|1200000,18.5009,2.5836,4.6371,48000,
18:23:54:217167430,1200000|1200000|1200000|1200000,18.5378,2.5551,4.6541,50000,
18:23:54:551669917,1200000|1200000|1200000|1200000,21.1615,5.1197,4.7337,49000,
