System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
10:47:11: 36609181,1200000|1200000|1200000|1200000,18.6118,2.6037,4.6170,50000,
10:47:11:188134407,1200000|1200000|1200000|1200000,18.6318,2.6481,4.5498,50000,
10:47:11:339685300,1200000|1200000|1200000|1200000,18.4742,2.5048,4.6842,50000,
10:47:11:491240704,1200000|1200000|1200000|1200000,18.5003,2.5340,4.6403,49000,
10:47:11:642719483,1200000|1200000|1200000|1200000,18.6586,2.6638,4.6107,50000,
10:47:11:794203649,1200000|1200000|1200000|1200000,18.6641,2.7109,4.6332,50000,
10:47:11:945632147,1200000|1200000|1200000|1200000,18.8289,2.8218,4.6351,50000,
10:47:12: 97142086,1200000|1200000|1200000|1200000,18.5858,2.6288,4.6063,50000,
10:47:12:248617668,1200000|1200000|1200000|1200000,18.5773,2.5887,4.6451,50000,
10:47:12:400186699,1200000|1200000|1200000|1200000,18.5679,2.4766,4.6475,49000,
10:47:12:551740886,1200000|1200000|1200000|1200000,18.5061,2.5394,4.6187,50000,
10:47:12:703276825,1200000|1200000|1200000|1200000,18.6294,2.6437,4.6354,50000,
10:47:12:854831674,1200000|1200000|1200000|1200000,18.9756,3.0113,4.6776,50000,
10:47:13:  6274924,1200000|1200000|1200000|1200000,18.5618,2.5876,4.6212,50000,
10:47:13:157764720,1200000|2200000|1200000|1200000,18.7103,2.7260,4.5115,50000,
10:47:13:309315469,1200000|2200000|1200000|1200000,18.4253,2.4826,4.6117,50000,
10:47:13:460839899,1200000|1200000|1200000|1200000,18.6146,2.6480,4.7076,50000,
10:47:13:612332734,1200000|1200000|1200000|1200000,18.6217,2.6452,4.6411,50000,
10:47:13:763867587,1200000|1200000|1200000|1200000,18.6124,2.5301,4.6175,50000,
10:47:13:915335374,1200000|1200000|1200000|1200000,18.6136,2.6464,4.6498,49000,
10:47:14: 66887133,1200000|1200000|1200000|1200000,18.4349,2.4777,4.6474,50000,
10:47:14:218374722,1200000|1200000|1200000|1200000,18.5912,2.6117,4.6011,50000,
10:47:14:369886732,1200000|1200000|1200000|1200000,18.4291,2.4659,4.6817,50000,
10:47:14:521375307,1200000|1200000|1200000|1200000,18.4939,2.5279,4.7105,50000,
10:47:14:672865333,1200000|2200000|1200000|1200000,18.7857,2.8216,4.6189,50000,
10:47:14:824393582,1200000|2200000|1200000|1200000,18.8619,2.9031,4.6310,50000,
10:47:14:975841308,1200000|1200000|1200000|1200000,18.6715,2.6857,4.6615,50000,
10:47:15:127385731,1200000|1200000|1900000|1200000,24.6805,8.2460,5.5749,50000,
10:47:15:279009768,1200000|1200000|1200000|1200000,18.6472,2.5659,4.6311,50000,
10:47:15:430498187,1200000|1200000|1200000|1200000,18.4758,2.5115,4.7413,50000,
10:47:15:581985344,1200000|1200000|1200000|1200000,18.5395,2.5603,4.6089,50000,
10:47:15:733493346,1200000|1200000|1200000|1200000,18.6147,2.6396,4.6773,50000,
10:47:15:884983112,1200000|1200000|1200000|1200000,19.0343,3.0686,4.6808,49000,
10:47:16: 36461641,1200000|1200000|1200000|1200000,18.4556,2.4865,4.5884,49000,
10:47:16:187975140,1200000|1200000|1200000|1200000,18.5968,2.6404,4.5658,50000,
10:47:16:339517923,1200000|1200000|1200000|1200000,18.4235,2.4618,4.6113,49000,
10:47:16:491048309,1200000|1200000|1200000|1200000,18.4710,2.5069,4.6465,50000,
10:47:16:642537915,1200000|1200000|1200000|1200000,18.7223,2.6279,4.6418,50000,
10:47:16:794029658,1200000|1200000|1200000|1200000,18.7151,2.7464,4.6509,50000,
10:47:16:945483294,1200000|1200000|1200000|1200000,18.8872,2.9153,4.5568,49000,
10:47:17: 96965092,1200000|1200000|1200000|1200000,18.4386,2.4719,4.6190,49000,
10:47:17:248440068,1200000|1200000|1200000|1200000,18.5450,2.5722,4.5835,49000,
10:47:17:399977901,1200000|1200000|1200000|1200000,18.4268,2.4630,4.6501,50000,
10:47:17:551480670,1200000|1200000|1200000|1200000,18.4699,2.4996,4.6143,49000,
10:47:17:703023597,1200000|1200000|1200000|1200000,18.6037,2.6544,4.6354,49000,
10:47:17:854517183,1200000|1200000|1200000|1200000,18.9563,2.9794,4.6114,50000,
10:47:18:  6015756,1200000|1200000|1200000|1200000,18.4694,2.4873,4.6305,50000,
10:47:18:157506038,1200000|1200000|1200000|1200000,18.7128,2.6111,4.6688,49000,
10:47:18:308993457,1200000|1200000|1200000|1200000,18.4498,2.4734,4.6480,49000,
10:47:18:460468349,1200000|1200000|1200000|1200000,18.4955,2.5255,4.6096,49000,
10:47:18:611972596,1200000|1200000|1200000|1200000,18.5774,2.5900,4.6400,50000,
10:47:18:763486112,1200000|1200000|1200000|1200000,18.5457,2.5779,4.7066,49000,
10:47:18:914988694,1200000|1200000|1200000|1200000,18.7121,2.7481,4.6492,50000,
10:47:19: 66463160,1200000|1200000|1200000|1200000,18.4322,2.4584,4.6787,50000,
10:47:19:217945132,1200000|1200000|1200000|1200000,18.5967,2.6416,4.6396,49000,
10:47:19:369428675,1200000|1200000|1200000|1200000,18.4487,2.4812,4.6362,48000,
10:47:19:520918027,1200000|1200000|1200000|1200000,18.4911,2.5197,4.7266,49000,
10:47:19:672410834,1200000|1500000|1700000|1200000,24.7770,8.2229,5.6236,50000,
10:47:19:824068447,1200000|1500000|1700000|1200000,19.2053,3.2500,4.6239,50000,
10:47:19:975589380,1200000|1200000|2200000|1200000,19.4563,3.4640,4.6041,50000,
10:47:20:127167294,1200000|1200000|2200000|1200000,18.6677,2.6927,4.6341,49000,
10:47:20:278643553,1200000|1200000|1200000|1200000,18.5612,2.5835,4.6591,49000,
10:47:20:430129159,1200000|1200000|1200000|1200000,18.5135,2.5358,4.7076,49000,
10:47:20:581614607,1200000|1200000|1200000|1200000,18.4794,2.5261,4.6471,49000,
10:47:20:733095050,1200000|1200000|1200000|1200000,18.6104,2.6310,4.6666,50000,
10:47:20:884594249,1200000|1200000|1200000|1200000,19.0301,3.0668,4.6483,50000,
10:47:21: 36114402,1200000|1200000|1200000|1200000,18.5718,2.5912,4.6771,50000,
10:47:21:187640579,1200000|1200000|1200000|1200000,18.8410,2.7334,4.5672,50000,
10:47:21:339209282,1200000|1200000|1200000|1200000,18.5104,2.5446,4.6273,49000,
10:47:21:490693611,1200000|1200000|1200000|1200000,18.5939,2.6160,4.6614,50000,
10:47:21:642234154,1200000|1200000|1200000|1200000,18.6905,2.7124,4.6797,49000,
10:47:21:793717853,1200000|1200000|1200000|1200000,18.7580,2.7864,4.6558,49000,
10:47:21:945217625,1200000|1200000|1200000|1200000,18.7400,2.7643,4.6531,50000,
10:47:22: 96752785,1200000|1200000|1200000|1200000,18.5402,2.5932,4.6745,49000,
10:47:22:248236897,1200000|1200000|1200000|1200000,18.6247,2.6394,4.6219,50000,
10:47:22:399765507,1200000|1200000|1200000|1200000,18.4231,2.4605,4.6500,50000,
10:47:22:551304443,1200000|1200000|1200000|1200000,18.4772,2.5106,4.7049,49000,
10:47:22:702838960,1200000|1200000|1200000|1200000,18.7364,2.6441,4.5760,49000,
10:47:22:854334342,1200000|1200000|1200000|1200000,18.9314,2.9670,4.6786,49000,
10:47:23:  5775397,1200000|1200000|1200000|1200000,18.4654,2.4927,4.6823,49000,
10:47:23:157275364,1200000|1200000|1200000|1200000,18.6058,2.6341,4.6713,50000,
10:47:23:308755929,1200000|1200000|1200000|1200000,18.4567,2.4901,4.6419,49000,
10:47:23:460245992,1200000|1200000|1200000|1200000,18.4922,2.5172,4.6321,50000,
10:47:23:611765345,1200000|1200000|1200000|1200000,18.5423,2.5879,4.6940,50000,
10:47:23:763287171,1200000|1200000|1200000|1200000,18.6045,2.6481,4.6430,49000,
10:47:23:914723939,1200000|1200000|1200000|1200000,18.6692,2.6958,4.6214,49000,
10:47:24: 66211629,1200000|1200000|1200000|1200000,18.4469,2.4760,4.6480,49000,
10:47:24:217695393,1500000|1400000|1200000|1300000,21.8475,5.4928,4.9517,50000,
10:47:24:368992518,1800000|1400000|1200000|1200000,21.2677,5.1348,5.2389,49000,
10:47:24:520088679,1200000|1200000|1200000|1200000,18.7236,2.7071,4.6321,49000,
10:47:24:671266387,1200000|1200000|1200000|1200000,18.6982,2.6806,4.6367,50000,
10:47:24:822768623,1200000|1200000|1200000|1200000,18.6619,2.6992,4.6775,49000,
10:47:24:974186448,1200000|1200000|1200000|1200000,18.7021,2.7284,4.6219,50000,
10:47:25:125690487,1200000|1200000|1200000|1200000,18.5182,2.5721,4.6695,50000,
10:47:25:277348055,1200000|1200000|1200000|1200000,18.5213,2.5627,4.6005,49000,
10:47:25:428836524,1200000|1200000|1200000|1200000,18.4449,2.4796,4.6818,49000,
10:47:25:580310699,1200000|1200000|1200000|1200000,18.4970,2.5242,4.6794,50000,
10:47:25:731838599,1200000|1200000|1200000|1200000,18.7231,2.6301,4.6261,49000,
10:47:25:883386166,1200000|1200000|1200000|1200000,18.8985,2.9296,4.6326,49000,
10:47:26: 34911242,1200000|1200000|1200000|1200000,18.4731,2.5049,4.6811,49000,
10:47:26:186409964,1200000|1200000|1200000|1200000,18.6072,2.6319,4.6070,49000,
10:47:26:337890963,1200000|1200000|1200000|1200000,18.4160,2.4527,4.6196,49000,
10:47:26:489364913,1200000|1200000|1200000|1200000,18.4857,2.5123,4.6736,48000,
10:47:26:640835892,1200000|1200000|1200000|1200000,18.5424,2.5885,4.6578,50000,
10:47:26:792283931,1200000|1200000|1200000|1200000,18.6811,2.6984,4.6015,50000,
10:47:26:943806903,1200000|1200000|1200000|1200000,18.8101,2.8450,4.6411,49000,
10:47:27: 95333279,1200000|1200000|1200000|1200000,18.4722,2.5050,4.6141,49000,
10:47:27:246874625,1200000|1200000|1200000|1200000,18.5722,2.6002,4.6619,49000,
10:47:27:398375338,1200000|1200000|1200000|1200000,18.5462,2.4538,4.6334,49000,
10:47:27:549862614,1200000|1200000|1200000|1200000,18.4984,2.5220,4.5480,50000,
10:47:27:701349689,1200000|1200000|1200000|1200000,18.6241,2.6459,4.6676,49000,
10:47:27:852827743,1200000|1200000|1200000|1200000,19.0108,3.0403,4.6143,49000,
10:47:28:  4265121,1200000|1200000|1200000|1200000,18.5205,2.5439,4.5568,50000,
10:47:28:155785344,1200000|1200000|1200000|1200000,18.5721,2.5977,4.6066,49000,
10:47:28:307316653,1200000|1200000|1200000|1200000,18.4626,2.5114,4.5980,49000,
10:47:28:458863130,1200000|1200000|1200000|1200000,18.4351,2.4707,4.6352,50000,
10:47:28:610370969,1200000|1200000|1200000|1200000,18.5357,2.5726,4.6115,50000,
10:47:28:761860288,1200000|1200000|1200000|1200000,18.6716,2.5662,4.6291,50000,
10:47:28:913365724,1200000|1700000|1200000|1200000,18.8319,2.8424,4.6642,51000,
10:47:29: 64536326,1900000|1200000|1400000|1400000,27.8916,11.4120,5.8977,51000,
10:47:29:215585422,1700000|1400000|1500000|1800000,27.7785,10.8419,6.0542,51000,
10:47:29:366807308,1200000|1300000|1800000|1300000,27.8722,11.0518,5.9271,51000,
10:47:29:518165361,1300000|1300000|1600000|1600000,27.6103,10.8517,5.9746,51000,
10:47:29:669345961,1500000|1800000|1300000|1600000,28.0661,11.4544,5.8159,51000,
10:47:29:820485197,1500000|1500000|1300000|1500000,28.8323,11.8257,6.2437,50000,
10:47:29:971840650,1600000|1200000|1200000|1200000,27.7651,10.9418,6.0227,51000,
10:47:30:123042288,1500000|1400000|1800000|1200000,28.7810,11.6812,5.9640,51000,
10:47:30:275873845,1900000|1700000|1500000|1200000,27.5991,11.2343,5.6895,51000,
10:47:30:426920034,1600000|1200000|1500000|1200000,28.5508,11.7266,5.9223,51000,
10:47:30:578166570,1500000|1700000|1200000|1200000,27.5063,10.6179,5.9203,52000,
10:47:30:729389630,1800000|1800000|1900000|1200000,27.2206,10.4057,5.9267,52000,
10:47:30:880480554,1400000|1700000|1700000|1300000,27.6331,11.0079,5.8880,52000,
10:47:31: 31647926,1800000|1500000|1300000|1500000,27.7997,10.8873,5.8401,52000,
10:47:31:182777421,1500000|1300000|1600000|1500000,27.5490,10.7293,5.9249,50000,
10:47:31:334080568,1200000|1900000|1200000|1500000,27.6195,10.9221,5.8708,51000,
10:47:31:485553424,1200000|1400000|1200000|1500000,27.3630,10.6418,5.8557,51000,
10:47:31:636929926,1200000|1900000|1200000|1200000,27.7418,10.9388,6.0767,51000,
10:47:31:788470422,1700000|1700000|1800000|1700000,27.6531,10.9071,5.8019,51000,
10:47:31:939562551,1700000|1800000|1700000|1500000,27.7277,10.9182,5.7943,52000,
10:47:32: 90776947,1500000|1400000|2100000|1400000,27.1489,10.2534,5.9561,52000,
10:47:32:241880912,1700000|1200000|1300000|1200000,27.3372,10.7244,6.2089,51000,
10:47:32:393120893,1300000|1400000|1400000|1400000,27.6730,10.8176,5.8491,52000,
10:47:32:544444711,1600000|1200000|2000000|1800000,26.9328,10.2447,5.9953,51000,
10:47:32:695618723,1400000|1800000|1200000|1600000,27.5381,10.8051,5.8299,51000,
10:47:32:846803814,1300000|1400000|1700000|1300000,27.1595,10.2237,6.1030,51000,
10:47:32:998273344,1300000|1600000|1400000|1200000,26.9197,10.1148,6.0648,51000,
10:47:33:149502797,1300000|1700000|1700000|1500000,27.7282,11.2385,5.8218,52000,
10:47:33:300694308,1600000|1500000|1400000|1200000,28.1425,11.4349,5.8873,52000,
10:47:33:451861514,1600000|2100000|1600000|1600000,27.3546,10.5640,5.8856,52000,
10:47:33:602900904,1200000|1500000|1200000|1600000,28.3629,11.6289,5.9266,51000,
10:47:33:754070540,1500000|1700000|2000000|1700000,28.9190,12.2946,6.1792,52000,
10:47:33:905362263,1200000|1900000|1600000|1200000,27.7093,11.0351,5.8723,51000,
10:47:34: 56493826,1400000|1200000|1400000|1900000,28.1710,11.4518,5.7946,52000,
10:47:34:207850706,1400000|1700000|1700000|1400000,29.1004,12.3557,5.9968,52000,
10:47:34:359239664,1300000|1500000|1600000|1700000,28.4374,11.8804,5.8224,52000,
10:47:34:510393010,1500000|1800000|2100000|1500000,28.2297,11.6410,5.9395,52000,
10:47:34:661535418,1900000|1700000|1500000|1500000,28.5172,12.0530,5.8150,52000,
10:47:34:812569103,1200000|1200000|1200000|1800000,29.3360,12.6708,5.7496,53000,
10:47:34:963667704,1600000|1600000|1500000|1800000,29.1995,12.5773,5.8840,51000,
10:47:35:114902890,1700000|1600000|1900000|1500000,28.8286,12.4324,5.7868,51000,
10:47:35:266044239,1500000|2100000|1700000|2100000,28.3917,11.5971,5.8698,52000,
10:47:35:417292970,1600000|1200000|1600000|1800000,28.0355,11.3396,5.9889,52000,
10:47:35:568487659,1200000|1200000|1900000|1200000,27.9318,11.2311,6.0016,52000,
10:47:35:719756713,1700000|1500000|1600000|1300000,27.8345,11.0753,5.9567,51000,
10:47:35:871247030,1300000|1200000|1200000|1700000,26.9260,10.2841,5.9380,52000,
10:47:36: 22365261,1300000|1300000|1700000|1600000,28.3589,11.8894,5.8154,53000,
10:47:36:173858494,1500000|1600000|1200000|1200000,27.6572,10.9538,6.0965,53000,
10:47:36:325063640,1900000|1900000|1300000|1800000,28.2116,11.5548,5.9315,52000,
10:47:36:476152436,1300000|1300000|1200000|1200000,28.0871,11.2176,5.9389,51000,
10:47:36:630716154,1500000|1200000|2000000|1200000,27.4138,11.1090,5.7997,53000,
10:47:36:781778858,1200000|1700000|1900000|1900000,29.4075,12.7383,5.8026,53000,
10:47:36:932807640,1700000|1200000|1400000|2000000,27.8775,11.4522,5.9146,52000,
10:47:37: 83996810,1200000|2000000|1300000|1700000,28.8486,12.0839,5.8833,52000,
10:47:37:235094491,1200000|1500000|1600000|1200000,28.9738,12.2925,5.8962,52000,
10:47:37:386544642,1700000|1500000|1400000|1500000,27.8159,11.1924,5.8294,52000,
10:47:37:537698164,1600000|1200000|1500000|1300000,26.7861,10.1349,5.9121,52000,
10:47:37:688942695,1200000|2000000|1500000|1200000,28.5445,12.0832,5.9343,52000,
10:47:37:839969208,1200000|1900000|1600000|1700000,29.0068,12.2788,5.7644,52000,
10:47:37:991435471,1800000|1200000|1500000|1200000,27.8885,11.3190,5.7756,52000,
10:47:38:142547564,1500000|1900000|2000000|1700000,28.5813,12.0245,5.8245,52000,
10:47:38:293928601,1600000|1200000|1400000|1600000,28.3954,11.8681,5.8626,52000,
10:47:38:445136599,1700000|1500000|1800000|1200000,28.6290,11.9617,5.7885,53000,
10:47:38:596197865,1600000|1200000|1500000|1800000,26.9554,10.5248,5.9368,52000,
10:47:38:747346405,1200000|1200000|1500000|2000000,28.1316,11.3388,5.9955,53000,
10:47:38:898351403,1600000|1500000|1300000|1400000,29.3987,12.7457,5.9295,52000,
10:47:39: 49574380,1200000|1200000|1300000|1400000,28.6684,12.2339,5.9568,52000,
10:47:39:200932261,1900000|1200000|1700000|1700000,29.6632,13.0170,5.8050,52000,
10:47:39:351970773,1800000|1200000|1200000|1900000,29.2016,12.5142,5.9637,53000,
10:47:39:503093853,2000000|1400000|1900000|1400000,27.9409,11.3109,5.8111,52000,
10:47:39:654135299,1200000|1600000|1600000|1700000,28.0318,11.5723,5.9728,53000,
10:47:39:805677318,2000000|1200000|1500000|1300000,27.9891,11.3303,5.9518,53000,
10:47:39:956701049,1400000|1300000|1400000|1900000,27.5382,10.7079,5.8897,52000,
10:47:40:107936899,1600000|1300000|1600000|1300000,28.5844,11.8888,5.7134,53000,
10:47:40:259123564,1200000|1500000|1200000|1200000,27.5818,10.9256,5.8046,52000,
10:47:40:410623722,1300000|1200000|1300000|1700000,27.5469,10.9658,5.9352,53000,
10:47:40:562479183,1500000|2000000|1300000|1800000,27.5547,10.8654,5.7713,53000,
10:47:40:713458604,1500000|1200000|1700000|1300000,25.0128,8.4329,5.5750,52000,
10:47:40:864552301,1500000|1700000|1600000|1300000,22.5193,6.2098,5.1719,51000,
10:47:41: 15762496,1200000|1200000|1300000|1400000,20.7976,4.7208,4.9930,50000,
10:47:41:167361240,1200000|1500000|1300000|1200000,24.6929,8.1011,5.6435,51000,
10:47:41:319029390,1200000|1500000|1300000|1200000,18.6644,2.6888,4.5689,51000,
10:47:41:470608815,1300000|1300000|1800000|1600000,23.9978,7.5821,5.4992,51000,
10:47:41:622089129,1300000|1200000|1800000|1200000,18.7716,2.7759,4.6905,51000,
10:47:41:773492359,1400000|1700000|1500000|1200000,21.2225,5.0594,5.0086,52000,
10:47:41:924694378,1600000|1200000|1700000|1200000,21.9139,5.6729,5.0985,50000,
10:47:42: 75934151,1200000|1200000|1700000|1200000,18.4964,2.6119,4.7129,51000,
10:47:42:227177155,1200000|1200000|1200000|1200000,18.9540,2.9458,4.7410,51000,
10:47:42:378702127,1200000|1200000|1400000|2000000,26.3517,9.7302,5.4464,51000,
10:47:42:530339378,1200000|1200000|1200000|2000000,18.6734,2.7113,4.6354,51000,
10:47:42:681805944,1200000|1200000|1200000|1200000,18.6620,2.6704,4.6408,50000,
10:47:42:833267645,1700000|1500000|1800000|1200000,19.5788,3.5256,4.7587,50000,
10:47:42:984465798,1200000|1200000|1200000|1700000,23.7494,7.4099,5.3402,51000,
10:47:43:136020422,1200000|1200000|1200000|1200000,18.7022,2.7168,4.5971,50000,
10:47:43:287568918,1200000|1200000|1200000|1200000,18.5498,2.5812,4.6429,50000,
10:47:43:439107244,1200000|1200000|1200000|1200000,18.4361,2.4646,4.5576,50000,
10:47:43:590572367,1500000|1400000|1200000|1900000,23.7379,7.2937,5.4011,52000,
10:47:43:741941586,1300000|1500000|1300000|1200000,19.8926,3.7779,4.8686,50000,
10:47:43:893408321,1200000|1200000|1300000|1200000,19.2135,3.2553,4.6278,50000,
10:47:44: 44963103,1900000|1200000|1300000|1200000,18.5846,2.6252,4.6909,50000,
10:47:44:195979859,1200000|1200000|1300000|1200000,18.7021,2.6471,4.6499,51000,
10:47:44:347507951,1400000|1200000|1500000|1200000,21.0699,4.8754,5.0929,52000,
10:47:44:498855929,1200000|1200000|1400000|1400000,21.7499,5.4421,5.2580,49000,
10:47:44:650352832,1200000|1200000|1400000|1200000,18.6729,2.6766,4.6748,50000,
10:47:44:801903291,1200000|1200000|1400000|1200000,18.8138,2.8566,4.7206,51000,
10:47:44:953450254,1200000|1200000|1200000|1200000,18.6611,2.6887,4.6044,50000,
10:47:45:104929223,1200000|1200000|1200000|1200000,18.5683,2.5841,4.6128,50000,
10:47:45:256408760,1200000|1600000|1200000|1200000,21.9325,5.7315,5.1239,51000,
10:47:45:407767070,1800000|1600000|1200000|1400000,21.0584,4.8196,5.0478,50000,
10:47:45:559015240,1200000|1200000|1200000|1200000,18.6053,2.5924,4.6173,50000,
10:47:45:710494303,1200000|1200000|1200000|1200000,18.6069,2.6250,4.6485,51000,
10:47:45:861955642,1200000|1200000|1200000|1200000,18.9860,3.0095,4.5769,51000,
10:47:46: 13439641,1200000|1200000|1200000|1200000,18.6427,2.5443,4.6484,51000,
10:47:46:164918280,1200000|1200000|1200000|1200000,18.5555,2.5767,4.6724,50000,
10:47:46:316425916,1800000|1400000|1300000|1200000,24.8590,8.4531,5.5207,51000,
10:47:46:467626519,1200000|1200000|1300000|1200000,18.4234,2.5415,4.6092,50000,
10:47:46:619176247,1200000|1200000|2200000|2200000,23.0149,6.9536,4.6789,51000,
10:47:46:770671115,1200000|1200000|1200000|2200000,19.4100,3.3122,4.5633,51000,
10:47:46:921548215,1200000|1200000|1200000|1200000,19.7409,3.8080,4.6049,50000,
10:47:47: 73023484,1200000|1200000|1200000|1200000,18.4522,2.4984,4.6493,49000,
10:47:47:224498770,1200000|1200000|1200000|1200000,18.6547,2.6756,4.6095,50000,
10:47:47:376030269,1300000|1200000|1600000|1500000,23.8210,7.4317,5.4428,51000,
10:47:47:527524629,1200000|1200000|1200000|1200000,18.9333,2.8980,4.7142,50000,
10:47:47:679105488,1200000|1200000|1200000|1200000,18.6711,2.5736,4.6390,51000,
10:47:47:830595805,1200000|1200000|1200000|1200000,18.8520,2.8758,4.6134,50000,
10:47:47:982062797,1200000|1200000|1200000|1200000,18.5309,2.5566,4.6494,50000,
10:47:48:133545622,1200000|1200000|1200000|1200000,18.5927,2.6112,4.6408,50000,
10:47:48:285044616,1200000|1200000|1200000|1200000,18.5401,2.5720,4.6463,50000,
10:47:48:436557568,1200000|1200000|1200000|1200000,18.4244,2.4917,4.6472,50000,
10:47:48:588339040,1500000|1600000|1600000|1700000,25.1203,8.6900,5.5174,52000,
10:47:48:739721604,1200000|1200000|1200000|1200000,18.8731,2.8432,4.5980,50000,
10:47:48:891275308,1200000|1200000|1200000|1200000,19.1417,3.0515,4.6472,50000,
10:47:49: 42786313,1200000|1200000|1200000|1200000,18.5007,2.5290,4.6548,50000,
10:47:49:194273090,1200000|1200000|1200000|1200000,18.5690,2.5883,4.6177,51000,
10:47:49:345764215,1200000|1200000|1200000|1200000,18.5330,2.5601,4.5767,50000,
10:47:49:497239321,1200000|1200000|1200000|1200000,18.4582,2.4870,4.7111,50000,
10:47:49:648689166,1200000|1200000|1200000|1200000,18.6319,2.6469,4.5732,51000,
10:47:49:800212639,1500000|1700000|1400000|1500000,21.1144,4.9669,4.9334,51000,
10:47:49:951537722,1300000|1200000|1200000|1200000,22.6410,6.3484,5.1798,50000,
10:47:50:103071874,1200000|1200000|1200000|1200000,18.4884,2.5125,4.6345,50000,
10:47:50:254550252,1200000|1200000|1200000|1200000,18.5883,2.6261,4.6783,50000,
10:47:50:406035101,1200000|1200000|1200000|1200000,18.4461,2.4767,4.6755,50000,
10:47:50:557511571,1200000|1200000|1200000|1200000,18.4814,2.5083,4.6175,50000,
10:47:50:708993222,1200000|1200000|1200000|1200000,18.6097,2.6288,4.6410,50000,
10:47:50:860461188,1200000|1200000|1200000|1200000,18.9839,2.9994,4.6280,50000,
10:47:51: 11997521,1200000|1200000|1200000|1200000,18.6775,2.5789,4.5709,50000,
10:47:51:163486148,1500000|1500000|1200000|1200000,19.0735,2.9448,4.7680,50000,
10:47:51:316237645,1900000|1500000|1800000|1200000,23.7341,7.3842,5.4196,51000,
10:47:51:467381969,1900000|1200000|1200000|1200000,18.6253,2.6144,4.5966,50000,
10:47:51:618366652,1200000|1200000|1200000|1200000,18.8346,2.9100,4.7174,50000,
10:47:51:769891865,1200000|1200000|1200000|1200000,18.9312,2.9501,4.6490,51000,
10:47:51:921333161,1200000|1200000|1200000|1200000,18.9322,2.9442,4.6456,50000,
10:47:52: 72808073,1200000|1200000|1200000|1200000,18.4532,2.4837,4.6479,51000,
10:47:52:224284411,1200000|1200000|1200000|1200000,18.7600,2.6472,4.6396,51000,
10:47:52:375791431,1200000|1200000|1200000|1200000,18.4851,2.5064,4.6013,50000,
10:47:52:527332871,1200000|1200000|1200000|1200000,18.4957,2.5232,4.6687,51000,
10:47:52:678872722,1500000|1800000|1600000|1200000,20.8792,4.7296,5.0214,51000,
10:47:52:829967420,1200000|1200000|1500000|1400000,23.4308,7.0816,5.2430,51000,
10:47:52:981307484,1200000|1200000|1500000|1200000,18.6915,2.6987,4.6783,50000,
10:47:53:132796262,1200000|1200000|1200000|1200000,18.5775,2.5865,4.6134,50000,
10:47:53:284304262,1200000|1200000|1200000|1200000,18.5254,2.5567,4.6453,51000,
10:47:53:435824342,1200000|1200000|1200000|1200000,18.4595,2.4915,4.6803,50000,
10:47:53:587327048,1200000|1200000|1200000|1200000,18.4801,2.5110,4.6183,51000,
10:47:53:738811940,1200000|1200000|1200000|1200000,18.6421,2.6557,4.6280,51000,
10:47:53:890312283,1200000|1200000|1200000|1200000,19.0756,3.1207,4.6313,51000,
10:47:54: 41804882,1200000|1200000|1200000|1200000,18.5450,2.5647,4.6106,51000,
10:47:54:193304074,1200000|1200000|1200000|1200000,18.5573,2.5781,4.6528,51000,
10:47:54:344813723,1700000|1700000|1500000|1300000,24.4182,7.9542,5.5643,51000,
10:47:54:495989040,1700000|1200000|1200000|1200000,18.6565,2.6142,4.7302,51000,
10:47:54:647112123,1200000|2200000|1200000|1700000,19.2745,3.2259,4.6398,50000,
10:47:54:798034596,1200000|1200000|1200000|1200000,19.7412,3.8130,4.6481,51000,
10:47:54:949543742,1200000|1200000|1200000|1200000,18.9359,2.8400,4.6017,50000,
10:47:55:101019481,2200000|1200000|1200000|1200000,19.5336,3.5409,4.6326,50000,
10:47:55:251950691,1200000|1200000|1200000|1200000,18.7659,2.8463,4.6511,50000,
10:47:55:403471724,1200000|1200000|1200000|1200000,18.4392,2.4723,4.6494,50000,
10:47:55:554991620,1200000|1200000|1200000|1200000,18.5126,2.5383,4.6641,49000,
10:47:55:706472433,1200000|1200000|1200000|1200000,18.5825,2.6040,4.6705,50000,
10:47:55:857959865,1200000|1200000|1200000|1200000,19.3719,3.2787,4.5711,50000,
10:47:56:  9498399,1900000|1700000|1300000|1700000,24.1110,7.6609,5.3930,52000,
10:47:56:160562667,1200000|1700000|1200000|1200000,19.1719,3.2376,4.7342,50000,
10:47:56:312003136,1200000|1700000|1200000|1200000,18.6769,2.6891,4.6714,51000,
10:47:56:463583509,1200000|1200000|1200000|1200000,18.6160,2.5393,4.6497,50000,
10:47:56:615129861,1200000|1200000|1200000|1200000,18.6636,2.6856,4.6353,50000,
10:47:56:766586274,1200000|1200000|1200000|1200000,18.7716,2.7787,4.6699,50000,
10:47:56:918017039,1200000|1200000|1200000|1200000,18.8172,2.8333,4.6348,50000,
10:47:57: 69480430,1200000|1200000|2200000|1200000,20.0720,4.0790,4.6004,50000,
10:47:57:220399118,1200000|1200000|1200000|1200000,19.6166,3.6210,4.3781,50000,
10:47:57:373339658,1200000|1200000|1200000|1200000,18.4834,2.5496,4.6036,50000,
10:47:57:524836787,1200000|1200000|1200000|1200000,18.5256,2.5556,4.5834,50000,
