System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
17:06:34:745116763,1200000|1200000|1200000|1200000,18.3621,2.5082,3.4949,43000,
17:06:34:896659970,1200000|1200000|1200000|1200000,17.4679,2.2998,2.9302,43000,
17:06:35: 48088121,1200000|1200000|1200000|1200000,17.7724,2.3789,3.0719,44000,
17:06:35:199667205,1200000|1200000|1200000|1200000,15.1149,2.1366,2.8368,44000,
17:06:35:351227795,1200000|1200000|1200000|1200000,16.8691,2.2626,2.8096,43000,
17:06:35:502791024,1200000|1200000|1200000|1200000,17.1218,2.5170,3.0914,43000,
17:06:35:654333561,1200000|1200000|1200000|1200000,18.6652,2.8661,3.5661,45000,
17:06:35:805841970,1200000|1200000|1200000|1200000,19.1111,2.9858,3.8673,43000,
17:06:35:957279038,1200000|1200000|1200000|1200000,18.8262,2.8888,3.5274,44000,
17:06:36:108780938,1200000|1200000|1200000|1200000,18.9173,3.0527,3.9194,43000,
17:06:36:260311988,1200000|1200000|1200000|1200000,18.5859,2.8291,3.5929,45000,
17:06:36:411836757,1200000|1200000|1200000|1200000,19.0676,3.0866,4.4009,44000,
17:06:36:563383113,1200000|1200000|1200000|1200000,18.9356,2.9779,3.7712,44000,
17:06:36:714825826,1200000|1200000|1200000|1400000,18.7366,2.9171,3.4306,44000,
17:06:36:866348658,1200000|1200000|1200000|1200000,18.9956,2.9386,3.8383,44000,
17:06:37: 17871994,1200000|1200000|1200000|1200000,19.7097,3.6751,4.6895,45000,
17:06:37:169320023,1200000|1200000|1200000|1200000,20.1742,4.3403,4.6526,45000,
17:06:37:320754595,1200000|1200000|1200000|1200000,20.4271,4.4311,4.7145,44000,
17:06:37:472203763,1200000|1200000|1200000|1200000,20.4133,4.4353,4.7030,44000,
17:06:37:623706716,1200000|1200000|1200000|1200000,20.3430,4.2819,4.6867,44000,
17:06:37:775211525,1200000|1200000|1200000|1200000,20.2108,4.2797,4.6631,44000,
17:06:37:926643017,1200000|1200000|1200000|1200000,20.1967,4.3218,4.5587,44000,
17:06:38: 78059236,1200000|1200000|1200000|1200000,20.4264,4.3575,4.6422,45000,
17:06:38:229491404,1200000|1200000|1200000|1200000,20.2809,4.3936,4.6504,45000,
17:06:38:380928882,1200000|1200000|1200000|1200000,20.3383,4.4239,4.6095,44000,
17:06:38:532332571,1200000|1200000|1200000|1200000,21.2764,5.1758,4.7080,45000,
17:06:38:683767103,1200000|1200000|1200000|1200000,21.9922,6.0223,4.6173,45000,
17:06:38:835166555,1200000|1200000|1200000|1200000,22.1014,6.1284,4.6217,44000,
17:06:38:986572866,1200000|1200000|1200000|1200000,22.0242,6.0578,4.5845,45000,
17:06:39:137943984,1200000|1200000|1200000|1200000,22.1185,6.1403,4.6492,45000,
17:06:39:289343842,1200000|1200000|1200000|1200000,22.2696,6.2917,4.6169,44000,
17:06:39:440721343,1200000|1200000|1200000|1200000,22.2365,6.2575,4.6219,44000,
17:06:39:592086305,1200000|1200000|1200000|1200000,22.9115,6.9320,4.6175,44000,
17:06:39:743537327,1200000|1200000|1200000|1200000,22.0627,6.0928,4.5556,45000,
17:06:39:894957372,1200000|1200000|1200000|1200000,22.4156,6.4350,4.5811,46000,
17:06:40: 46346151,1600000|1600000|1600000|1600000,25.0226,8.9951,4.6583,45000,
17:06:40:197470498,1600000|1700000|1600000|1600000,27.3571,11.3410,4.6703,46000,
17:06:40:348540973,1500000|1700000|1500000|1500000,27.1409,11.3087,4.6195,45000,
17:06:40:499611190,1600000|1600000|1700000|1600000,27.4178,11.3187,4.5865,45000,
17:06:40:650696823,1600000|1600000|1700000|1600000,27.5006,11.4698,4.7030,46000,
17:06:40:801768933,1700000|1700000|1600000|1600000,27.1797,11.3438,4.6112,44000,
17:06:40:952763031,1700000|1500000|1600000|1600000,27.4118,11.2963,4.5839,46000,
17:06:41:103783361,1700000|1600000|1600000|1500000,27.3160,11.2711,4.6146,46000,
17:06:41:254834974,1600000|1700000|1600000|1600000,27.2364,11.3175,4.6495,45000,
17:06:41:405883366,1600000|1700000|1600000|1600000,27.5131,11.4856,4.6445,46000,
17:06:41:556960084,1700000|1700000|1700000|1700000,28.1566,12.1575,5.1059,47000,
17:06:41:708013771,1700000|1700000|1700000|1700000,28.6517,12.3456,5.5745,46000,
17:06:41:859082053,1700000|1700000|1700000|1700000,28.6659,12.4185,5.7044,45000,
17:06:42: 10112180,1700000|1700000|1700000|1700000,28.4837,12.4319,5.5833,46000,
17:06:42:161171849,1700000|1700000|1700000|1700000,28.7170,12.4056,5.5627,46000,
17:06:42:312235354,1700000|1700000|1700000|1700000,28.7071,12.4781,5.5102,46000,
17:06:42:463328477,1700000|1700000|1700000|1700000,28.4950,12.4330,5.9183,46000,
17:06:42:614414998,1700000|1700000|1700000|1700000,28.6438,12.3421,5.5681,46000,
17:06:42:765469953,1700000|1700000|1700000|1700000,28.6978,12.4362,5.7567,45000,
17:06:42:916515790,1700000|1700000|1700000|1700000,28.6275,12.5664,5.7044,47000,
17:06:43: 67616123,1700000|1700000|1200000|1200000,19.1874,4.6367,4.0408,45000,
17:06:43:218810398,1200000|1200000|1200000|1200000,8.7240,0.5890,1.4373,44000,
17:06:43:370313592,1200000|1200000|1200000|1200000,7.9833,0.5139,1.3670,45000,
17:06:43:521820260,1200000|1200000|1200000|1200000,7.5190,0.4764,1.4362,44000,
17:06:43:673322237,1200000|1200000|1200000|1200000,8.2423,0.5233,1.4332,44000,
17:06:43:824812771,1200000|1200000|1200000|1200000,8.1714,0.5512,1.4009,45000,
17:06:43:976312839,1200000|1200000|1200000|1200000,9.1088,0.5378,1.4263,43000,
17:06:44:127882928,1200000|1200000|1200000|1200000,7.8771,0.5633,1.4060,44000,
17:06:44:279507554,1200000|1200000|1200000|1200000,7.8339,0.4966,1.3803,45000,
17:06:44:431063544,1200000|1200000|1200000|1200000,6.9678,0.4558,1.3549,43000,
17:06:44:582626661,1200000|1200000|1200000|1200000,11.5070,1.0983,1.7194,44000,
17:06:44:734185761,1200000|1200000|1200000|1200000,10.1919,1.1239,1.7340,44000,
17:06:44:885729990,1200000|1200000|1200000|1200000,9.0954,0.9878,1.5164,44000,
17:06:45: 37267270,1200000|1200000|1200000|1200000,9.6698,1.0140,1.5345,43000,
17:06:45:188803683,1200000|1200000|1200000|1200000,10.5039,1.1538,1.9115,44000,
17:06:45:340352088,1200000|1200000|1200000|1200000,9.7058,1.0474,1.7012,45000,
17:06:45:491912865,1200000|1200000|1200000|1200000,10.3301,1.0371,1.5783,43000,
17:06:45:643405398,1200000|1200000|1200000|1200000,10.0401,1.0688,1.6278,43000,
17:06:45:794921282,1200000|1200000|1200000|1200000,10.6484,1.1419,1.6288,44000,
17:06:45:946460280,1200000|1200000|1200000|1200000,10.2272,1.0950,1.7403,44000,
17:06:46: 97989567,1200000|1200000|1200000|1200000,11.6277,1.4551,1.8726,44000,
17:06:46:249545976,1200000|1200000|1200000|1200000,10.1127,1.2200,1.5797,44000,
17:06:46:401045205,1200000|1200000|1200000|1200000,11.1779,1.3726,1.8945,46000,
17:06:46:552589092,1200000|1200000|1200000|1200000,10.7032,1.2584,1.6603,43000,
17:06:46:704094154,1200000|1200000|1200000|1200000,11.1150,1.4326,1.9971,44000,
17:06:46:855643768,1200000|1200000|1200000|1200000,11.0902,1.2963,1.8072,44000,
17:06:47:  7203017,1200000|1200000|1200000|1200000,13.7297,1.5791,2.3019,44000,
17:06:47:158812891,1200000|1200000|1200000|1200000,13.7354,1.6228,2.3767,44000,
17:06:47:310368534,1200000|1200000|1200000|1200000,13.9168,1.5353,2.3921,44000,
17:06:47:461922200,1200000|1200000|1200000|1200000,14.6086,1.6419,2.2979,44000,
17:06:47:613505433,1200000|1200000|1200000|1200000,13.4170,1.8979,2.8131,44000,
17:06:47:765038640,1200000|1200000|1200000|1200000,12.8409,1.8684,2.6512,43000,
17:06:47:916576236,1200000|1200000|1200000|1200000,14.8055,1.9331,2.8716,44000,
17:06:48: 68069778,1200000|1200000|1200000|1200000,14.4302,1.9794,2.8844,44000,
17:06:48:219639375,1200000|1200000|1200000|1200000,13.1964,1.8618,2.7574,44000,
17:06:48:371231092,1200000|1200000|1200000|1200000,13.6657,1.8811,2.9034,44000,
17:06:48:522725784,1200000|1200000|1200000|1200000,12.8641,1.8590,2.8085,44000,
17:06:48:674244850,1200000|1200000|1200000|1200000,13.5651,1.8926,2.8158,44000,
17:06:48:825773320,1200000|1200000|1200000|1200000,14.5776,1.9261,2.8899,44000,
17:06:48:977258608,1200000|1200000|1200000|1200000,14.5198,2.0670,2.9585,44000,
17:06:49:128770318,1200000|1200000|1200000|1200000,18.8127,2.8223,3.6379,44000,
17:06:49:280299634,1200000|1200000|1200000|1200000,18.6872,2.7874,3.3799,44000,
17:06:49:431865847,1200000|1200000|1200000|1200000,18.7802,2.7434,3.3676,44000,
17:06:49:583406660,1200000|1200000|1200000|1200000,18.7970,2.7205,3.1572,44000,
17:06:49:734965480,1200000|1200000|1200000|1200000,15.4675,2.5261,3.0614,44000,
17:06:49:886501513,1200000|1200000|1200000|1200000,14.1451,2.4190,3.0148,44000,
17:06:50: 37995815,1200000|1200000|1200000|1200000,15.5430,2.4950,2.9407,44000,
17:06:50:189542181,1200000|1200000|1200000|1200000,13.2296,2.3730,2.7607,44000,
17:06:50:341056398,1200000|1200000|1200000|1200000,11.6110,2.2478,2.6235,44000,
17:06:50:492573944,1200000|1200000|1200000|1200000,15.6984,2.6947,3.2171,43000,
17:06:50:644126736,1200000|1200000|1200000|1200000,19.4457,3.4336,4.3693,44000,
17:06:50:795704523,1200000|1200000|1200000|1200000,19.2041,3.1815,3.3076,44000,
17:06:50:947268070,1200000|1200000|1200000|1200000,19.3877,3.3094,3.7387,44000,
17:06:51: 98784775,1200000|1200000|1200000|1200000,19.5252,3.5968,4.5287,44000,
17:06:51:250269641,1200000|1200000|1200000|1200000,19.4155,3.2770,3.7244,45000,
17:06:51:401815555,1200000|1200000|1200000|1200000,19.2642,3.3430,3.8307,44000,
17:06:51:553377474,1200000|1200000|1200000|1200000,19.5116,3.4476,4.6586,44000,
17:06:51:704891873,1200000|1200000|1200000|1200000,19.4290,3.4157,4.0680,44000,
17:06:51:856390112,1200000|1200000|1200000|1200000,18.5624,3.0925,3.0753,44000,
17:06:52:  7913535,1200000|1200000|1200000|1200000,19.9918,3.9564,3.6000,45000,
17:06:52:159389398,1200000|1200000|1200000|1200000,20.9360,4.8229,4.6063,44000,
17:06:52:310845913,1200000|1200000|1200000|1200000,21.2177,5.1262,4.5612,45000,
17:06:52:462298525,1200000|1200000|1200000|1200000,21.0305,4.9998,4.6135,45000,
17:06:52:613741667,1700000|1200000|1200000|1200000,20.8733,4.9362,4.5901,45000,
17:06:52:764924740,1200000|1200000|1200000|1200000,20.8277,4.7242,4.4906,45000,
17:06:52:916480923,1200000|1200000|1200000|1200000,20.6167,4.5376,4.4647,44000,
17:06:53: 68011958,1200000|1200000|1200000|1200000,21.0987,4.9626,4.5304,45000,
17:06:53:219635242,1200000|1200000|1200000|1200000,20.7382,4.7244,4.6409,45000,
17:06:53:371099345,1200000|1200000|1200000|1200000,20.4845,4.5021,4.6364,45000,
17:06:53:522532550,1200000|1200000|1200000|1200000,21.4963,5.3882,4.7474,44000,
17:06:53:674002025,1300000|1200000|1300000|1200000,22.6053,6.5104,4.5775,45000,
17:06:53:825337150,1300000|1300000|1300000|1200000,22.7685,6.6626,4.6371,44000,
17:06:53:976662362,1200000|1200000|1200000|1200000,22.8460,6.7451,4.6164,44000,
17:06:54:128091943,1200000|1200000|1200000|1200000,22.8530,6.7495,4.6652,45000,
17:06:54:279603310,1400000|1200000|1200000|1200000,22.7500,6.6856,4.5333,44000,
17:06:54:431047215,1200000|1200000|1200000|1200000,22.6753,6.5974,4.5802,44000,
17:06:54:582471251,1200000|1200000|1200000|1300000,22.8174,6.7312,4.5251,46000,
17:06:54:733854182,1200000|1200000|1200000|1400000,22.7109,6.6329,4.6171,45000,
17:06:54:885215763,1200000|1200000|1200000|1200000,22.8015,6.6923,4.6485,44000,
17:06:55: 36640825,1700000|1700000|1700000|1700000,25.8981,9.7714,4.9846,45000,
17:06:55:187701674,1700000|1700000|1700000|1700000,28.9709,12.6194,5.8717,45000,
17:06:55:338791180,1700000|1700000|1700000|1700000,28.6046,12.3906,5.3843,46000,
17:06:55:489848560,1700000|1700000|1700000|1700000,28.4188,12.4014,5.2751,46000,
17:06:55:640915545,1700000|1700000|1700000|1700000,28.6590,12.3795,5.2866,46000,
17:06:55:791972045,1700000|1700000|1700000|1700000,28.6211,12.4058,5.3174,46000,
17:06:55:943050850,1700000|1700000|1700000|1700000,28.4214,12.3887,5.4503,46000,
17:06:56: 94045185,1700000|1700000|1700000|1700000,28.7201,12.3973,5.6533,45000,
17:06:56:245099648,1700000|1700000|1700000|1700000,28.4250,12.3997,5.3570,46000,
17:06:56:396120801,1700000|1700000|1700000|1700000,28.5845,12.3211,4.8033,46000,
17:06:56:547182697,1800000|1800000|1900000|1900000,32.4573,14.6869,6.6997,47000,
17:06:56:698232654,1800000|1800000|1900000|1900000,34.5844,16.1320,7.5296,47000,
17:06:56:849261030,1800000|1800000|1900000|1900000,34.7353,15.9536,7.5449,46000,
17:06:57:   290819,1800000|1800000|1900000|1900000,34.7612,16.1048,7.3432,47000,
17:06:57:151339359,1800000|1800000|1900000|1900000,34.5559,16.0726,7.6439,46000,
17:06:57:302359030,1800000|1700000|1900000|1900000,34.6839,15.9391,7.5522,47000,
17:06:57:453370808,1900000|1800000|1900000|1800000,34.6078,16.0951,7.5584,47000,
17:06:57:604355591,1900000|1800000|1900000|1900000,34.9150,16.1108,7.6360,46000,
17:06:57:755398001,1900000|1800000|1900000|1800000,34.7861,16.1176,7.4117,47000,
17:06:57:906398165,1900000|1800000|1800000|1900000,34.4595,16.0438,7.5077,46000,
17:06:58: 57512893,1900000|1800000|1800000|1900000,23.4776,6.8015,5.4524,44000,
17:06:58:208606296,1200000|1200000|1200000|1900000,8.4977,0.8667,1.6192,44000,
17:06:58:360173605,1200000|1200000|1200000|1200000,7.5041,0.5534,1.5366,44000,
17:06:58:511764430,1200000|1200000|1200000|1200000,8.9024,0.6010,1.4721,45000,
17:06:58:663338467,1200000|1200000|1200000|1200000,8.6029,0.6257,1.5726,45000,
17:06:58:814901957,1200000|1200000|1200000|1200000,9.8659,0.7307,1.6714,45000,
17:06:58:966428736,1200000|1200000|1200000|1200000,9.8165,0.7311,1.8555,44000,
17:06:59:117978422,1200000|1200000|1200000|1200000,9.9442,0.8075,1.8672,44000,
17:06:59:269537754,1200000|1200000|1200000|1200000,9.8082,0.7512,1.7838,44000,
17:06:59:421098546,1200000|1200000|1200000|1200000,9.8145,0.7364,1.7555,44000,
17:06:59:572661801,1200000|1200000|1200000|1200000,13.6798,1.5427,2.7050,44000,
17:06:59:724238978,1200000|1200000|1200000|1200000,15.4473,1.9670,3.3936,44000,
17:06:59:875864737,1200000|1200000|1200000|1200000,16.8206,2.0039,3.5883,44000,
17:07:00: 27439427,1200000|1200000|1200000|1200000,14.5103,1.8215,3.2655,44000,
17:07:00:179050724,1200000|1200000|1200000|1200000,14.7077,1.9017,3.1167,44000,
17:07:00:330682418,1200000|1200000|1200000|1200000,14.5545,1.8084,2.9803,44000,
17:07:00:482235965,1200000|1200000|1200000|1200000,13.7801,1.7998,3.1866,44000,
17:07:00:633799264,1200000|1200000|1200000|1200000,15.8385,1.9972,3.4941,44000,
17:07:00:785354507,1200000|1200000|1200000|1200000,15.3043,1.9000,3.2698,44000,
17:07:00:936887584,1200000|1200000|1200000|1200000,15.6004,1.9884,3.3427,44000,
17:07:01: 88451823,1200000|1200000|1200000|1200000,15.0093,2.2642,3.5278,44000,
17:07:01:239998172,1200000|1200000|1200000|1200000,16.7276,2.4339,3.9239,45000,
17:07:01:391590236,1200000|1200000|1200000|1200000,16.2960,2.3405,3.6327,44000,
17:07:01:543215519,1200000|1200000|1200000|1200000,17.9233,2.4447,4.0468,45000,
17:07:01:694795103,1200000|1200000|1200000|1200000,16.2795,2.2548,3.3969,44000,
17:07:01:846393027,1200000|1200000|1200000|1200000,18.9249,2.4850,4.1189,44000,
17:07:01:997949636,1200000|1200000|1200000|1200000,17.3414,2.3929,3.9247,44000,
17:07:02:149518342,1200000|1200000|1200000|1200000,15.2771,2.2341,3.4504,44000,
17:07:02:301024785,1200000|1200000|1200000|1200000,16.8069,2.3943,3.8122,44000,
17:07:02:452622459,1200000|1200000|1200000|1200000,17.1033,2.4065,3.7162,44000,
17:07:02:604190801,1200000|1200000|1200000|1200000,17.5589,2.7839,4.1607,45000,
17:07:02:755743528,1200000|1200000|1200000|1200000,19.3771,2.9734,4.5466,44000,
17:07:02:907306587,1200000|1200000|1200000|1200000,17.9843,2.9047,4.4928,45000,
17:07:03: 58915988,1200000|1200000|1200000|1200000,17.8381,2.8248,4.2717,45000,
17:07:03:210499621,1200000|1200000|1200000|1200000,19.0024,3.0406,4.4519,44000,
17:07:03:362061980,1200000|1200000|1200000|1200000,17.0704,3.0912,3.9145,45000,
17:07:03:513673060,1200000|1200000|1200000|1200000,19.3382,2.9913,4.7988,45000,
17:07:03:665237718,1200000|1200000|1200000|1200000,19.4401,2.9802,4.7382,44000,
17:07:03:816809094,1200000|1200000|1200000|1200000,15.6629,2.6262,3.7719,45000,
17:07:03:968407071,1200000|1200000|1200000|1200000,19.0449,2.9946,4.4707,45000,
17:07:04:119978837,1200000|1200000|1200000|1200000,20.4073,3.8385,5.3038,45000,
17:07:04:271568644,1200000|1200000|1200000|1200000,20.2514,3.7502,5.3565,46000,
17:07:04:423162827,1200000|1200000|1200000|1200000,20.4224,3.7568,5.3482,44000,
17:07:04:574686470,1200000|1200000|1200000|1200000,20.3501,3.7362,5.1975,45000,
17:07:04:726239905,1200000|1200000|1200000|1200000,20.5357,3.8843,5.3858,45000,
17:07:04:877707462,1200000|1200000|1200000|1200000,20.1789,3.7443,5.3442,44000,
17:07:05: 29233895,1200000|1200000|1200000|1200000,20.1427,3.7813,5.3108,45000,
17:07:05:180768291,1200000|1200000|1200000|1200000,19.8614,3.7729,5.1080,45000,
17:07:05:332288286,1200000|1200000|1200000|1200000,20.4014,3.7207,5.0847,45000,
17:07:05:483865580,1200000|1200000|1200000|1200000,20.3237,3.8999,5.3918,44000,
17:07:05:635458866,1200000|1200000|1200000|1200000,21.5873,4.6040,6.0296,44000,
17:07:05:787134311,1200000|1200000|1200000|1200000,21.4125,4.6335,5.9608,45000,
17:07:05:938704010,1200000|1200000|1200000|1200000,21.5815,4.6901,5.8414,45000,
17:07:06: 90249604,1200000|1200000|1200000|1200000,21.4926,4.5334,5.8121,44000,
17:07:06:241843857,1200000|1200000|1200000|1200000,21.2131,4.5160,5.7385,45000,
17:07:06:393369406,1200000|1200000|1200000|1200000,21.4074,4.4990,5.7451,45000,
17:07:06:544924290,1200000|1200000|1200000|1200000,21.3682,4.5706,5.7850,45000,
17:07:06:696521947,1200000|1200000|1200000|1200000,21.3769,4.5500,5.8312,44000,
17:07:06:848093020,1200000|1200000|1200000|1200000,21.5486,4.5309,5.7833,45000,
17:07:06:999765252,1400000|1200000|1200000|1300000,21.9324,5.0605,6.3901,45000,
17:07:07:151239279,1200000|1300000|1200000|1200000,24.1361,6.7029,7.0727,46000,
17:07:07:302750855,1200000|1200000|1300000|1200000,23.4941,6.2746,7.0785,45000,
17:07:07:454197366,1200000|1200000|1200000|1200000,23.6301,6.4006,6.8191,46000,
17:07:07:605748830,1300000|1200000|1200000|1300000,23.4535,6.3206,6.9072,45000,
17:07:07:757199320,1200000|1300000|1200000|1200000,23.5126,6.2780,6.8685,45000,
17:07:07:908698280,1200000|1200000|1300000|1200000,23.4595,6.2459,7.0219,46000,
17:07:08: 60265928,1200000|1200000|1200000|1200000,23.4333,6.2250,7.0153,46000,
17:07:08:211897811,1300000|1200000|1200000|1300000,23.5508,6.2008,7.0503,45000,
17:07:08:363342353,1200000|1200000|1200000|1300000,23.2081,6.1455,6.8707,46000,
17:07:08:514893760,1300000|1300000|1500000|1500000,25.1889,7.5742,6.8746,45000,
17:07:08:666190897,1300000|1400000|1500000|1300000,26.8147,9.2935,6.8123,46000,
17:07:08:817572302,1300000|1300000|1500000|1400000,27.0819,9.3322,6.8404,46000,
17:07:08:968874003,1300000|1500000|1500000|1300000,27.9118,10.1590,6.8493,45000,
17:07:09:120208423,1500000|1500000|1300000|1300000,26.9592,9.1551,6.6916,46000,
17:07:09:271526906,1300000|1500000|1400000|1300000,26.8520,9.1660,6.7417,46000,
17:07:09:422739366,1300000|1300000|1500000|1500000,26.8797,9.1457,6.8081,45000,
17:07:09:573942323,1500000|1300000|1300000|1500000,27.0040,9.2819,6.8226,45000,
17:07:09:725157471,1500000|1300000|1400000|1300000,26.7210,9.1461,6.8235,46000,
17:07:09:876443006,1300000|1300000|1500000|1400000,26.9240,9.1452,6.7957,46000,
17:07:10: 27726525,1900000|1800000|1900000|1800000,30.7092,12.5064,7.2307,47000,
17:07:10:178775300,1900000|1800000|2000000|1800000,34.8194,16.1558,7.5276,47000,
17:07:10:329765526,1900000|1800000|1900000|1800000,34.5971,16.1372,7.6502,46000,
17:07:10:480772751,1900000|1800000|1900000|1800000,34.7725,15.9767,7.6166,47000,
17:07:10:631787203,2000000|1800000|2000000|1800000,34.5557,16.0662,7.5910,47000,
17:07:10:782822203,1900000|1800000|1800000|1900000,34.7969,16.0399,7.5813,47000,
17:07:10:933806659,1900000|1700000|1800000|1900000,34.8198,16.1632,7.5033,47000,
17:07:11: 84818506,1900000|1800000|1800000|1900000,34.4676,16.0619,7.6772,47000,
17:07:11:235811500,1900000|1800000|1900000|1700000,34.7236,15.9570,7.5691,48000,
17:07:11:386826267,1900000|1900000|1900000|1800000,34.8088,16.0781,7.5482,47000,
17:07:11:537837036,1900000|1900000|1900000|1900000,35.1265,16.4523,7.8172,47000,
17:07:11:688852034,1900000|1900000|1800000|1900000,35.6253,16.8550,7.8401,47000,
17:07:11:839880087,1800000|2000000|1900000|1900000,35.3493,16.8021,7.7772,48000,
17:07:11:990922815,1800000|2000000|1900000|1900000,35.5553,16.6200,7.7222,48000,
17:07:12:141906465,1900000|1900000|1900000|2000000,35.5771,16.7463,7.7167,48000,
17:07:12:292855351,1900000|1900000|1800000|1900000,35.3490,16.6440,7.9744,47000,
17:07:12:443883185,1900000|1900000|1900000|1800000,35.4666,16.6417,7.7811,47000,
17:07:12:594926702,1900000|1900000|1900000|1800000,35.3434,16.7743,7.8360,47000,
17:07:12:745950123,1800000|1900000|1900000|1900000,35.6027,16.6308,7.9025,47000,
17:07:12:897003439,2000000|1900000|1800000|1900000,35.4680,16.6577,7.8511,47000,
17:07:13: 48004431,1200000|1900000|1200000|1800000,23.9744,7.7449,5.6492,45000,
17:07:13:199633726,1200000|1200000|1200000|1800000,9.1971,0.9229,1.6136,46000,
17:07:13:351265227,1200000|1200000|1200000|1800000,8.6743,0.7349,1.5419,46000,
17:07:13:502952572,1200000|1200000|1200000|1200000,9.7277,0.7736,1.6460,46000,
17:07:13:654522894,1200000|1200000|1200000|1200000,9.3257,0.7622,1.8126,45000,
17:07:13:806116453,1200000|1200000|1200000|1200000,9.6593,0.7907,1.7446,45000,
17:07:13:957684979,1200000|1200000|1200000|1200000,9.8722,0.7429,1.6762,46000,
17:07:14:109230730,1200000|1200000|1200000|1200000,8.6773,0.7448,1.8003,45000,
17:07:14:260775358,1200000|1200000|1200000|1200000,9.7509,0.8003,1.8133,45000,
17:07:14:412317334,1200000|1200000|1200000|1200000,8.4285,0.7129,1.6263,46000,
17:07:14:563927423,1200000|1200000|1200000|1200000,13.2267,1.5270,2.7521,46000,
17:07:14:715511525,1200000|1200000|1200000|1200000,16.9261,2.1883,3.7758,46000,
17:07:14:867118541,1200000|1200000|1200000|1200000,16.3466,2.1026,3.5860,46000,
17:07:15: 18706818,1200000|1200000|1200000|1200000,14.6009,1.8727,3.2036,45000,
17:07:15:170219563,1200000|1200000|1200000|1200000,17.0196,2.1705,3.5609,46000,
17:07:15:321829584,1200000|1200000|1200000|1200000,15.2406,1.9406,3.2082,45000,
17:07:15:473420440,1200000|1200000|1200000|1200000,15.9499,2.1083,3.5404,45000,
17:07:15:625005516,1200000|1200000|1200000|1200000,17.0877,2.1398,3.6843,46000,
17:07:15:776555337,1200000|1200000|1200000|1200000,17.3470,2.1839,3.6247,46000,
17:07:15:928124037,1200000|1200000|1200000|1200000,16.4258,2.0632,3.4672,46000,
17:07:16: 79732790,1200000|1200000|1200000|1200000,16.8145,2.4368,4.0456,45000,
17:07:16:231324119,1200000|1200000|1200000|1200000,15.8365,2.4507,3.6433,45000,
17:07:16:382879323,1200000|1200000|1200000|1200000,16.5534,2.4623,3.7493,45000,
17:07:16:534400369,1200000|1200000|1200000|1200000,17.4344,2.4794,3.8980,46000,
17:07:16:685926695,1200000|1200000|1200000|1200000,19.1137,2.6172,4.2618,45000,
17:07:16:837460594,1200000|1200000|1200000|1200000,16.1190,2.3915,3.7187,45000,
17:07:16:989035958,1200000|1200000|1200000|1200000,18.4809,2.5486,4.0744,45000,
17:07:17:140597117,1200000|1200000|1200000|1200000,17.2646,2.5580,4.0801,45000,
17:07:17:292133306,1200000|1200000|1200000|1200000,16.0196,2.4444,3.7054,44000,
17:07:17:443712300,1200000|1200000|1200000|1200000,17.0582,2.5447,3.9999,46000,
17:07:17:595273669,1200000|1200000|1200000|1200000,18.0951,3.0362,4.5731,45000,
17:07:17:746869443,1200000|1200000|1200000|1200000,18.6756,2.9576,4.3713,45000,
17:07:17:898385282,1200000|1200000|1200000|1200000,19.4126,3.1628,5.0423,45000,
17:07:18: 49918599,1200000|1200000|1200000|1200000,17.7612,2.9160,4.1768,45000,
17:07:18:201478458,1200000|1200000|1200000|1200000,19.1319,3.1458,4.8005,46000,
17:07:18:353006670,1200000|1200000|1200000|1200000,18.9828,3.0230,4.6904,46000,
17:07:18:504594123,1200000|1200000|1200000|1200000,18.4014,3.0408,4.5301,46000,
17:07:18:656136233,1200000|1200000|1200000|1200000,18.5675,3.0313,4.4811,46000,
17:07:18:807699260,1200000|1200000|1200000|1200000,19.5531,3.0814,4.8218,47000,
17:07:18:959275420,1300000|1200000|1200000|1200000,19.5746,3.3327,5.1845,46000,
17:07:19:110876614,1200000|1200000|1200000|1200000,20.8583,4.0246,5.4480,45000,
17:07:19:262469758,1200000|1200000|1200000|1200000,20.6928,3.9584,5.4196,46000,
17:07:19:414043453,1200000|1200000|1200000|1200000,20.7404,4.0394,5.7688,45000,
17:07:19:565601496,1200000|1200000|1200000|1200000,20.7724,3.9538,5.5587,46000,
17:07:19:717161966,1200000|1200000|1200000|1200000,20.8421,4.0319,5.5094,47000,
17:07:19:868705643,1200000|1200000|1200000|1200000,20.6528,3.9559,5.4869,46000,
17:07:20: 20274435,1200000|1200000|1200000|1200000,21.0156,4.2142,5.3908,46000,
17:07:20:171862692,1200000|1200000|1200000|1200000,20.6360,4.0020,5.3951,46000,
17:07:20:323451565,1200000|1200000|1200000|1200000,20.8696,4.0141,5.4944,46000,
17:07:20:475019393,1200000|1200000|1300000|1200000,20.9881,4.2424,5.7796,46000,
17:07:20:626655735,1200000|1200000|1200000|1200000,21.8538,4.7951,6.3913,46000,
17:07:20:778218818,1200000|1200000|1200000|1200000,21.6654,4.7411,6.0644,46000,
17:07:20:929755738,1200000|1200000|1200000|1200000,21.8171,4.8607,6.3303,45000,
17:07:21: 81345004,1200000|1200000|1200000|1200000,21.6738,4.8065,5.9760,47000,
17:07:21:232855133,1200000|1200000|1200000|1200000,21.8490,4.8892,6.3361,46000,
