System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
14:15:41:168765989,2200000|2200000|2200000|2200000,43.6994,22.6338,10.1497,54000,
14:15:41:320049354,2200000|2200000|2200000|2200000,43.7116,22.6214,10.4556,54000,
14:15:41:471179883,2200000|2200000|2200000|2200000,43.2804,22.4280,10.1434,53000,
14:15:41:622189558,2200000|2200000|2200000|2200000,43.6111,22.5949,10.2168,54000,
14:15:41:773307845,2200000|2200000|2200000|2200000,43.5966,22.5812,10.3357,54000,
14:15:41:924440781,2200000|2200000|2200000|2200000,43.4176,22.6282,10.3891,53000,
14:15:42: 75603734,2200000|2200000|2200000|2200000,43.7687,22.5017,10.4525,54000,
14:15:42:226791269,2200000|2200000|2200000|2200000,43.5023,22.5411,10.1793,54000,
14:15:42:377841974,2200000|2200000|2200000|2200000,43.5529,22.5621,10.2143,53000,
14:15:42:528854660,2200000|2200000|2200000|2200000,43.4895,22.5128,10.6241,54000,
14:15:42:679925893,2200000|2200000|2200000|2200000,43.6231,22.5913,10.3223,55000,
14:15:42:830916243,2200000|2200000|2200000|2200000,43.3993,22.6316,10.3460,54000,
14:15:42:982039670,2200000|2200000|2200000|2200000,43.5294,22.4137,10.0153,55000,
14:15:43:133088749,2200000|2200000|2200000|2200000,43.7917,22.6637,10.4769,54000,
14:15:43:284133005,2200000|2200000|2200000|2200000,43.4798,22.6668,10.4780,54000,
14:15:43:435215669,2200000|2200000|2200000|2200000,43.5693,22.4407,10.2062,54000,
14:15:43:586190153,2200000|2200000|2200000|2200000,43.7289,22.6621,10.3755,54000,
14:15:43:737195294,2200000|2200000|2200000|2200000,43.2775,22.6223,10.0792,55000,
14:15:43:888242300,2200000|2200000|2200000|2200000,43.8499,22.6086,10.2607,54000,
14:15:44: 39262905,2200000|2200000|2200000|2200000,43.8624,22.7519,10.2741,55000,
14:15:44:190343948,2200000|2200000|2200000|2200000,43.7022,22.7809,10.5207,54000,
14:15:44:341419614,2200000|2200000|2200000|2200000,43.6936,22.5434,10.0199,54000,
14:15:44:492361614,2200000|2200000|2200000|2200000,43.2980,22.6499,10.0088,55000,
14:15:44:643320089,2200000|2200000|2200000|2200000,43.8848,22.6110,10.2618,55000,
14:15:44:794386975,2200000|2200000|2200000|2200000,43.6824,22.6797,10.1691,55000,
14:15:44:945388459,2200000|2200000|2200000|2200000,43.4491,22.6981,10.1443,54000,
14:15:45: 96430035,2200000|2200000|2200000|2200000,43.9675,22.6265,10.4348,53000,
14:15:45:247499225,2200000|2200000|2200000|2200000,43.8560,22.7394,10.4358,55000,
14:15:45:398527390,2200000|2200000|2200000|2200000,43.4235,22.5452,10.1977,53000,
14:15:45:549525357,2200000|2200000|2200000|2200000,43.6650,22.6798,10.0796,55000,
14:15:45:700509776,2200000|2200000|2200000|2200000,43.6402,22.7729,10.4674,55000,
14:15:45:851529209,2200000|2200000|2200000|2200000,43.6376,22.5271,10.0648,55000,
14:15:46:  2515498,2200000|2200000|2200000|2200000,43.7483,22.7277,10.1483,55000,
14:15:46:153670962,2200000|2200000|2200000|2200000,43.5311,22.7170,10.3392,54000,
14:15:46:304710745,2200000|2200000|2200000|2200000,43.9683,22.6561,10.4971,55000,
14:15:46:455822765,2200000|2200000|2200000|2200000,43.7584,22.7186,10.1454,55000,
14:15:46:606963075,2200000|2200000|2200000|2200000,43.4570,22.7037,10.2120,55000,
14:15:46:758109432,2200000|2200000|2200000|2200000,43.5185,22.6443,10.1055,54000,
14:15:46:909258168,2200000|2200000|2200000|2200000,43.6201,22.5475,10.0916,55000,
14:15:47: 60348055,2200000|2200000|2200000|2200000,43.8485,22.7751,10.2428,55000,
14:15:47:211361567,2200000|2200000|2200000|2200000,43.7180,22.8408,10.3962,54000,
14:15:47:362365142,2200000|2200000|2200000|2200000,43.8845,22.6614,10.1509,55000,
14:15:47:513444606,2200000|2200000|2200000|2200000,43.7962,22.7573,10.1662,55000,
14:15:47:664499282,2200000|2200000|2200000|2200000,43.6146,22.6533,10.2372,54000,
14:15:47:815558539,2200000|2200000|2200000|2200000,44.0357,22.8487,10.4959,55000,
14:15:47:966707735,2200000|2200000|2200000|2200000,43.9835,22.8242,10.6377,55000,
14:15:48:117838527,2200000|2200000|2200000|2200000,43.7534,22.8372,10.6647,55000,
14:15:48:268793361,2200000|2200000|2200000|2200000,43.9833,22.6888,10.3672,54000,
14:15:48:419796203,2200000|2200000|2200000|2200000,43.8666,22.8096,10.2924,55000,
14:15:48:570980262,2200000|2200000|2200000|2200000,43.4868,22.7349,10.2584,56000,
14:15:48:722150589,2200000|2200000|2200000|2200000,43.8753,22.6413,10.2348,55000,
14:15:48:873224892,2200000|2200000|2200000|2200000,43.8806,22.7974,10.1347,55000,
14:15:49: 24371575,2200000|2200000|2200000|2200000,43.7007,22.7123,10.2211,55000,
14:15:49:175449016,2200000|2200000|2200000|2200000,43.4968,22.6002,10.2051,55000,
14:15:49:326442667,2200000|2200000|2200000|2200000,43.9923,22.8458,10.2905,55000,
14:15:49:477469813,2200000|2200000|2200000|2200000,43.7751,22.8644,10.7017,55000,
14:15:49:628491833,2200000|2200000|2200000|2200000,44.0336,22.7108,10.4728,55000,
14:15:49:779470399,2200000|2200000|2200000|2200000,43.6984,22.7428,10.1900,55000,
14:15:49:930657396,2200000|2200000|2200000|2200000,43.3861,22.7900,10.0731,55000,
14:15:50: 81647758,2200000|2200000|2200000|2200000,43.6816,22.5198,10.2576,55000,
14:15:50:232779926,2200000|2200000|2200000|2200000,43.8777,22.8742,10.1570,55000,
14:15:50:383906494,2200000|2200000|2200000|2200000,43.4250,22.6978,10.2911,55000,
14:15:50:534942884,2200000|2200000|2200000|2200000,43.7446,22.6246,10.2741,54000,
14:15:50:686099902,2200000|2200000|2200000|2200000,43.7163,22.7809,10.0722,54000,
14:15:50:837107143,2200000|2200000|2200000|2200000,43.7759,22.6921,10.2670,55000,
14:15:50:988228512,2200000|2200000|2200000|2200000,43.6041,22.8620,10.2858,55000,
14:15:51:139391990,2200000|2200000|2200000|2200000,43.7193,22.5594,10.2299,55000,
14:15:51:290395544,2200000|2200000|2200000|2200000,43.8249,22.7768,10.2234,55000,
14:15:51:441576669,2200000|2200000|2200000|2200000,43.5803,22.8449,10.1348,55000,
14:15:51:592560377,2200000|2200000|2200000|2200000,43.7832,22.5611,10.2232,54000,
14:15:51:743617898,2200000|2200000|2200000|2200000,43.8869,22.8538,10.0978,54000,
14:15:51:894792702,2200000|2200000|2200000|2200000,43.7690,22.8596,10.5309,55000,
14:15:52: 45777946,2200000|2200000|2200000|2200000,44.1140,22.7243,10.5278,55000,
14:15:52:196804427,2200000|2200000|2200000|2200000,44.0573,22.9067,10.2484,55000,
14:15:52:347940516,2200000|2200000|2200000|2200000,43.7662,22.8695,10.5846,55000,
14:15:52:498975449,2200000|2200000|2200000|2200000,44.0905,22.7237,10.5265,56000,
14:15:52:650039568,2200000|2200000|2200000|2200000,44.1228,22.9023,10.5339,55000,
14:15:52:801044769,2200000|2200000|2200000|2200000,43.6801,22.8335,10.0393,56000,
14:15:52:952122705,2200000|2200000|2200000|2200000,43.7969,22.6886,10.3304,55000,
14:15:53:103313827,2200000|2200000|2200000|2200000,43.7781,22.7064,10.4221,56000,
14:15:53:254387677,2200000|2200000|2200000|2200000,43.6123,22.9713,10.0575,55000,
14:15:53:405467402,2200000|2200000|2200000|2200000,43.8562,22.6156,10.3650,56000,
14:15:53:556578291,2200000|2200000|2200000|2200000,43.7809,22.7281,10.1836,56000,
14:15:53:707624399,2200000|2200000|2200000|2200000,43.6739,22.9377,10.2069,56000,
14:15:53:858721028,2200000|2200000|2200000|2200000,43.8655,22.6699,10.1729,56000,
14:15:54:  9706448,2200000|2200000|2200000|2200000,43.9284,22.8028,10.1051,55000,
14:15:54:160740647,2200000|2200000|2200000|2200000,43.8007,22.9198,10.2775,56000,
14:15:54:311791269,2200000|2200000|2200000|2200000,44.2006,22.8242,10.4649,56000,
14:15:54:462872989,2200000|2200000|2200000|2200000,43.9287,22.7861,10.0851,55000,
14:15:54:613943953,2200000|2200000|2200000|2200000,43.6060,22.8031,10.2377,55000,
14:15:54:764989778,2200000|2200000|2200000|2200000,44.0094,22.8140,10.1453,56000,
14:15:54:916039705,2200000|2200000|2200000|2200000,44.0326,22.8358,10.3096,56000,
14:15:55: 67183057,2200000|2200000|2200000|2200000,43.6333,22.7837,10.4180,55000,
14:15:55:218240402,2200000|2200000|2200000|2200000,44.1193,22.8476,10.2549,56000,
14:15:55:369273923,2200000|2200000|2200000|2200000,43.9855,22.8299,10.2398,55000,
14:15:55:520381675,2200000|2200000|2200000|2200000,43.9754,22.8132,10.2846,55000,
14:15:55:671420334,2200000|2200000|2200000|2200000,43.1971,22.5471,10.2831,55000,
14:15:55:822318581,2200000|2200000|2200000|2200000,36.6933,20.6393,4.8074,55000,
14:15:55:973084974,2200000|2200000|2200000|2200000,36.4429,20.5249,4.6308,56000,
14:15:56:123848090,2200000|2200000|2200000|2200000,36.4682,20.5457,4.6599,55000,
14:15:56:274623577,2200000|2200000|2200000|2200000,36.6663,20.6420,4.6272,55000,
14:15:56:425379584,2200000|2200000|2200000|2200000,36.4441,20.5291,4.6270,56000,
14:15:56:576142831,2200000|2200000|2200000|2200000,36.4457,20.6618,4.6562,55000,
14:15:56:726916413,2200000|2200000|2200000|2200000,36.6769,20.5167,4.5942,56000,
14:15:56:877681201,2200000|2200000|2200000|2200000,36.4449,20.5247,4.6546,56000,
14:15:57: 28443308,2200000|2200000|2200000|2200000,36.4545,20.6691,4.6229,57000,
14:15:57:179210661,2200000|2200000|2200000|2200000,36.6782,20.5183,4.5632,55000,
14:15:57:329975037,2200000|2200000|2200000|2200000,36.4583,20.5366,4.6232,56000,
14:15:57:480736751,2200000|2200000|2200000|2200000,36.6813,20.6569,4.5909,56000,
14:15:57:631497797,2200000|2200000|2200000|2200000,36.4355,20.5149,4.6198,56000,
14:15:57:782259680,2200000|2200000|2200000|2200000,36.4306,20.6485,4.6536,56000,
14:15:57:933020664,2200000|2200000|2200000|2200000,36.6734,20.5049,4.5609,56000,
14:15:58: 83783350,2200000|2200000|2200000|2200000,36.4330,20.5184,4.6217,55000,
14:15:58:234559021,2200000|2200000|2200000|2200000,36.6727,20.6491,4.6208,55000,
14:15:58:385320093,2200000|2200000|2200000|2200000,36.4216,20.5033,4.5912,56000,
14:15:58:536082077,2200000|2200000|2200000|2200000,36.4464,20.5273,4.6526,55000,
14:15:58:686892886,2200000|2200000|2200000|2200000,40.6716,21.8263,7.4148,55000,
14:15:58:837925400,2200000|2200000|2200000|2200000,43.4341,22.7000,10.0809,55000,
14:15:58:988939620,2200000|2200000|2200000|2200000,43.8302,22.6226,10.2302,56000,
14:15:59:139994740,2200000|2200000|2200000|2200000,43.9062,22.7784,10.4074,55000,
14:15:59:290971627,2200000|2200000|2200000|2200000,43.6887,22.6592,10.6235,56000,
14:15:59:441979902,2200000|2200000|2200000|2200000,43.7389,22.7133,10.0860,56000,
14:15:59:592976228,2200000|2200000|2200000|2200000,43.4515,22.7249,10.1499,56000,
14:15:59:743971286,2200000|2200000|2200000|2200000,43.8997,22.6439,10.2913,56000,
14:15:59:895114779,2200000|2200000|2200000|2200000,43.8362,22.7510,10.3778,56000,
14:16:00: 46273723,2200000|2200000|2200000|2200000,43.5049,22.7259,10.4123,56000,
14:16:00:197360364,2200000|2200000|2200000|2200000,43.9678,22.6389,10.6350,57000,
14:16:00:348300855,2200000|2200000|2200000|2200000,43.6513,22.7109,9.8308,56000,
14:16:00:499379036,2200000|2200000|2200000|2200000,43.5472,22.7616,10.3091,56000,
14:16:00:650492109,2200000|2200000|2200000|2200000,44.0127,22.6764,10.6491,57000,
14:16:00:801526229,2200000|2200000|2200000|2200000,43.9329,22.7889,10.5165,57000,
14:16:00:952493837,2200000|2200000|2200000|2200000,43.6970,22.6917,10.4221,57000,
14:16:01:103514368,2200000|2200000|2200000|2200000,43.6670,22.6932,10.0382,56000,
14:16:01:254483183,2200000|2200000|2200000|2200000,43.6320,22.8104,10.2753,57000,
14:16:01:405426803,2200000|2200000|2200000|2200000,43.9383,22.6738,10.2115,56000,
14:16:01:556392238,2200000|2200000|2200000|2200000,44.0161,22.8515,10.5543,56000,
14:16:01:707441262,2200000|2200000|2200000|2200000,43.3421,22.5547,10.0008,56000,
14:16:01:858452084,2200000|2200000|2200000|2200000,43.8515,22.8264,10.0713,57000,
14:16:02:  9557071,2200000|2200000|2200000|2200000,43.9010,22.8265,10.2816,57000,
14:16:02:160577741,2200000|2200000|2200000|2200000,43.7563,22.8772,10.3852,57000,
14:16:02:311665320,2200000|2200000|2200000|2200000,44.0751,22.7369,10.5304,56000,
14:16:02:462681145,2200000|2200000|2200000|2200000,44.0380,22.8755,10.5388,57000,
14:16:02:613682551,2200000|2200000|2200000|2200000,43.8043,22.7522,10.4156,57000,
14:16:02:764737533,2200000|2200000|2200000|2200000,44.0132,22.8750,10.5831,57000,
14:16:02:915796336,2200000|2200000|2200000|2200000,43.6802,22.8336,10.3835,57000,
14:16:03: 66912519,2200000|2200000|2200000|2200000,44.1365,22.7605,10.7134,56000,
14:16:03:217969002,2200000|2200000|2200000|2200000,43.8176,22.7747,10.1734,56000,
14:16:03:368929517,2200000|2200000|2200000|2200000,43.4239,22.7608,10.0482,57000,
14:16:03:520078168,2200000|2200000|2200000|2200000,43.7613,22.6179,10.1063,57000,
14:16:03:671134396,2200000|2200000|2200000|2200000,44.0050,22.8499,10.2959,57000,
14:16:03:822236610,2200000|2200000|2200000|2200000,43.8617,22.8254,10.1955,57000,
14:16:03:973380643,2200000|2200000|2200000|2200000,43.5468,22.7964,10.2288,56000,
14:16:04:124420398,2200000|2200000|2200000|2200000,43.9839,22.6888,10.2825,57000,
14:16:04:275380720,2200000|2200000|2200000|2200000,44.0429,22.8778,10.3845,56000,
14:16:04:426410233,2200000|2200000|2200000|2200000,43.7123,22.7112,10.3658,56000,
14:16:04:577518700,2200000|2200000|2200000|2200000,43.9943,22.8673,10.2533,57000,
14:16:04:728642002,2200000|2200000|2200000|2200000,43.8555,22.7970,10.3602,56000,
14:16:04:879719978,2200000|2200000|2200000|2200000,43.4136,22.6067,10.2200,56000,
14:16:05: 30783924,2200000|2200000|2200000|2200000,43.7544,22.8036,10.0402,56000,
14:16:05:181896704,2200000|2200000|2200000|2200000,43.9166,22.8387,10.1062,56000,
14:16:05:333012262,2200000|2200000|2200000|2200000,43.7709,22.8876,10.3558,56000,
14:16:05:484115169,2200000|2200000|2200000|2200000,44.0870,22.7409,10.3588,57000,
14:16:05:635161148,2200000|2200000|2200000|2200000,44.0733,22.8856,10.3831,57000,
14:16:05:786246778,2200000|2200000|2200000|2200000,43.7709,22.8908,10.4313,57000,
14:16:05:937311963,2200000|2200000|2200000|2200000,44.0790,22.7437,10.6351,57000,
14:16:06: 88374958,2200000|2200000|2200000|2200000,44.1844,22.9271,10.6289,57000,
14:16:06:239444945,2200000|2200000|2200000|2200000,43.7861,22.8604,10.7024,56000,
14:16:06:390495055,2200000|2200000|2200000|2200000,44.1265,22.7591,10.5487,56000,
14:16:06:541516672,2200000|2200000|2200000|2200000,44.1252,22.9013,10.3056,57000,
14:16:06:692520787,2200000|2200000|2200000|2200000,43.7424,22.8717,10.4143,57000,
14:16:06:843679816,2200000|2200000|2200000|2200000,43.9179,22.6910,10.3275,58000,
14:16:06:994838002,2200000|2200000|2200000|2200000,43.9798,22.8456,10.2546,56000,
14:16:07:145979169,2200000|2200000|2200000|2200000,43.9771,22.8398,10.3515,56000,
14:16:07:297150078,2200000|2200000|2200000|2200000,43.8745,22.9331,10.6350,57000,
14:16:07:448185719,2200000|2200000|2200000|2200000,44.1454,22.7875,10.2724,57000,
14:16:07:599226002,2200000|2200000|2200000|2200000,44.0905,22.8964,10.3467,57000,
14:16:07:750266335,2200000|2200000|2200000|2200000,43.7086,22.9427,10.0980,57000,
14:16:07:901376924,2200000|2200000|2200000|2200000,43.8206,22.6661,10.2399,57000,
14:16:08: 52500397,2200000|2200000|2200000|2200000,43.8789,22.8444,10.1708,57000,
14:16:08:203632853,2200000|2200000|2200000|2200000,43.9018,22.8398,10.1318,56000,
14:16:08:354707374,2200000|2200000|2200000|2200000,43.7987,22.7497,10.2646,56000,
14:16:08:505751420,2200000|2200000|2200000|2200000,44.1321,22.9381,10.3612,56000,
14:16:08:656698278,2200000|2200000|2200000|2200000,43.9128,22.9571,10.5408,57000,
14:16:08:807671568,2200000|2200000|2200000|2200000,44.0550,22.7501,10.2176,56000,
14:16:08:958759256,2200000|2200000|2200000|2200000,44.0511,22.9162,10.2005,57000,
14:16:09:109846694,2200000|2200000|2200000|2200000,43.7880,22.9158,10.1658,57000,
14:16:09:260885044,2200000|2200000|2200000|2200000,44.1329,22.7871,10.4290,57000,
14:16:09:411952357,2200000|2200000|2200000|2200000,44.1309,22.9301,10.5397,57000,
14:16:09:563009557,2200000|2200000|2200000|2200000,43.8320,22.9354,10.3186,58000,
14:16:09:714055823,2200000|2200000|2200000|2200000,44.0820,22.7519,10.2987,57000,
14:16:09:865142891,2200000|2200000|2200000|2200000,43.9804,22.8878,10.1907,56000,
14:16:10: 16228158,2200000|2200000|2200000|2200000,43.6659,22.8894,10.0944,56000,
14:16:10:167412773,2200000|2200000|2200000|2200000,43.9849,22.7366,10.1404,56000,
14:16:10:318591454,2200000|2200000|2200000|2200000,44.0470,22.9055,10.2079,57000,
14:16:10:469741284,2200000|2200000|2200000|2200000,44.0800,22.9122,10.3224,57000,
14:16:10:620906041,2200000|2200000|2200000|2200000,43.5903,22.8358,9.9992,57000,
14:16:10:772029926,2200000|2200000|2200000|2200000,43.7631,22.6146,10.2591,57000,
14:16:10:923012812,2200000|2200000|2200000|2200000,43.8643,22.9689,10.1203,57000,
14:16:11: 74007868,2200000|2200000|2200000|2200000,43.4657,22.8209,10.0628,57000,
14:16:11:225140828,2200000|2200000|2200000|2200000,43.6660,22.5068,10.4629,57000,
14:16:11:376306439,2200000|2200000|2200000|2200000,43.7709,22.7540,10.3433,57000,
14:16:11:527325418,2200000|2200000|2200000|2200000,43.4600,22.9189,10.0253,56000,
14:16:11:678325928,2200000|2200000|2200000|2200000,43.8730,22.7130,10.2390,58000,
14:16:11:829479641,2200000|2200000|2200000|2200000,43.5158,22.6097,10.0472,57000,
14:16:11:980598177,2200000|2200000|2200000|2200000,43.5969,22.6310,10.3324,57000,
14:16:12:131625810,2200000|2200000|2200000|2200000,43.6516,22.8374,9.9731,57000,
14:16:12:282672135,2200000|2200000|2200000|2200000,43.8760,22.9274,9.9050,58000,
14:16:12:433830755,2200000|2200000|2200000|2200000,43.5621,22.5841,10.2544,57000,
14:16:12:584963298,2200000|2200000|2200000|2200000,43.4493,22.6805,10.3057,57000,
14:16:12:735961426,2200000|2200000|2200000|2200000,43.9631,22.8076,10.1398,57000,
14:16:12:886977123,2200000|2200000|2200000|2200000,43.6071,22.9188,10.0322,57000,
14:16:13: 38061802,2200000|2200000|2200000|2200000,43.7668,22.5105,10.4756,57000,
14:16:13:189124860,2200000|2200000|2200000|2200000,43.8465,22.7044,10.1266,57000,
14:16:13:340161095,2200000|2200000|2200000|2200000,44.0113,22.9364,9.9942,57000,
14:16:13:491273031,2200000|2200000|2200000|2200000,43.7241,22.7336,10.1826,58000,
14:16:13:642317999,2200000|2200000|2200000|2200000,43.8227,22.7491,10.4443,57000,
14:16:13:793213849,2200000|2200000|2200000|2200000,37.1108,20.8676,5.4454,57000,
14:16:13:944029210,2200000|2200000|2200000|2200000,36.7566,20.5896,4.6279,57000,
14:16:14: 94812335,2200000|2200000|2200000|2200000,36.5151,20.5880,4.6572,57000,
14:16:14:245575886,2200000|2200000|2200000|2200000,36.5365,20.7402,4.6293,57000,
14:16:14:396334888,2200000|2200000|2200000|2200000,36.7673,20.5967,4.6275,57000,
14:16:14:547103455,2200000|2200000|2200000|2200000,36.5333,20.6023,4.6559,57000,
14:16:14:697866504,2200000|2200000|2200000|2200000,36.7164,20.6750,4.6249,58000,
14:16:14:848629035,2200000|2200000|2200000|2200000,36.4163,20.4744,4.6243,58000,
14:16:14:999392021,2200000|2200000|2200000|2200000,36.4209,20.6148,4.6539,58000,
14:16:15:150152457,2200000|2200000|2200000|2200000,36.6846,20.5086,4.6250,57000,
14:16:15:300914544,2200000|2200000|2200000|2200000,36.5301,20.5968,4.6537,57000,
14:16:15:451677899,2200000|2200000|2200000|2200000,36.7552,20.7117,4.5943,57000,
14:16:15:602450166,2200000|2200000|2200000|2200000,36.4156,20.4803,4.6216,57000,
14:16:15:753212420,2200000|2200000|2200000|2200000,36.4038,20.5994,4.6522,57000,
14:16:15:903975596,2200000|2200000|2200000|2200000,36.6960,20.5155,4.6208,58000,
14:16:16: 54747245,2200000|2200000|2200000|2200000,36.3584,20.4195,4.6219,57000,
14:16:16:205509825,2200000|2200000|2200000|2200000,36.3467,20.5345,4.6520,58000,
14:16:16:356272862,2200000|2200000|2200000|2200000,36.5826,20.3966,4.5902,58000,
14:16:16:507044391,2200000|2200000|2200000|2200000,36.3930,20.4530,4.6187,58000,
14:16:16:657853022,2200000|2200000|2200000|2200000,39.1304,21.3024,6.3509,57000,
14:16:16:808981011,2200000|2200000|2200000|2200000,43.3090,22.5732,10.2309,57000,
14:16:16:960045603,2200000|2200000|2200000|2200000,43.7045,22.4566,10.2780,57000,
14:16:17:111094240,2200000|2200000|2200000|2200000,43.5663,22.5936,10.0989,57000,
14:16:17:262218266,2200000|2200000|2200000|2200000,43.3705,22.5726,10.3078,58000,
14:16:17:413171015,2200000|2200000|2200000|2200000,43.6912,22.4569,10.1339,58000,
14:16:17:564227195,2200000|2200000|2200000|2200000,43.7433,22.6605,10.2400,58000,
14:16:17:715386545,2200000|2200000|2200000|2200000,43.6618,22.7432,10.6553,57000,
14:16:17:866435031,2200000|2200000|2200000|2200000,43.9189,22.5792,10.3986,57000,
14:16:18: 17436553,2200000|2200000|2200000|2200000,43.9313,22.7243,10.6012,57000,
14:16:18:168503427,2200000|2200000|2200000|2200000,43.3063,22.6117,10.1005,57000,
14:16:18:319600832,2200000|2200000|2200000|2200000,43.4975,22.5148,10.0176,58000,
14:16:18:470736463,2200000|2200000|2200000|2200000,43.6800,22.6222,10.0567,58000,
14:16:18:621663103,2200000|2200000|2200000|2200000,43.5970,22.7161,10.3729,57000,
14:16:18:772759033,2200000|2200000|2200000|2200000,43.6492,22.4669,10.0671,57000,
14:16:18:923777775,2200000|2200000|2200000|2200000,43.5898,22.5623,10.1717,58000,
14:16:19: 74785234,2200000|2200000|2200000|2200000,43.5341,22.5328,10.2116,58000,
14:16:19:225835289,2200000|2200000|2200000|2200000,43.8232,22.6496,10.2846,58000,
14:16:19:376919871,2200000|2200000|2200000|2200000,43.9216,22.7280,10.6323,58000,
14:16:19:527991717,2200000|2200000|2200000|2200000,43.5054,22.5270,10.3924,58000,
14:16:19:678982094,2200000|2200000|2200000|2200000,43.6771,22.6190,10.1287,58000,
14:16:19:829973714,2200000|2200000|2200000|2200000,43.5429,22.6872,10.3245,57000,
14:16:19:981038235,2200000|2200000|2200000|2200000,43.9667,22.5971,10.5089,58000,
14:16:20:132081336,2200000|2200000|2200000|2200000,44.0236,22.7613,10.6338,58000,
14:16:20:283161079,2200000|2200000|2200000|2200000,43.5145,22.6726,10.2481,57000,
14:16:20:434218628,2200000|2200000|2200000|2200000,43.9388,22.5524,10.5585,58000,
14:16:20:585300929,2200000|2200000|2200000|2200000,43.7557,22.6405,10.2388,58000,
14:16:20:736359450,2200000|2200000|2200000|2200000,43.4441,22.6439,10.1928,58000,
14:16:20:887479467,2200000|2200000|2200000|2200000,43.8865,22.5668,10.2585,58000,
14:16:21: 38603169,2200000|2200000|2200000|2200000,43.8647,22.7055,10.2125,58000,
14:16:21:189667615,2200000|2200000|2200000|2200000,43.4491,22.6564,10.2763,58000,
14:16:21:340746193,2200000|2200000|2200000|2200000,43.5640,22.4429,10.2303,58000,
14:16:21:491694238,2200000|2200000|2200000|2200000,43.5553,22.5665,10.1688,58000,
14:16:21:642710355,2200000|2200000|2200000|2200000,43.0527,22.4986,9.9275,58000,
14:16:21:793735012,2200000|2200000|2200000|2200000,43.4467,22.4502,10.0057,57000,
14:16:21:944859828,2200000|2200000|2200000|2200000,43.5837,22.6292,10.0821,58000,
14:16:22: 95986767,2200000|2200000|2200000|2200000,43.3762,22.6252,10.2200,58000,
14:16:22:247057913,2200000|2200000|2200000|2200000,43.8735,22.5294,10.3319,59000,
14:16:22:398154465,2200000|2200000|2200000|2200000,43.7169,22.6332,10.2119,58000,
14:16:22:549231683,2200000|2200000|2200000|2200000,43.6383,22.6253,10.1961,58000,
14:16:22:700331301,2200000|2200000|2200000|2200000,43.3724,22.4818,10.2402,58000,
14:16:22:851404382,2200000|2200000|2200000|2200000,43.4155,22.5891,9.7930,58000,
14:16:23:  2535509,2200000|2200000|2200000|2200000,43.6966,22.6526,10.1357,58000,
14:16:23:153690451,2200000|2200000|2200000|2200000,43.1752,22.5915,10.0317,59000,
14:16:23:304870078,2200000|2200000|2200000|2200000,43.6947,22.4963,10.2512,58000,
14:16:23:456013998,2200000|2200000|2200000|2200000,43.5992,22.6297,10.2172,58000,
14:16:23:607211351,2200000|2200000|2200000|2200000,43.5768,22.6084,10.2738,58000,
14:16:23:758382217,2200000|2200000|2200000|2200000,43.1702,22.5793,10.1048,58000,
14:16:23:909528455,2200000|2200000|2200000|2200000,43.6068,22.4663,10.2134,57000,
14:16:24: 60650508,2200000|2200000|2200000|2200000,43.5614,22.5752,10.2394,57000,
14:16:24:211622748,2200000|2200000|2200000|2200000,43.1828,22.5432,10.1682,58000,
14:16:24:362612132,2200000|2200000|2200000|2200000,43.6014,22.4342,10.1187,58000,
14:16:24:513570470,2200000|2200000|2200000|2200000,43.4112,22.5218,10.0567,58000,
14:16:24:664503557,2200000|2200000|2200000|2200000,43.2497,22.4350,10.2166,58000,
14:16:24:815460561,2200000|2200000|2200000|2200000,43.5390,22.6083,10.0946,57000,
14:16:24:966466579,2200000|2200000|2200000|2200000,43.2699,22.6321,10.1165,58000,
14:16:25:117619441,2200000|2200000|2200000|2200000,43.4982,22.4590,10.0764,57000,
14:16:25:268761817,2200000|2200000|2200000|2200000,43.3741,22.5674,9.8018,57000,
14:16:25:419917748,2200000|2200000|2200000|2200000,43.6037,22.6218,10.1325,57000,
14:16:25:571105934,2200000|2200000|2200000|2200000,43.3573,22.6322,10.1571,58000,
14:16:25:722300833,2200000|2200000|2200000|2200000,43.7202,22.4564,10.3554,57000,
14:16:25:873305210,2200000|2200000|2200000|2200000,43.9096,22.7325,10.3589,58000,
14:16:26: 24386180,2200000|2200000|2200000|2200000,43.5021,22.7971,10.2464,58000,
14:16:26:175488312,2200000|2200000|2200000|2200000,43.5545,22.4026,10.0421,57000,
14:16:26:326592621,2200000|2200000|2200000|2200000,43.5465,22.4968,10.3951,58000,
14:16:26:477636204,2200000|2200000|2200000|2200000,43.4413,22.6721,10.3931,57000,
14:16:26:628613613,2200000|2200000|2200000|2200000,43.7169,22.6518,9.9795,58000,
14:16:26:779666519,2200000|2200000|2200000|2200000,43.5617,22.5664,10.1931,58000,
14:16:26:930837845,2200000|2200000|2200000|2200000,43.5061,22.4617,10.3419,58000,
14:16:27: 82011683,2200000|2200000|2200000|2200000,43.2427,22.4390,10.2847,58000,
14:16:27:233002464,2200000|2200000|2200000|2200000,43.7045,22.8204,10.0058,58000,
14:16:27:383983182,2200000|2200000|2200000|2200000,43.3200,22.5841,10.1327,58000,
14:16:27:535153697,2200000|2200000|2200000|2200000,43.4301,22.2953,10.3484,57000,
