1445382725.505 1445382725.605 225.019 52.614 63.111 36.091 35.729 36.327
1445382725.605 1445382725.705 228.374 52.568 66.248 36.469 35.772 36.317
1445382725.705 1445382725.805 227.807 52.532 66.014 36.339 35.693 36.080
1445382725.805 1445382725.905 228.424 52.376 66.234 36.925 35.754 36.087
1445382725.905 1445382726.005 228.922 52.659 65.910 36.950 36.154 36.081
1445382726.005 1445382726.105 226.755 52.252 65.652 35.623 35.980 36.011
1445382726.105 1445382726.205 227.533 52.472 65.296 36.493 35.929 36.264
1445382726.205 1445382726.305 227.852 52.605 65.792 36.163 36.051 36.069
1445382726.305 1445382726.405 229.289 52.543 67.283 36.245 35.946 36.033
1445382726.405 1445382726.505 228.088 52.661 65.551 36.520 35.986 36.192
1445382726.505 1445382726.605 226.192 52.596 64.969 35.956 35.654 36.155
1445382726.605 1445382726.705 228.742 52.555 66.635 36.323 35.840 36.313
1445382726.705 1445382726.805 228.744 52.746 66.389 36.437 35.805 36.141
1445382726.805 1445382726.905 229.564 55.476 65.052 36.390 35.675 36.063
1445382726.905 1445382727.005 230.175 53.616 67.174 36.494 35.745 36.102
1445382727.005 1445382727.105 227.312 52.287 65.850 36.402 35.638 35.937
1445382727.105 1445382727.205 225.571 52.045 64.632 35.956 35.737 36.142
1445382727.205 1445382727.305 228.377 52.868 66.245 36.335 35.784 36.009
1445382727.305 1445382727.405 228.973 53.845 66.048 35.996 35.703 36.043
1445382727.405 1445382727.505 228.809 53.600 65.986 36.178 35.897 36.059
1445382727.505 1445382727.605 228.491 52.795 66.193 35.999 36.030 36.183
1445382727.605 1445382727.705 227.788 52.445 66.091 36.234 35.832 36.181
1445382727.705 1445382727.805 228.479 52.653 66.697 36.180 35.605 36.172
1445382727.805 1445382727.905 228.812 55.228 64.497 35.952 35.729 36.395
1445382727.905 1445382728.005 225.352 53.369 62.989 36.233 35.734 35.825
1445382728.005 1445382728.105 227.563 54.296 64.304 36.161 35.657 36.036
1445382728.105 1445382728.205 226.993 51.119 66.507 36.343 35.675 36.166
1445382728.205 1445382728.305 227.248 51.930 66.152 36.261 35.885 36.166
1445382728.305 1445382728.405 228.553 53.583 65.902 36.166 35.701 36.123
1445382728.405 1445382728.505 228.099 53.666 65.335 35.986 35.821 36.058
1445382728.505 1445382728.605 224.993 52.374 63.642 36.155 35.692 36.016
1445382728.605 1445382728.705 228.889 51.979 67.300 36.268 36.014 36.097
1445382728.705 1445382728.805 226.784 52.030 65.293 36.401 35.763 36.198
1445382728.805 1445382728.905 226.621 52.228 64.950 36.189 35.618 36.320
1445382728.905 1445382729.005 227.906 52.658 65.816 36.290 35.811 36.261
1445382729.005 1445382729.105 226.010 52.858 64.213 36.279 35.746 36.035
1445382729.105 1445382729.205 228.866 52.741 67.170 36.116 35.649 36.122
1445382729.205 1445382729.305 227.502 52.610 65.579 36.557 35.878 35.953
1445382729.305 1445382729.405 225.931 52.554 64.119 36.430 35.718 36.065
1445382729.405 1445382729.505 227.560 52.365 66.213 36.124 35.774 36.039
1445382729.505 1445382729.605 228.701 52.292 67.180 36.074 35.744 36.351
1445382729.605 1445382729.705 227.112 52.286 65.377 36.175 35.746 36.397
1445382729.705 1445382729.805 227.545 52.554 65.773 36.168 35.986 36.012
1445382729.805 1445382729.905 228.956 52.587 67.273 36.195 35.845 36.020
1445382729.905 1445382730.005 227.262 52.635 65.186 36.127 36.244 36.042
1445382730.005 1445382730.105 226.561 52.843 63.923 36.291 36.016 36.347
1445382730.105 1445382730.205 225.893 52.721 64.181 36.104 35.525 36.197
1445382730.205 1445382730.305 225.616 52.436 63.849 36.359 35.968 35.871
1445382730.305 1445382730.405 228.558 52.337 66.702 36.331 35.696 36.321
1445382730.405 1445382730.505 228.815 52.425 65.994 36.912 35.970 36.314
1445382730.505 1445382730.605 227.465 52.539 65.940 35.978 35.904 36.046
1445382730.605 1445382730.705 227.972 52.618 65.951 36.174 35.693 36.359
1445382730.705 1445382730.805 227.485 52.537 65.891 36.322 35.795 35.927
1445382730.805 1445382730.905 229.595 52.799 66.041 37.508 35.928 36.233
1445382730.905 1445382731.005 227.768 53.069 65.427 36.139 36.055 36.030
1445382731.005 1445382731.105 228.171 54.585 65.054 36.100 35.552 36.074
1445382731.105 1445382731.205 231.147 55.244 66.520 36.285 35.719 36.320
1445382731.205 1445382731.305 228.147 52.427 66.144 36.596 35.738 36.098
1445382731.305 1445382731.405 225.918 52.139 64.455 36.447 35.776 36.084
1445382731.405 1445382731.505 225.928 52.352 64.422 36.357 35.807 36.101
1445382731.505 1445382731.605 229.863 53.129 67.427 36.348 35.756 36.156
1445382731.605 1445382731.705 228.402 53.139 66.114 36.272 35.712 36.028
1445382731.705 1445382731.805 228.577 53.113 66.300 36.344 35.772 36.073
1445382731.805 1445382731.905 228.338 52.934 66.045 36.411 35.604 36.293
1445382731.905 1445382732.005 228.120 53.278 65.985 35.963 35.800 35.941
1445382732.005 1445382732.105 229.581 53.958 66.264 36.329 35.954 36.093
1445382732.105 1445382732.205 230.031 53.415 67.227 36.332 35.653 36.292
1445382732.205 1445382732.303 230.439 55.395 65.963 36.049 35.798 35.917
1445382732.304 1445382732.403 227.578 51.800 66.122 36.231 35.828 36.496
1445382732.404 1445382732.503 227.267 51.455 66.615 36.123 35.717 36.294
1445382732.503 1445382732.604 226.504 52.194 65.663 36.174 35.732 35.941
1445382732.604 1445382732.704 228.147 53.325 65.719 36.263 35.752 36.159
1445382732.704 1445382732.804 229.666 53.817 66.498 36.301 35.774 36.221
1445382732.804 1445382732.904 228.211 52.538 66.695 36.135 35.776 36.127
1445382732.904 1445382733.003 226.675 51.895 65.755 36.099 35.850 36.065
1445382733.004 1445382733.103 227.438 51.937 66.272 36.434 35.815 36.087
1445382733.103 1445382733.204 228.881 52.049 67.472 36.166 35.926 36.142
1445382733.204 1445382733.304 227.939 52.776 65.705 36.304 35.911 35.993
1445382733.304 1445382733.403 227.999 53.241 65.851 36.066 35.665 36.051
1445382733.404 1445382733.503 225.412 52.903 63.270 36.253 35.778 36.236
1445382733.503 1445382733.604 227.197 52.660 65.088 36.162 35.722 36.509
1445382733.603 1445382733.704 228.522 52.312 67.016 36.060 35.739 36.298
1445382733.703 1445382733.804 227.078 52.275 65.350 36.594 35.710 35.937
1445382733.804 1445382733.903 228.152 52.214 66.072 36.538 35.691 36.363
1445382733.904 1445382734.004 228.531 52.302 66.549 36.226 36.271 36.170
1445382734.004 1445382734.104 227.849 52.603 65.627 36.453 35.898 35.986
1445382734.104 1445382734.204 227.335 52.764 65.563 36.067 35.546 36.227
1445382734.204 1445382734.304 228.415 52.719 66.423 36.298 35.963 35.999
1445382734.304 1445382734.403 227.999 52.653 65.852 36.428 35.967 36.024
1445382734.410 1445382734.510 229.215 52.477 66.848 36.710 35.717 36.350
1445382734.510 1445382734.610 228.159 52.751 66.316 36.141 35.732 36.061
1445382734.610 1445382734.710 227.797 52.550 65.701 36.204 35.873 36.381
1445382734.710 1445382734.810 226.898 52.369 65.546 36.202 35.741 36.060
1445382734.811 1445382734.911 227.727 52.374 66.189 36.270 35.661 36.158
1445382734.911 1445382735.011 228.175 52.470 66.181 36.470 35.999 35.997
1445382735.011 1445382735.106 227.017 52.762 64.807 36.364 35.885 36.130
1445382735.106 1445382735.206 228.739 52.446 67.143 36.044 35.819 36.083
1445382735.206 1445382735.306 227.293 52.405 65.789 36.277 35.641 35.989
1445382735.306 1445382735.406 228.870 52.573 66.721 36.241 35.877 36.177
1445382735.406 1445382735.506 228.257 52.556 66.071 36.257 35.971 36.406
1445382735.506 1445382735.606 227.818 52.716 65.611 36.140 36.010 36.319
1445382735.606 1445382735.702 226.852 52.821 64.601 36.257 35.972 36.143
1445382735.702 1445382735.802 228.480 52.427 66.915 36.097 35.647 36.203
1445382735.802 1445382735.902 229.411 52.295 66.452 37.323 35.694 36.296
1445382735.902 1445382736.002 226.283 52.449 65.048 36.058 35.747 36.002
1445382736.002 1445382736.102 228.340 52.633 66.467 36.368 35.702 36.062
1445382736.102 1445382736.202 226.810 52.439 65.005 36.404 35.717 36.338
1445382736.202 1445382736.302 225.852 52.706 64.455 36.038 35.800 35.862
1445382736.302 1445382736.402 228.977 52.715 66.928 36.249 35.835 36.189
1445382736.402 1445382736.502 225.954 52.760 63.853 36.226 35.894 36.192
1445382736.502 1445382736.602 229.058 52.893 67.149 36.261 35.610 36.018
1445382736.602 1445382736.702 227.938 52.419 66.240 36.116 35.939 36.073
1445382736.702 1445382736.802 228.606 52.473 66.754 36.232 36.023 36.164
1445382736.802 1445382736.902 227.841 52.316 66.152 36.438 35.656 36.297
1445382736.902 1445382737.002 227.828 52.505 65.787 36.260 35.806 36.319
1445382737.002 1445382737.102 227.379 52.487 65.603 36.136 35.942 36.094
1445382737.102 1445382737.202 228.941 52.218 67.323 36.405 35.637 36.098
1445382737.202 1445382737.302 227.411 52.683 65.074 36.530 35.765 36.081
1445382737.308 1445382737.408 228.483 52.572 66.521 36.242 35.765 36.216
1445382737.408 1445382737.508 229.208 52.506 67.409 36.115 35.769 36.178
1445382737.508 1445382737.608 230.647 52.707 68.706 36.102 35.755 36.375
1445382737.608 1445382737.708 228.157 52.333 66.242 36.165 35.937 36.416
1445382737.708 1445382737.808 227.481 52.519 66.247 36.146 35.708 35.892
1445382737.808 1445382737.908 229.613 52.479 67.607 36.212 35.938 36.216
1445382737.908 1445382738.008 227.078 52.486 64.919 36.254 36.227 36.183
1445382738.008 1445382738.108 225.806 52.527 64.148 36.252 35.519 36.336
1445382738.108 1445382738.208 229.105 52.525 67.265 36.294 35.746 36.138
1445382738.208 1445382738.308 227.124 52.693 65.305 36.117 35.841 36.073
1445382738.308 1445382738.408 227.267 52.630 65.003 36.667 35.648 36.043
1445382738.408 1445382738.508 228.635 52.426 66.401 36.642 35.822 36.110
1445382738.508 1445382738.608 226.931 52.788 65.031 36.031 35.650 36.276
1445382738.608 1445382738.708 227.279 52.371 65.825 36.195 35.760 35.997
1445382738.708 1445382738.808 228.339 52.576 66.366 36.639 35.761 35.993
1445382738.808 1445382738.908 228.038 52.539 66.359 36.243 35.682 36.146
1445382738.908 1445382739.008 228.104 52.780 65.660 36.209 35.886 36.270
1445382739.008 1445382739.108 228.594 52.689 66.350 36.507 35.916 36.059
1445382739.108 1445382739.208 227.705 52.418 65.891 36.216 35.757 36.379
1445382739.208 1445382739.308 227.352 52.401 65.568 36.377 35.640 36.183
1445382739.308 1445382739.408 228.503 52.498 67.069 36.040 35.775 36.010
1445382739.408 1445382739.508 227.811 52.470 65.798 36.335 35.699 35.989
1445382739.508 1445382739.608 229.057 52.646 67.117 36.552 35.668 36.111
1445382739.608 1445382739.708 227.752 52.421 66.414 36.121 35.820 36.111
1445382739.708 1445382739.808 227.686 52.823 65.905 36.173 35.719 36.155
1445382739.808 1445382739.908 227.422 52.385 65.830 36.237 35.720 36.151
1445382739.908 1445382740.008 227.753 52.724 65.847 36.284 35.768 36.159
1445382740.008 1445382740.108 225.611 52.557 63.931 36.341 35.613 35.982
1445382740.108 1445382740.208 229.736 52.464 67.539 36.371 36.174 36.157
1445382740.208 1445382740.308 227.398 52.363 66.051 36.112 35.818 36.111
1445382740.308 1445382740.408 227.125 52.387 65.224 36.221 35.631 36.374
1445382740.408 1445382740.508 227.828 52.585 65.974 36.256 35.932 36.255
1445382740.508 1445382740.608 228.178 52.630 66.257 36.111 35.873 36.232
1445382740.608 1445382740.708 228.087 52.794 65.627 36.568 35.820 36.282
1445382740.708 1445382740.808 226.088 52.588 64.364 36.252 35.701 36.232
1445382740.808 1445382740.908 229.815 52.483 67.389 37.079 35.672 36.033
1445382740.908 1445382741.008 227.566 52.655 65.724 36.137 35.839 36.147
1445382741.008 1445382741.108 227.500 52.659 65.974 36.054 35.739 36.020
1445382741.108 1445382741.208 229.023 52.260 67.403 36.365 35.707 36.117
1445382741.208 1445382741.308 227.842 52.597 65.795 36.359 35.973 35.978
1445382741.308 1445382741.408 228.710 52.519 66.713 36.452 35.795 36.183
1445382741.408 1445382741.508 227.985 52.592 65.820 36.219 35.770 36.417
1445382741.508 1445382741.608 228.732 53.660 65.939 36.152 35.602 36.355
1445382741.608 1445382741.708 227.022 52.069 65.560 36.275 35.744 36.278
1445382741.708 1445382741.808 227.564 52.191 66.025 36.268 35.816 36.012
1445382741.808 1445382741.908 228.114 52.487 66.408 36.467 35.701 36.062
1445382741.908 1445382742.008 228.048 52.455 66.292 36.199 35.936 36.056
1445382742.008 1445382742.108 226.860 52.425 65.516 36.015 35.641 36.096
1445382742.108 1445382742.208 225.366 52.522 63.627 36.356 35.592 36.034
1445382742.208 1445382742.308 229.315 52.726 67.494 36.217 35.737 36.010
1445382742.308 1445382742.408 228.205 52.827 65.923 36.608 35.754 36.067
1445382742.408 1445382742.508 228.539 52.542 66.280 36.409 36.074 36.122
1445382742.508 1445382742.608 227.745 52.608 65.980 36.086 35.640 36.191
1445382742.608 1445382742.708 227.800 52.384 66.131 36.104 35.726 36.247
1445382742.708 1445382742.808 228.920 52.418 67.377 36.200 35.802 36.209
1445382742.808 1445382742.908 227.071 52.561 65.808 36.150 35.619 36.050
1445382742.908 1445382743.008 228.276 52.366 66.821 36.313 35.622 36.105
1445382743.008 1445382743.108 227.986 52.534 66.314 36.427 35.735 36.152
1445382743.108 1445382743.208 227.404 52.366 66.099 36.288 35.611 36.000
1445382743.208 1445382743.308 227.699 52.765 65.840 36.193 35.903 36.038
1445382743.308 1445382743.408 227.610 52.633 66.082 36.105 35.558 36.012
1445382743.408 1445382743.508 227.253 52.514 65.724 36.220 35.732 36.022
1445382743.508 1445382743.608 228.002 52.448 66.468 36.091 35.870 36.011
1445382743.608 1445382743.708 229.321 52.682 67.258 36.281 35.959 36.003
1445382743.708 1445382743.808 227.038 52.505 65.003 36.349 35.636 36.360
1445382743.808 1445382743.908 227.576 52.407 65.970 36.182 35.724 36.254
1445382743.908 1445382744.008 226.804 52.543 65.440 36.028 35.657 35.916
1445382744.008 1445382744.108 226.556 52.421 64.742 36.115 35.731 36.369
1445382744.108 1445382744.208 228.667 52.501 67.012 36.531 35.655 35.933
1445382744.208 1445382744.308 226.978 52.420 65.211 36.415 35.609 36.044
1445382744.308 1445382744.408 227.600 52.554 66.074 36.233 35.606 35.998
1445382744.408 1445382744.508 227.828 52.598 66.225 36.195 35.787 35.993
1445382744.508 1445382744.608 228.013 52.567 66.182 36.451 35.581 36.029
1445382744.608 1445382744.708 228.230 52.642 66.289 36.190 35.819 36.074
1445382744.708 1445382744.808 228.410 52.825 66.165 36.092 35.961 36.348
1445382744.808 1445382744.908 227.889 52.532 66.123 36.275 35.625 36.236
1445382744.908 1445382745.008 227.915 52.640 66.093 36.125 35.637 36.299
1445382745.008 1445382745.108 226.592 52.390 64.854 36.189 35.954 36.110
1445382745.108 1445382745.208 227.719 52.405 66.004 36.355 35.667 36.004
1445382745.208 1445382745.308 227.802 52.701 65.962 36.189 35.723 36.105
1445382745.308 1445382745.408 225.578 52.706 63.423 36.483 36.050 35.957
1445382745.408 1445382745.508 227.067 52.874 64.575 36.409 35.729 36.278
1445382745.508 1445382745.608 228.132 52.450 66.017 36.005 35.841 36.570
1445382745.608 1445382745.708 228.883 52.681 66.498 36.261 35.869 36.290
1445382745.708 1445382745.808 227.097 52.559 65.296 36.276 35.644 36.282
1445382745.808 1445382745.908 229.945 52.494 66.924 37.253 35.951 36.237
1445382745.908 1445382746.008 227.502 52.561 65.409 36.107 35.910 36.286
1445382746.008 1445382746.108 226.997 52.414 65.740 35.924 35.598 36.325
1445382746.108 1445382746.208 228.616 52.293 66.883 36.509 35.647 36.236
1445382746.208 1445382746.308 227.081 52.587 65.889 35.970 35.597 35.948
1445382746.308 1445382746.408 228.055 52.478 66.069 36.714 35.647 36.052
1445382746.408 1445382746.508 229.066 52.725 67.062 36.392 35.723 36.121
1445382746.508 1445382746.608 227.580 52.616 65.704 36.350 35.776 36.084
1445382746.608 1445382746.708 227.393 52.511 65.832 36.242 35.648 35.944
1445382746.708 1445382746.808 228.409 52.437 66.793 36.139 35.667 36.106
1445382746.808 1445382746.908 227.804 52.544 65.660 36.538 35.751 36.214
1445382746.908 1445382747.008 228.600 52.590 66.820 36.391 35.823 35.960
1445382747.008 1445382747.108 228.666 52.501 66.837 36.130 35.776 36.188
1445382747.108 1445382747.208 227.429 52.379 65.994 36.260 35.551 36.239
1445382747.208 1445382747.308 228.168 52.475 66.179 36.404 35.783 36.198
1445382747.308 1445382747.408 227.627 52.535 66.139 36.154 35.751 35.971
1445382747.408 1445382747.508 229.548 52.644 67.557 36.434 35.785 36.171
1445382747.508 1445382747.608 226.942 52.721 65.142 36.104 35.797 36.203
1445382747.608 1445382747.708 228.619 52.456 66.410 36.530 35.886 36.171
1445382747.708 1445382747.808 227.005 52.427 65.778 36.142 35.599 35.958
1445382747.808 1445382747.908 227.551 52.556 66.063 36.140 35.720 36.120
1445382747.908 1445382748.008 227.660 52.640 65.999 36.170 35.704 36.066
1445382748.008 1445382748.108 225.973 52.579 64.581 36.051 35.660 36.231
1445382748.108 1445382748.208 227.163 52.324 65.250 36.294 36.019 36.007
1445382748.208 1445382748.308 228.999 52.357 67.539 36.175 35.638 36.099
1445382748.308 1445382748.408 227.825 52.580 65.916 36.258 35.672 36.384
1445382748.408 1445382748.508 227.583 52.591 66.015 36.169 35.750 36.033
1445382748.508 1445382748.608 227.125 52.504 65.678 36.070 35.752 35.985
